Function,FunctionID,Algorithm,Run,FE,RestartIndex,RestartedParticles,RestartRatio,Diversity,Stagnation,BestFitnessAfterRestart,BestErrorAfterRestart
F21,21,ARPSO-EIS,18,117938,143,5,0.0866907710916279,0.0489545670169331,2,2207.995750302096,107.99575030209598
F21,21,ARPSO-EIS,18,118043,144,5,0.0842666666666666,0.0496826949375234,2,2207.995750302096,107.99575030209598
F21,21,ARPSO-EIS,18,118199,145,6,0.11034104353688,0.0452592119473625,3,2207.995750302096,107.99575030209598
F21,21,ARPSO-EIS,18,118354,146,5,0.0883938398167304,0.0486884625286358,0,2206.2172761402944,106.21727614029442
F21,21,ARPSO-EIS,18,118460,147,6,0.1032178528845011,0.0463722104867967,1,2206.1460493821623,106.14604938216236
F21,21,ARPSO-EIS,18,118616,148,6,0.1008954407560619,0.0467350873818653,0,2205.9229544992027,105.92295449920266
F21,21,ARPSO-EIS,18,118772,149,6,0.1196476826604596,0.0438050495843031,0,2205.904643060733,105.90464306073318
F21,21,ARPSO-EIS,18,118927,150,5,0.0980557002021564,0.047178796843413,1,2205.8404655726717,105.84046557267128
F21,21,ARPSO-EIS,18,119032,151,5,0.0867842966255328,0.0489399536522605,0,2205.736171662197,105.7361716621972
F21,21,ARPSO-EIS,18,119137,152,5,0.0924760309194904,0.0480506201688296,2,2205.736171662197,105.7361716621972
F21,21,ARPSO-EIS,18,119243,153,6,0.1050670690501703,0.0460832704609108,0,2205.7182931343973,105.7182931343973
F21,21,ARPSO-EIS,18,119398,154,5,0.0924643585768749,0.0480524439723632,1,2205.697946241513,105.69794624151292
F21,21,ARPSO-EIS,18,119504,155,6,0.1005661136732283,0.046786544738558,2,2205.697946241513,105.69794624151292
F21,21,ARPSO-EIS,18,119660,156,6,0.1054602120818873,0.0460218418622051,0,2205.6572157929318,105.65721579293132
F21,21,ARPSO-EIS,18,119765,157,5,0.0999763709324579,0.0468786920418034,0,2205.645799785739,105.6457997857392
F21,21,ARPSO-EIS,18,119870,158,5,0.0957403117012391,0.0475405762966813,0,2205.640331990309,105.64033199030882
F21,21,ARPSO-EIS,18,119975,159,5,0.085471478240609,0.0491450815249048,0,2205.6376829414176,105.63768294141757
F21,21,ARPSO-EIS,18,120081,160,6,0.1012599745597625,0.0466781289750371,0,2205.6363923873164,105.6363923873164
F21,21,ARPSO-EIS,18,120236,161,5,0.0894654710021977,0.0485210201559066,0,2205.635580743128,105.63558074312824
F21,21,ARPSO-EIS,18,120342,162,6,0.1068837385314923,0.0457994158544543,0,2205.6353652614384,105.63536526143844
F21,21,ARPSO-EIS,18,120447,163,5,0.0856024756305554,0.0491246131827257,0,2205.6352598959525,105.63525989595246
F21,21,ARPSO-EIS,18,120553,164,6,0.109127935342621,0.0454487601027154,0,2205.635208387635,105.63520838763498
F21,21,ARPSO-EIS,18,120658,165,5,0.0824218615817142,0.0496215841278571,0,2205.6351832171936,105.63518321719356
F21,21,ARPSO-EIS,18,120815,166,7,0.128665115712773,0.0423960756698792,0,2205.6351673889235,105.63516738892348
F21,21,ARPSO-EIS,18,120971,167,6,0.1001317845767686,0.0468544086598799,0,2205.635161990983,105.63516199098284
F21,21,ARPSO-EIS,18,121076,168,5,0.0909549522984729,0.0482882887033636,0,2205.635160562294,105.635160562294
F21,21,ARPSO-EIS,18,121183,169,7,0.1223038950786037,0.0433900163939681,0,2205.6351598658016,105.6351598658016
F21,21,ARPSO-EIS,18,121288,170,5,0.0829797099864368,0.0495344203146192,0,2205.63515952643,105.63515952643002
F21,21,ARPSO-EIS,18,121394,171,6,0.1017972453888091,0.0465941804079985,0,2205.635159361152,105.63515936115164
F21,21,ARPSO-EIS,18,121500,172,6,0.100357340231282,0.0468191655888621,0,2205.6351592807,105.63515928069955
F21,21,ARPSO-EIS,18,121606,173,6,0.1106063636055074,0.0452177556866394,0,2205.6351592415585,105.63515924155854
F21,21,ARPSO-EIS,18,121761,174,5,0.0929360512938135,0.0479787419853416,0,2205.6351592170736,105.63515921707358
F21,21,ARPSO-EIS,18,121866,175,5,0.0861596049463024,0.0490375617271402,0,2205.6351592106253,105.63515921062526
F21,21,ARPSO-EIS,18,121972,176,6,0.1083985637302901,0.0455627244171421,0,2205.635159207494,105.63515920749388
F21,21,ARPSO-EIS,18,122077,177,5,0.0876852633118303,0.0487991776075265,0,2205.6351592059737,105.63515920597364
F21,21,ARPSO-EIS,18,122183,178,6,0.104109910535618,0.0462328264788096,0,2205.635159205236,105.63515920523604
F21,21,ARPSO-EIS,18,122289,179,6,0.113361629022016,0.0447872454653099,0,2205.635159204878,105.63515920487816
F21,21,ARPSO-EIS,18,122394,180,5,0.0953381312216383,0.047603416996619,0,2205.635159204705,105.6351592047049
F21,21,ARPSO-EIS,18,122450,181,6,0.1001722053666646,0.0468480929114586,0,2205.635159204656,105.63515920465534
F21,21,ARPSO-EIS,18,122555,182,5,0.0878334821119174,0.0487760184200129,0,2205.635159204597,105.63515920459712
F21,21,ARPSO-EIS,18,122661,183,6,0.1041133339079205,0.0462322915768874,0,2205.635159204569,105.63515920456894
F21,21,ARPSO-EIS,18,122767,184,6,0.1038571078848748,0.0462723268929883,0,2205.635159204555,105.63515920455484
F21,21,ARPSO-EIS,18,122872,185,5,0.0972292053264331,0.0473079366677448,0,2205.6351592045485,105.63515920454849
F21,21,ARPSO-EIS,18,122979,186,7,0.1361717928756014,0.0412231573631872,0,2205.6351592045453,105.63515920454527
F21,21,ARPSO-EIS,18,123085,187,6,0.1024261260521778,0.0464959178043472,2,2205.6351592045435,105.63515920454348
F21,21,ARPSO-EIS,18,123242,188,7,0.128522473185517,0.0424183635647629,3,2205.635159204543,105.63515920454302
F21,21,ARPSO-EIS,18,123347,189,5,0.0872335745034985,0.0488697539838283,2,2205.635159204543,105.63515920454302
F21,21,ARPSO-EIS,18,123452,190,5,0.0932220059388345,0.0479340615720571,2,2205.635159204543,105.63515920454302
F21,21,ARPSO-EIS,18,123557,191,5,0.0913822556759521,0.0482215225506324,0,2205.390401288144,105.39040128814396
F21,21,ARPSO-EIS,18,123663,192,6,0.1119244370677078,0.0450118067081706,1,2204.8013309173257,104.80133091732569
F21,21,ARPSO-EIS,18,123768,193,5,0.0962886159610047,0.047454903756093,2,2204.8013309173257,104.80133091732569
F21,21,ARPSO-EIS,18,123874,194,6,0.1018290032832915,0.0465892182369857,2,2204.8013309173257,104.80133091732569
F21,21,ARPSO-EIS,18,124031,195,7,0.1273970308324871,0.0425942139324238,0,2204.561870944936,104.56187094493588
F21,21,ARPSO-EIS,18,124187,196,6,0.1057184083679335,0.0459814986925103,0,2204.4968121180573,104.49681211805728
F21,21,ARPSO-EIS,18,124292,197,5,0.0849126459758986,0.0492323990662658,2,2204.4968121180573,104.49681211805728
F21,21,ARPSO-EIS,18,124397,198,5,0.0996000739886137,0.0469374884392791,0,2203.431670625488,103.43167062548764
F21,21,ARPSO-EIS,18,124503,199,6,0.1183783882145338,0.044003376841479,2,2203.431670625488,103.43167062548764
F21,21,ARPSO-EIS,18,124608,200,5,0.0860410050733533,0.0490560929572885,2,2203.431670625488,103.43167062548764
F21,21,ARPSO-EIS,18,124713,201,5,0.0907647267388129,0.0483180114470604,0,2203.31288755939,103.31288755939022
F21,21,ARPSO-EIS,18,124819,202,6,0.1096471853508328,0.0453676272889323,0,2200.373375705133,100.37337570513318
F21,21,ARPSO-EIS,18,124924,203,5,0.0993071707782132,0.0469832545659041,2,2200.373375705133,100.37337570513318
F21,21,ARPSO-EIS,18,125080,204,6,0.1114962529300253,0.0450787104796835,3,2200.373375705133,100.37337570513318
F21,21,ARPSO-EIS,18,125186,205,6,0.1002174658839563,0.0468410209556318,2,2200.373375705133,100.37337570513318
F21,21,ARPSO-EIS,18,125342,206,6,0.115997212139672,0.0443754356031762,1,2199.9852404888825,99.98524048888248
F21,21,ARPSO-EIS,18,125497,207,5,0.0919822757947653,0.0481277694070679,3,2199.9852404888825,99.98524048888248
F21,21,ARPSO-EIS,18,125603,208,6,0.1061846129430104,0.0459086542276546,0,2199.7798475990285,99.77984759902849
F21,21,ARPSO-EIS,18,125708,209,5,0.0842666666666666,0.0493999790264656,2,2199.7798475990285,99.77984759902849
F21,21,ARPSO-EIS,18,125814,210,6,0.1109954848174356,0.0451569554972756,2,2199.7798475990285,99.77984759902849
F21,21,ARPSO-EIS,18,125919,211,5,0.0903721025249757,0.0483793589804725,2,2199.7798475990285,99.77984759902849
F21,21,ARPSO-EIS,18,125974,212,5,0.0876356180908558,0.0488069346733037,1,2199.7798475990285,99.77984759902849
F21,21,ARPSO-EIS,18,126081,213,7,0.1282788527424785,0.0424564292589877,2,2199.7798475990285,99.77984759902849
F21,21,ARPSO-EIS,18,126186,214,5,0.0842666666666666,0.0498435665591928,2,2199.7798475990285,99.77984759902849
F21,21,ARPSO-EIS,18,126291,215,5,0.0960210418688402,0.0474967122079937,2,2199.7798475990285,99.77984759902849
F21,21,ARPSO-EIS,18,126396,216,5,0.0823483463339572,0.0496330708853191,0,2197.765707275709,97.7657072757088
F21,21,ARPSO-EIS,18,126501,217,5,0.0980290523731857,0.0471829605666897,1,2194.4065764872857,94.40657648728576
F21,21,ARPSO-EIS,18,126656,218,5,0.0998124891872122,0.046904298564498,3,2194.4065764872857,94.40657648728576
F21,21,ARPSO-EIS,18,126761,219,5,0.0869267024704584,0.0489177027389908,0,2191.9675167251144,91.96751672511436
F21,21,ARPSO-EIS,18,126917,220,6,0.1099955687625039,0.0453131923808587,3,2191.9675167251144,91.96751672511436
F22,22,ARPSO-Fixed,16,225290,964,10,0.2,0.0360168105240756,2,2301.011620756458,101.01162075645787
F22,22,ARPSO-Fixed,16,225400,965,10,0.2,0.0389776912548707,1,2301.009057704493,101.009057704493
F22,22,ARPSO-Fixed,16,225510,966,10,0.2,0.0385319267667195,1,2300.999909087497,100.99990908749714
F22,22,ARPSO-Fixed,16,225620,967,10,0.2,0.0392563168663606,0,2300.99229823123,100.99229823123004
F22,22,ARPSO-Fixed,16,225730,968,10,0.2,0.0377437215285606,2,2300.99229823123,100.99229823123004
F22,22,ARPSO-Fixed,16,225840,969,10,0.2,0.0393822378582496,0,2300.969924819121,100.96992481912092
F22,22,ARPSO-Fixed,16,225950,970,10,0.2,0.0389167361885873,1,2300.96845645961,100.96845645961002
F22,22,ARPSO-Fixed,16,226060,971,10,0.2,0.0402897691219815,1,2300.9614328055827,100.96143280558272
F22,22,ARPSO-Fixed,16,226170,972,10,0.2,0.0402279841174398,2,2300.9614328055827,100.96143280558272
F22,22,ARPSO-Fixed,16,226280,973,10,0.2,0.0408850083105888,1,2300.957036009174,100.95703600917386
F22,22,ARPSO-Fixed,16,226390,974,10,0.2,0.0421876270273618,0,2300.955284685076,100.95528468507564
F22,22,ARPSO-Fixed,16,226500,975,10,0.2,0.0409710092388436,1,2300.954595661757,100.95459566175714
F22,22,ARPSO-Fixed,16,226610,976,10,0.2,0.0414192254588133,0,2300.953725680995,100.95372568099492
F22,22,ARPSO-Fixed,16,226720,977,10,0.2,0.0369035031523583,0,2300.953090112637,100.9530901126368
F22,22,ARPSO-Fixed,16,226830,978,10,0.2,0.0374164169859938,2,2300.953090112637,100.9530901126368
F22,22,ARPSO-Fixed,16,226940,979,10,0.2,0.037618752086229,2,2300.953090112637,100.9530901126368
F22,22,ARPSO-Fixed,16,227050,980,10,0.2,0.0399045102116263,1,2300.947405088605,100.94740508860514
F22,22,ARPSO-Fixed,16,227160,981,10,0.2,0.0361547392899986,2,2300.947405088605,100.94740508860514
F22,22,ARPSO-Fixed,16,227270,982,10,0.2,0.0393731466986714,0,2300.9437907651595,100.94379076515952
F22,22,ARPSO-Fixed,16,227380,983,10,0.2,0.0382323810678132,0,2300.939416575473,100.93941657547292
F22,22,ARPSO-Fixed,16,227490,984,10,0.2,0.0417221446399019,1,2300.8840181292294,100.8840181292294
F22,22,ARPSO-Fixed,16,227600,985,10,0.2,0.0418097780171803,0,2300.8337054381464,100.83370543814635
F22,22,ARPSO-Fixed,16,227710,986,10,0.2,0.0414756266095408,1,2300.814643970518,100.81464397051786
F22,22,ARPSO-Fixed,16,227820,987,10,0.2,0.039980179003189,1,2300.780568241662,100.78056824166195
F22,22,ARPSO-Fixed,16,227930,988,10,0.2,0.0401917863036781,0,2300.746158400409,100.74615840040906
F22,22,ARPSO-Fixed,16,228040,989,10,0.2,0.0428715557226938,2,2300.746158400409,100.74615840040906
F22,22,ARPSO-Fixed,16,228150,990,10,0.2,0.041775889102035,0,2300.7431545444074,100.7431545444074
F22,22,ARPSO-Fixed,16,228260,991,10,0.2,0.0413800228619415,0,2300.742247588707,100.74224758870696
F22,22,ARPSO-Fixed,16,228370,992,10,0.2,0.0413475343974474,2,2300.742247588707,100.74224758870696
F22,22,ARPSO-Fixed,16,228480,993,10,0.2,0.0431962719668581,1,2300.7314752902703,100.73147529027028
F22,22,ARPSO-Fixed,16,228590,994,10,0.2,0.0398799633104234,0,2300.728490355585,100.72849035558512
F22,22,ARPSO-Fixed,16,228700,995,10,0.2,0.0387137723165139,2,2300.728490355585,100.72849035558512
F22,22,ARPSO-Fixed,16,228810,996,10,0.2,0.0392191163349653,2,2300.728490355585,100.72849035558512
F22,22,ARPSO-Fixed,16,228920,997,10,0.2,0.0416533906721174,0,2300.725319772764,100.72531977276368
F22,22,ARPSO-Fixed,16,229030,998,10,0.2,0.0418106208329865,0,2300.723162594819,100.72316259481886
F22,22,ARPSO-Fixed,16,229140,999,10,0.2,0.0395919003015558,0,2300.7228922249487,100.72289222494874
F22,22,ARPSO-Fixed,16,229250,1000,10,0.2,0.0393362221503543,0,2300.722724752157,100.72272475215686
F22,22,ARPSO-Fixed,16,229360,1001,10,0.2,0.0376387867999806,0,2300.7149812734983,100.71498127349832
F22,22,ARPSO-Fixed,16,229470,1002,10,0.2,0.0348797321262347,0,2300.7083277617244,100.70832776172438
F22,22,ARPSO-Fixed,16,229580,1003,10,0.2,0.0388416126160385,0,2300.7076669552857,100.70766695528572
F22,22,ARPSO-Fixed,16,229690,1004,10,0.2,0.0411516958196023,0,2300.7020888770794,100.7020888770794
F22,22,ARPSO-Fixed,16,229800,1005,10,0.2,0.0380344299780579,0,2300.7003434918947,100.70034349189471
F22,22,ARPSO-Fixed,16,229910,1006,10,0.2,0.041464560867508,0,2300.696130669198,100.69613066919784
F22,22,ARPSO-Fixed,16,230020,1007,10,0.2,0.04028692408433,0,2300.694723338642,100.69472333864178
F22,22,ARPSO-Fixed,16,230130,1008,10,0.2,0.0370340083226639,0,2300.694259579533,100.69425957953354
F22,22,ARPSO-Fixed,16,230240,1009,10,0.2,0.0395498209148732,0,2300.679204114916,100.67920411491605
F22,22,ARPSO-Fixed,16,230350,1010,10,0.2,0.0412437685899969,0,2300.648498319286,100.64849831928586
F22,22,ARPSO-Fixed,16,230460,1011,10,0.2,0.0432561562599974,2,2300.648498319286,100.64849831928586
F22,22,ARPSO-Fixed,16,230570,1012,10,0.2,0.0440047016945866,0,2300.637048013382,100.6370480133819
F22,22,ARPSO-Fixed,16,230680,1013,10,0.2,0.0410083334299168,1,2300.636691792725,100.63669179272485
F22,22,ARPSO-Fixed,16,230790,1014,10,0.2,0.0428330579428576,0,2300.613878779798,100.61387877979814
F22,22,ARPSO-Fixed,16,230900,1015,10,0.2,0.041473470625837,0,2300.607367648719,100.607367648719
F22,22,ARPSO-Fixed,16,231010,1016,10,0.2,0.0425004138268701,1,2300.604716379026,100.60471637902585
F22,22,ARPSO-Fixed,16,231120,1017,10,0.2,0.0392668853639525,0,2300.601374390498,100.60137439049822
F22,22,ARPSO-Fixed,16,231230,1018,10,0.2,0.0457429874738238,0,2300.573996301464,100.57399630146392
F22,22,ARPSO-Fixed,16,231340,1019,10,0.2,0.0383736916830183,2,2300.573996301464,100.57399630146392
F22,22,ARPSO-Fixed,16,231450,1020,10,0.2,0.0403082230834756,2,2300.573996301464,100.57399630146392
F22,22,ARPSO-Fixed,16,231560,1021,10,0.2,0.0424356974188266,2,2300.573996301464,100.57399630146392
F22,22,ARPSO-Fixed,16,231670,1022,10,0.2,0.0387650006275497,1,2300.573664950032,100.5736649500318
F22,22,ARPSO-Fixed,16,231780,1023,10,0.2,0.0450646719948382,1,2300.5616795758674,100.5616795758674
F22,22,ARPSO-Fixed,16,231890,1024,10,0.2,0.04117096948155,0,2300.554687093981,100.5546870939811
F22,22,ARPSO-Fixed,16,232000,1025,10,0.2,0.0461999106590722,0,2300.5523640424512,100.55236404245125
F22,22,ARPSO-Fixed,16,232110,1026,10,0.2,0.0371672980744613,2,2300.5523640424512,100.55236404245125
F22,22,ARPSO-Fixed,16,232220,1027,10,0.2,0.0406930314275948,1,2300.5521754763686,100.55217547636856
F22,22,ARPSO-Fixed,16,232330,1028,10,0.2,0.0430415493343789,2,2300.5521754763686,100.55217547636856
F22,22,ARPSO-Fixed,16,232440,1029,10,0.2,0.0395729649791067,2,2300.5521754763686,100.55217547636856
F22,22,ARPSO-Fixed,16,232550,1030,10,0.2,0.0405686186696653,2,2300.5521754763686,100.55217547636856
F22,22,ARPSO-Fixed,16,232660,1031,10,0.2,0.0423075730186662,0,2300.5520492865758,100.55204928657533
F22,22,ARPSO-Fixed,16,232770,1032,10,0.2,0.0402447980709494,0,2300.5518036921494,100.5518036921494
F22,22,ARPSO-Fixed,16,232880,1033,10,0.2,0.0412640845332765,0,2300.5517436064024,100.5517436064024
F22,22,ARPSO-Fixed,16,232990,1034,10,0.2,0.0388735760494267,0,2300.551728158761,100.55172815876084
F22,22,ARPSO-Fixed,16,233100,1035,10,0.2,0.0419989511158699,0,2300.5517241343005,100.55172413430046
F22,22,ARPSO-Fixed,16,233210,1036,10,0.2,0.0414568871168179,0,2300.5517230826863,100.5517230826863
F22,22,ARPSO-Fixed,16,233320,1037,10,0.2,0.0408259924238712,0,2300.5517228078224,100.55172280782244
F22,22,ARPSO-Fixed,16,233430,1038,10,0.2,0.0427062166148647,0,2300.5517227360124,100.55172273601238
F22,22,ARPSO-Fixed,16,233540,1039,10,0.2,0.0410307456164805,0,2300.551722717264,100.55172271726406
F22,22,ARPSO-Fixed,16,233650,1040,10,0.2,0.041157618482415,0,2300.551722712373,100.5517227123728
F22,22,ARPSO-Fixed,16,233760,1041,10,0.2,0.0410143625796431,0,2300.551722711098,100.55172271109814
F22,22,ARPSO-Fixed,16,233870,1042,10,0.2,0.0406875814299045,0,2300.5517227107657,100.55172271076572
F22,22,ARPSO-Fixed,16,233980,1043,10,0.2,0.0406041643618088,0,2300.551722710679,100.55172271067886
F22,22,ARPSO-Fixed,16,234090,1044,10,0.2,0.0448282293974212,0,2300.5517227106566,100.55172271065658
F22,22,ARPSO-Fixed,16,234200,1045,10,0.2,0.0448341461580479,0,2300.551722710651,100.55172271065112
F22,22,ARPSO-Fixed,16,234310,1046,10,0.2,0.0386141010318105,1,2300.551722710649,100.55172271064885
F22,22,ARPSO-Fixed,16,234420,1047,10,0.2,0.0422986992522596,2,2300.551722710649,100.55172271064885
F22,22,ARPSO-Fixed,16,234530,1048,10,0.2,0.0419214449408908,2,2300.551722710649,100.55172271064885
F22,22,ARPSO-Fixed,16,234640,1049,10,0.2,0.0391061676265299,0,2300.4714829430577,100.47148294305772
F22,22,ARPSO-Fixed,16,234750,1050,10,0.2,0.0386518623904032,2,2300.4714829430577,100.47148294305772
F22,22,ARPSO-Fixed,16,234860,1051,10,0.2,0.0398107320603961,2,2300.4714829430577,100.47148294305772
F22,22,ARPSO-Fixed,16,234970,1052,10,0.2,0.0397909545902289,0,2300.460158468145,100.46015846814544
F22,22,ARPSO-Fixed,16,235080,1053,10,0.2,0.0395258624245203,1,2300.458139478755,100.45813947875511
F22,22,ARPSO-Fixed,16,235190,1054,10,0.2,0.0409270009205311,0,2300.4531882715723,100.45318827157234
F22,22,ARPSO-Fixed,16,235300,1055,10,0.2,0.039687299227149,1,2300.4489064873565,100.44890648735644
F22,22,ARPSO-Fixed,16,235410,1056,10,0.2,0.0400498116766008,0,2300.446965910568,100.446965910568
F22,22,ARPSO-Fixed,16,235520,1057,10,0.2,0.0386857831157832,0,2300.4391789099004,100.43917890990042
F22,22,ARPSO-Fixed,16,235630,1058,10,0.2,0.0380268166342229,0,2300.438478736241,100.438478736241
F22,22,ARPSO-Fixed,16,235740,1059,10,0.2,0.0397660174506093,2,2300.438478736241,100.438478736241
F22,22,ARPSO-Fixed,16,235850,1060,10,0.2,0.0375372311409709,0,2300.437373839447,100.437373839447
F22,22,ARPSO-Fixed,16,235960,1061,10,0.2,0.0369982716501323,2,2300.437373839447,100.437373839447
F22,22,ARPSO-Fixed,16,236070,1062,10,0.2,0.037689054904524,2,2300.437373839447,100.437373839447
F22,22,ARPSO-Fixed,16,236180,1063,10,0.2,0.0414655882957137,2,2300.437373839447,100.437373839447
F22,22,ARPSO-Fixed,16,236290,1064,10,0.2,0.0402165382464814,1,2300.425192335032,100.42519233503208
F22,22,ARPSO-Fixed,16,236400,1065,10,0.2,0.0409128282157871,0,2300.416941427163,100.41694142716278
F22,22,ARPSO-Fixed,16,236510,1066,10,0.2,0.0421274862138448,0,2300.4120503329987,100.41205033299866
F22,22,ARPSO-Fixed,16,236620,1067,10,0.2,0.0429378931647333,0,2300.4024669361884,100.40246693618838
F22,22,ARPSO-Fixed,16,236730,1068,10,0.2,0.0388454373724667,2,2300.4024669361884,100.40246693618838
F22,22,ARPSO-Fixed,16,236840,1069,10,0.2,0.03939521833571,2,2300.4024669361884,100.40246693618838
F22,22,ARPSO-Fixed,16,236950,1070,10,0.2,0.0381698574716507,2,2300.4024669361884,100.40246693618838
F22,22,ARPSO-Fixed,16,237060,1071,10,0.2,0.0373278883693756,1,2300.394104759123,100.39410475912292
F22,22,ARPSO-Fixed,16,237170,1072,10,0.2,0.0396835814268545,2,2300.394104759123,100.39410475912292
F22,22,ARPSO-Fixed,16,237280,1073,10,0.2,0.0391868503561679,0,2300.3873299362617,100.38732993626172
F22,22,ARPSO-Fixed,16,237390,1074,10,0.2,0.0378247655427382,2,2300.3873299362617,100.38732993626172
F22,22,ARPSO-Fixed,16,237500,1075,10,0.2,0.0406550986384401,0,2300.3867538731847,100.38675387318472
F22,22,ARPSO-Fixed,16,237610,1076,10,0.2,0.0406124233288528,0,2300.386691964577,100.3866919645775
F22,22,ARPSO-Fixed,16,237720,1077,10,0.2,0.0434892595827709,2,2300.386691964577,100.3866919645775
F22,22,ARPSO-Fixed,16,237830,1078,10,0.2,0.0420591857039909,0,2300.380790841019,100.380790841019
F22,22,ARPSO-Fixed,16,237940,1079,10,0.2,0.0414017541927587,0,2300.37806267577,100.3780626757698
F22,22,ARPSO-Fixed,16,238050,1080,10,0.2,0.040747887399254,0,2300.3768823052374,100.37688230523736
F22,22,ARPSO-Fixed,16,238160,1081,10,0.2,0.0378877312436832,2,2300.3768823052374,100.37688230523736
F22,22,ARPSO-Fixed,16,238270,1082,10,0.2,0.036719393781773,0,2300.3741690346465,100.37416903464646
F22,22,ARPSO-Fixed,16,238380,1083,10,0.2,0.0350644756858039,0,2300.3731675590684,100.3731675590684
F22,22,ARPSO-Fixed,16,238490,1084,10,0.2,0.0379318503226832,2,2300.3731675590684,100.3731675590684
F22,22,ARPSO-Fixed,16,238600,1085,10,0.2,0.0379938197974876,0,2300.3725779464967,100.37257794649668
F22,22,ARPSO-Fixed,16,238710,1086,10,0.2,0.0408108381336985,0,2300.3720015304216,100.37200153042158
F22,22,ARPSO-Fixed,16,238820,1087,10,0.2,0.0384498323192451,0,2300.371528859146,100.37152885914612
F22,22,ARPSO-Fixed,16,238930,1088,10,0.2,0.037711915637581,0,2300.3713766732703,100.37137667327032
F22,22,ARPSO-Fixed,16,239040,1089,10,0.2,0.0374933886701841,0,2300.37088260869,100.37088260868995
F22,22,ARPSO-Fixed,16,239150,1090,10,0.2,0.0360326890724978,0,2300.370838206656,100.37083820665612
F22,22,ARPSO-Fixed,16,239260,1091,10,0.2,0.0389567952782582,0,2300.370834254457,100.3708342544569
F22,22,ARPSO-Fixed,16,239370,1092,10,0.2,0.0368580915495184,0,2300.370762751841,100.37076275184154
F22,22,ARPSO-Fixed,16,239430,1093,10,0.2,0.049909303976907,0,2300.370739899377,100.37073989937744
F22,22,ARPSO-Fixed,16,239540,1094,10,0.2,0.0390656509188628,0,2300.370724399719,100.37072439971917
F22,22,ARPSO-Fixed,16,239650,1095,10,0.2,0.0394718444134476,0,2300.3707006938835,100.37070069388346
F22,22,ARPSO-Fixed,16,239760,1096,10,0.2,0.0367098250503617,0,2300.37068018248,100.3706801824801
F22,22,ARPSO-Fixed,16,239870,1097,10,0.2,0.0386992523486602,0,2300.3706653568665,100.37066535686654
F22,22,ARPSO-Fixed,16,239980,1098,10,0.2,0.0408635286436411,0,2300.3706011836625,100.37060118366252
F22,22,ARPSO-Fixed,16,240090,1099,10,0.2,0.0374457798499319,0,2300.370550004626,100.37055000462578
F22,22,ARPSO-Fixed,16,240200,1100,10,0.2,0.0381947892020371,0,2300.370519429458,100.370519429458
F22,22,ARPSO-Fixed,16,240310,1101,10,0.2,0.0406426250006427,0,2300.370501630886,100.37050163088588
F22,22,ARPSO-Fixed,16,240420,1102,10,0.2,0.0377933107292754,0,2300.370489478466,100.37048947846596
F22,22,ARPSO-Fixed,16,240530,1103,10,0.2,0.0372628581216774,0,2300.3704827905244,100.37048279052442
F22,22,ARPSO-Fixed,16,240640,1104,10,0.2,0.0369542697413023,0,2300.37047934922,100.3704793492202
F22,22,ARPSO-Fixed,16,240750,1105,10,0.2,0.0383674492732444,0,2300.3704776521445,100.37047765214449
F22,22,ARPSO-Fixed,16,240860,1106,10,0.2,0.039122009289799,0,2300.3482878682216,100.34828786822165
F22,22,ARPSO-Fixed,16,240970,1107,10,0.2,0.0386469064824777,0,2300.347234163196,100.34723416319594
F22,22,ARPSO-Fixed,16,241080,1108,10,0.2,0.0399818223243026,0,2300.3328652578048,100.33286525780476
F22,22,ARPSO-Fixed,16,241190,1109,10,0.2,0.0373345094691079,1,2300.325016850455,100.32501685045509
F22,22,ARPSO-Fixed,16,241300,1110,10,0.2,0.0353511487555525,1,2300.321804525154,100.32180452515422
F22,22,ARPSO-Fixed,16,241410,1111,10,0.2,0.0365053820830656,1,2300.317752144372,100.3177521443722
F22,22,ARPSO-Fixed,16,241520,1112,10,0.2,0.0341249757913358,0,2300.28718285778,100.28718285777995
F22,22,ARPSO-Fixed,16,241630,1113,10,0.2,0.0404607065586449,0,2300.2840158787417,100.28401587874168
F22,22,ARPSO-Fixed,16,241740,1114,10,0.2,0.0381929169527351,2,2300.2840158787417,100.28401587874168
F22,22,ARPSO-Fixed,16,241850,1115,10,0.2,0.0419119795382411,0,2300.2774707734147,100.27747077341472
F22,22,ARPSO-Fixed,16,241960,1116,10,0.2,0.0401123827278026,0,2300.2746046237385,100.27460462373848
F22,22,ARPSO-Fixed,16,242070,1117,10,0.2,0.0410472866294955,2,2300.2746046237385,100.27460462373848
F22,22,ARPSO-Fixed,16,242180,1118,10,0.2,0.0370595407172896,1,2300.273834585865,100.2738345858652
F22,22,ARPSO-Fixed,16,242290,1119,10,0.2,0.0377160361302328,1,2300.272160101129,100.27216010112896
F22,22,ARPSO-Fixed,16,242400,1120,10,0.2,0.0404713456383372,0,2300.27185377701,100.27185377701016
F22,22,ARPSO-Fixed,16,242510,1121,10,0.2,0.0379399728317865,2,2300.27185377701,100.27185377701016
F22,22,ARPSO-Fixed,16,242620,1122,10,0.2,0.0361341287418361,0,2300.271507444704,100.27150744470418
F22,22,ARPSO-Fixed,16,242730,1123,10,0.2,0.0370620964928207,0,2300.271079282096,100.2710792820958
F22,22,ARPSO-Fixed,16,242840,1124,10,0.2,0.0380552747492186,2,2300.271079282096,100.2710792820958
