Function,FunctionID,Algorithm,Run,Seed,BestFitness,Fopt,BestError,RestartCount,RestartedParticlesTotal,Runtime,FEs
F13,13,ARPSO-SRR,16,21564445,20551.083738332294,1300.0,19251.083738332294,1530,9254,37.407565116882324,300000
F13,13,ARPSO-SRR,18,21564447,16019.446334623219,1300.0,14719.446334623219,1545,9238,38.10202097892761,300000
F13,13,ARPSO-SRR,17,21564446,86244.20609382998,1300.0,84944.20609382998,1580,9479,43.741814613342285,300000
F13,13,ARPSO-SRR,19,21564448,74157.86872509248,1300.0,72857.86872509248,1776,10688,37.07805848121643,300000
F13,13,ARPSO-SRR,20,21564449,42498.51798598813,1300.0,41198.51798598813,1702,10086,37.41212558746338,300000
F13,13,ARPSO-SRR,21,21564450,342803.51956220414,1300.0,341503.51956220414,1718,10169,41.52657437324524,300000
F13,13,ARPSO-SRR,22,21564451,76872.01014805726,1300.0,75572.01014805726,1668,10028,41.05639719963074,300000
F13,13,ARPSO-SRR,23,21564452,90695.78248972053,1300.0,89395.78248972053,1484,8933,39.36587166786194,300000
F13,13,ARPSO-SRR,24,21564453,115335.8851841452,1300.0,114035.8851841452,1343,8177,36.474061489105225,300000
F13,13,ARPSO-SRR,25,21564454,43671.29439186376,1300.0,42371.29439186376,1617,9750,37.665242433547974,300000
F13,13,ARPSO-SRR,26,21564455,52452.606351990646,1300.0,51152.606351990646,1582,9323,36.65386748313904,300000
F13,13,ARPSO-SRR,27,21564456,126059.44781847637,1300.0,124759.44781847637,1677,10006,35.0126371383667,300000
F13,13,ARPSO-SRR,28,21564457,2922.1455563904556,1300.0,1622.1455563904556,1605,9560,35.56344771385193,300000
F13,13,ARPSO-SRR,29,21564458,146479.9994596009,1300.0,145179.9994596009,1783,10782,35.314234018325806,300000
F13,13,ARPSO-SRR,30,21564459,154974.92006402317,1300.0,153674.92006402317,1621,9651,35.236642360687256,300000
F13,13,ARPSO-EIS,1,21565430,83031.41374611045,1300.0,81731.41374611045,1511,8880,36.77727770805359,300000
F13,13,ARPSO-EIS,2,21565431,170306.52001710853,1300.0,169006.52001710853,1424,8394,35.389975786209106,300000
F13,13,ARPSO-EIS,3,21565432,87514.3869304737,1300.0,86214.3869304737,1532,8971,36.5726318359375,300000
F13,13,ARPSO-EIS,4,21565433,47229.13279674282,1300.0,45929.13279674282,1493,8700,36.3815541267395,300000
F13,13,ARPSO-EIS,5,21565434,51760.719787645154,1300.0,50460.719787645154,1559,9410,36.4298141002655,300000
F13,13,ARPSO-EIS,6,21565435,82031.99923429798,1300.0,80731.99923429798,1532,9000,36.5324068069458,300000
F13,13,ARPSO-EIS,7,21565436,175385.47423428533,1300.0,174085.47423428533,1574,9498,36.71155595779419,300000
F13,13,ARPSO-EIS,8,21565437,84421.71450804219,1300.0,83121.71450804219,1511,8734,36.439056396484375,300000
F13,13,ARPSO-EIS,9,21565438,179641.44561560056,1300.0,178341.44561560056,1363,7874,36.61467885971069,300000
F13,13,ARPSO-EIS,10,21565439,25888.79739047043,1300.0,24588.79739047043,1409,8250,37.15298509597778,300000
F13,13,ARPSO-EIS,11,21565440,168838.97857877982,1300.0,167538.97857877982,1357,8100,36.50151705741882,300000
F13,13,ARPSO-EIS,12,21565441,144666.95946636284,1300.0,143366.95946636284,1301,7744,36.58006811141968,300000
F13,13,ARPSO-EIS,13,21565442,168429.4471729367,1300.0,167129.4471729367,1515,8814,36.42815136909485,300000
F13,13,ARPSO-EIS,14,21565443,54712.04543278301,1300.0,53412.04543278301,1533,8800,36.71538257598877,300000
F13,13,ARPSO-EIS,15,21565444,36144.36896153839,1300.0,34844.36896153839,1461,8588,37.197407484054565,300000
F13,13,ARPSO-EIS,16,21565445,178934.25903701008,1300.0,177634.25903701008,1589,9238,36.49520993232727,300000
F13,13,ARPSO-EIS,17,21565446,53084.94749522825,1300.0,51784.94749522825,1421,8266,36.29898953437805,300000
F13,13,ARPSO-EIS,18,21565447,181306.33497451938,1300.0,180006.33497451938,1537,9024,36.73102259635925,300000
F13,13,ARPSO-EIS,19,21565448,131118.0040140533,1300.0,129818.0040140533,1636,9609,36.50658059120178,300000
F13,13,ARPSO-EIS,20,21565449,93311.13116175329,1300.0,92011.13116175329,1521,8847,37.16920566558838,300000
F13,13,ARPSO-EIS,21,21565450,39952.81132009743,1300.0,38652.81132009743,1358,8063,36.52790284156799,300000
F13,13,ARPSO-EIS,22,21565451,91994.84715290056,1300.0,90694.84715290056,1502,8852,36.657084703445435,300000
F13,13,ARPSO-EIS,23,21565452,135744.38903967335,1300.0,134444.38903967335,1304,7910,38.06588888168335,300000
F13,13,ARPSO-EIS,24,21565453,77388.37488908345,1300.0,76088.37488908345,1359,8083,40.09284019470215,300000
F13,13,ARPSO-EIS,25,21565454,72450.13287788468,1300.0,71150.13287788468,1608,9465,37.63117289543152,300000
F13,13,ARPSO-EIS,26,21565455,95090.85128059587,1300.0,93790.85128059587,1578,9270,37.694467544555664,300000
F13,13,ARPSO-EIS,27,21565456,25263.41033701905,1300.0,23963.41033701905,1457,8565,38.9979989528656,300000
F13,13,ARPSO-EIS,28,21565457,125422.85529036494,1300.0,124122.85529036494,1328,8010,38.67261028289795,300000
F13,13,ARPSO-EIS,29,21565458,31029.662143364523,1300.0,29729.662143364523,1430,8506,40.640661001205444,300000
F13,13,ARPSO-EIS,30,21565459,12411.132229893194,1300.0,11111.132229893194,941,5396,39.782562255859375,300000
F14,14,PSO-RS,2,21660431,83462.15858994637,1400.0,82062.15858994637,1403,9578,29.98775291442871,300000
F14,14,PSO-RS,3,21660432,168365.59365630653,1400.0,166965.59365630653,1380,9556,30.447267532348633,300000
F14,14,PSO-RS,1,21660430,46219.45787332087,1400.0,44819.45787332087,1320,8996,34.11613631248474,300000
F14,14,PSO-RS,4,21660433,95361.85539245556,1400.0,93961.85539245556,1417,9616,29.960989952087402,300000
F14,14,PSO-RS,5,21660434,160131.15215579802,1400.0,158731.15215579802,1379,9490,31.247894048690796,300000
F14,14,PSO-RS,6,21660435,130238.47156360392,1400.0,128838.47156360392,1371,9325,30.822202682495117,300000
F14,14,PSO-RS,7,21660436,258555.4703897972,1400.0,257155.4703897972,1434,9896,30.155207633972168,300000
F14,14,PSO-RS,11,21660440,137667.38184780258,1400.0,136267.38184780258,1425,9665,29.233109951019287,300000
F14,14,PSO-RS,10,21660439,249841.62617032698,1400.0,248441.62617032698,1349,9188,29.45840311050415,300000
F14,14,PSO-RS,8,21660437,28303.79356183727,1400.0,26903.79356183727,1448,9359,34.00074291229248,300000
F14,14,PSO-RS,9,21660438,58756.562998968926,1400.0,57356.562998968926,1355,9123,32.43601679801941,300000
F14,14,PSO-RS,12,21660441,107059.06736421245,1400.0,105659.06736421245,1394,9214,30.174570560455322,300000
F14,14,PSO-RS,13,21660442,125379.50925613439,1400.0,123979.50925613439,1471,10087,32.99034881591797,300000
F14,14,PSO-RS,15,21660444,192114.3711830894,1400.0,190714.3711830894,1411,9447,28.67049217224121,300000
F14,14,PSO-RS,14,21660443,160692.25887332927,1400.0,159292.25887332927,1420,9733,32.91082310676575,300000
F14,14,PSO-RS,16,21660445,108590.29521630653,1400.0,107190.29521630653,1386,9376,27.540282011032104,300000
F14,14,PSO-RS,17,21660446,53905.203916782775,1400.0,52505.203916782775,1402,9507,28.340814352035522,300000
F14,14,PSO-RS,18,21660447,113752.89796818882,1400.0,112352.89796818882,1340,9122,29.314515352249146,300000
F14,14,PSO-RS,19,21660448,1397815.2768177288,1400.0,1396415.2768177288,1501,10276,30.645750284194946,300000
F14,14,PSO-RS,20,21660449,46677.79610416118,1400.0,45277.79610416118,1363,9223,27.623817443847656,300000
F14,14,PSO-RS,21,21660450,102879.08286047592,1400.0,101479.08286047592,1417,9561,28.04369354248047,300000
F14,14,PSO-RS,23,21660452,235892.2803888296,1400.0,234492.2803888296,1469,10058,27.916709423065186,300000
F14,14,PSO-RS,22,21660451,78527.49952921705,1400.0,77127.49952921705,1351,9111,28.256148099899292,300000
F14,14,PSO-RS,24,21660453,75250.55487960837,1400.0,73850.55487960837,1424,9592,28.131343364715576,300000
F14,14,PSO-RS,25,21660454,203189.11260197594,1400.0,201789.11260197594,1446,9968,27.52656126022339,300000
F14,14,PSO-RS,26,21660455,51755.99117294608,1400.0,50355.99117294608,1377,9305,27.362067461013794,300000
F14,14,PSO-RS,27,21660456,37808.46524708494,1400.0,36408.46524708494,1378,8929,28.262420177459717,300000
F14,14,PSO-RS,28,21660457,529692.6680909188,1400.0,528292.6680909188,1389,9500,27.930113792419434,300000
F14,14,PSO-RS,29,21660458,89929.00440295816,1400.0,88529.00440295816,1435,9278,28.700729608535767,300000
F14,14,ARPSO-Fixed,1,21661430,369112.45122627914,1400.0,367712.45122627914,1630,16300,28.172812461853027,300000
F14,14,PSO-RS,30,21660459,35271.82690323806,1400.0,33871.82690323806,1430,9060,28.599589109420776,300000
F14,14,ARPSO-Fixed,2,21661431,72580.11501958093,1400.0,71180.11501958093,1755,17550,28.205073833465576,300000
F14,14,ARPSO-Fixed,3,21661432,286425.5496525565,1400.0,285025.5496525565,1707,17070,28.695446491241455,300000
F14,14,ARPSO-Fixed,4,21661433,57793.02589358883,1400.0,56393.02589358883,1679,16790,28.781933069229126,300000
F14,14,ARPSO-Fixed,5,21661434,119319.89263023007,1400.0,117919.89263023007,1764,17640,28.08688998222351,300000
F14,14,ARPSO-Fixed,6,21661435,112841.08233428177,1400.0,111441.08233428177,1710,17100,27.419302940368652,300000
F14,14,ARPSO-Fixed,7,21661436,1712148.313394724,1400.0,1710748.313394724,1646,16460,27.489657878875732,300000
F14,14,ARPSO-Fixed,8,21661437,81021.32215868826,1400.0,79621.32215868826,1650,16500,27.54524254798889,300000
F14,14,ARPSO-Fixed,9,21661438,44116.27680757904,1400.0,42716.27680757904,1687,16870,28.60293936729431,300000
F14,14,ARPSO-Fixed,10,21661439,476745.84894171613,1400.0,475345.84894171613,1726,17260,27.89248299598694,300000
F14,14,ARPSO-Fixed,11,21661440,65957.01467346624,1400.0,64557.01467346624,1629,16290,29.245578050613403,300000
F14,14,ARPSO-Fixed,12,21661441,106367.04327264336,1400.0,104967.04327264336,1688,16880,28.348989248275757,300000
F14,14,ARPSO-Fixed,13,21661442,87660.26652583056,1400.0,86260.26652583056,1648,16480,30.067262887954712,300000
F14,14,ARPSO-Fixed,14,21661443,517908.0877895003,1400.0,516508.0877895003,1841,18410,28.40707802772522,300000
F14,14,ARPSO-Fixed,15,21661444,97297.36433857822,1400.0,95897.36433857822,1770,17700,31.259422779083252,300000
F14,14,ARPSO-Fixed,16,21661445,934966.0746459013,1400.0,933566.0746459013,1713,17130,30.15065050125122,300000
F14,14,ARPSO-Fixed,17,21661446,102642.87943191253,1400.0,101242.87943191253,1685,16850,30.793166160583496,300000
F14,14,ARPSO-Fixed,18,21661447,128194.41000504923,1400.0,126794.41000504923,1699,16990,29.669456720352173,300000
F14,14,ARPSO-Fixed,19,21661448,38071.13071230796,1400.0,36671.13071230796,1620,16200,31.23865008354187,300000
F14,14,ARPSO-Fixed,20,21661449,243123.18971667773,1400.0,241723.18971667773,1686,16860,32.811320304870605,300000
F14,14,ARPSO-Fixed,21,21661450,132843.76934934247,1400.0,131443.76934934247,1660,16600,30.360680103302002,300000
F14,14,ARPSO-Fixed,22,21661451,89961.15367709343,1400.0,88561.15367709343,1651,16510,32.203591108322144,300000
F14,14,ARPSO-Fixed,23,21661452,71561.76460314925,1400.0,70161.76460314925,1670,16700,28.48733949661255,300000
F14,14,ARPSO-Fixed,24,21661453,104503.40590256515,1400.0,103103.40590256515,1578,15780,29.317049026489258,300000
F14,14,ARPSO-Fixed,26,21661455,77609.15060749224,1400.0,76209.15060749224,1741,17410,30.334717273712158,300000
F14,14,ARPSO-Fixed,25,21661454,157382.06026751513,1400.0,155982.06026751513,1699,16990,32.91675305366516,300000
F14,14,ARPSO-Fixed,27,21661456,89629.17836154683,1400.0,88229.17836154683,1653,16530,27.939953088760376,300000
F14,14,ARPSO-Fixed,28,21661457,190238.01047563413,1400.0,188838.01047563413,1665,16650,32.975440979003906,300000
F14,14,ARPSO-Fixed,29,21661458,116467.41692279524,1400.0,115067.41692279524,1674,16740,33.63722348213196,300000
F14,14,ARPSO-Fixed,30,21661459,75934.57406103614,1400.0,74534.57406103614,1641,16410,31.623140573501587,300000
F14,14,ARPSO-Global,1,21662430,126829.97909452219,1400.0,125429.97909452219,1477,10630,32.17643904685974,300000
F14,14,ARPSO-Global,2,21662431,2483570.2828257633,1400.0,2482170.2828257633,1417,10019,31.706111907958984,300000
F14,14,ARPSO-Global,5,21662434,78882.45426547092,1400.0,77482.45426547092,1454,10492,28.738084077835083,300000
F14,14,ARPSO-Global,4,21662433,91813.48865706065,1400.0,90413.48865706065,1522,10610,29.92286229133606,300000
F14,14,ARPSO-Global,3,21662432,146652.80921653457,1400.0,145252.80921653457,1589,11406,34.592063903808594,300000
F14,14,ARPSO-Global,6,21662435,85653.7923342788,1400.0,84253.7923342788,1497,10623,31.00655460357666,300000
F14,14,ARPSO-Global,7,21662436,86704.0975225716,1400.0,85304.0975225716,1432,10291,31.08258056640625,300000
F14,14,ARPSO-Global,8,21662437,290121.37431023695,1400.0,288721.37431023695,1469,10604,31.793649196624756,300000
F14,14,ARPSO-Global,9,21662438,88537.79145396841,1400.0,87137.79145396841,1439,10209,27.395578145980835,300000
F14,14,ARPSO-Global,10,21662439,106575.20235644595,1400.0,105175.20235644595,1522,10691,27.645191192626953,300000
F14,14,ARPSO-Global,11,21662440,89600.87119746466,1400.0,88200.87119746466,1465,10611,29.434292793273926,300000
F14,14,ARPSO-Global,12,21662441,63710.91535552596,1400.0,62310.91535552596,1469,10433,28.807428121566772,300000
F14,14,ARPSO-Global,13,21662442,53909.856188284684,1400.0,52509.856188284684,1576,11270,28.56809139251709,300000
F14,14,ARPSO-Global,14,21662443,83069.11411024314,1400.0,81669.11411024314,1475,10569,27.40690779685974,300000
F14,14,ARPSO-Global,15,21662444,93380.83475312326,1400.0,91980.83475312326,1445,10316,27.799607753753662,300000
F14,14,ARPSO-Global,16,21662445,114270.2792577422,1400.0,112870.2792577422,1560,11274,28.20112895965576,300000
F14,14,ARPSO-Global,17,21662446,306809.7962564549,1400.0,305409.7962564549,1487,10587,27.996222019195557,300000
F14,14,ARPSO-Global,18,21662447,55012.19253582334,1400.0,53612.19253582334,1463,10378,28.217940092086792,300000
F14,14,ARPSO-Global,19,21662448,49421.55385772449,1400.0,48021.55385772449,1549,10497,28.548850059509277,300000
F14,14,ARPSO-Global,20,21662449,114059.33091801197,1400.0,112659.33091801197,1486,10607,28.395305156707764,300000
F14,14,ARPSO-Global,21,21662450,65999.32891423436,1400.0,64599.32891423436,1504,10817,28.83505153656006,300000
F14,14,ARPSO-Global,22,21662451,124023.99469599724,1400.0,122623.99469599724,1488,10529,28.250621557235718,300000
F14,14,ARPSO-Global,23,21662452,121267.1272838273,1400.0,119867.1272838273,1531,10979,28.23303484916687,300000
F14,14,ARPSO-Global,24,21662453,308334.4754198529,1400.0,306934.4754198529,1525,10936,28.185141563415527,300000
F14,14,ARPSO-Global,25,21662454,110085.71049189387,1400.0,108685.71049189387,1500,10671,27.761622667312622,300000
F14,14,ARPSO-Global,26,21662455,2360911.3081301767,1400.0,2359511.3081301767,1540,11150,28.002958297729492,300000
F14,14,ARPSO-Global,27,21662456,105230.37879549773,1400.0,103830.37879549773,1492,10826,28.197179317474365,300000
F14,14,ARPSO-Global,28,21662457,98633.8649114723,1400.0,97233.8649114723,1505,10831,28.09430480003357,300000
F14,14,ARPSO-Global,29,21662458,120074.03021632123,1400.0,118674.03021632123,1447,10543,27.324678421020508,300000
F14,14,ARPSO-Global,30,21662459,117471.904910209,1400.0,116071.904910209,1500,10636,27.706722497940063,300000
F14,14,ARPSO-Local,1,21663430,103159.83463531206,1400.0,101759.83463531206,3782,36300,27.793448448181152,300000
F14,14,ARPSO-Local,2,21663431,127860.4286609212,1400.0,126460.4286609212,3768,35009,30.61204504966736,300000
F14,14,ARPSO-Local,3,21663432,115607.37240284933,1400.0,114207.37240284933,3794,35973,29.094163179397583,300000
F14,14,ARPSO-Local,4,21663433,126124.13820986103,1400.0,124724.13820986103,3878,36860,28.937796354293823,300000
F14,14,ARPSO-Local,6,21663435,58420.68028748495,1400.0,57020.68028748495,3666,34427,29.23901081085205,300000
F14,14,ARPSO-Local,5,21663434,546699.9180198994,1400.0,545299.9180198994,3894,37442,31.42799663543701,300000
F14,14,ARPSO-Local,7,21663436,112804.27196775343,1400.0,111404.27196775343,3549,33545,31.60983395576477,300000
F14,14,ARPSO-Local,8,21663437,340506.95586055575,1400.0,339106.95586055575,3656,34355,31.745181560516357,300000
F14,14,ARPSO-Local,9,21663438,86516.29880926471,1400.0,85116.29880926471,3664,34850,34.78321933746338,300000
F14,14,ARPSO-Local,10,21663439,167816.25888876105,1400.0,166416.25888876105,4093,40385,30.71532106399536,300000
F14,14,ARPSO-Local,11,21663440,105793.38761430752,1400.0,104393.38761430752,3627,34403,29.222751140594482,300000
F14,14,ARPSO-Local,12,21663441,162816.64364634923,1400.0,161416.64364634923,3823,36950,30.91892957687378,300000
F14,14,ARPSO-Local,14,21663443,79951.56384370312,1400.0,78551.56384370312,3570,34291,30.76141119003296,300000
F14,14,ARPSO-Local,15,21663444,132383.6196874157,1400.0,130983.61968741569,3843,36730,29.174065828323364,300000
F14,14,ARPSO-Local,13,21663442,46297.63857755996,1400.0,44897.63857755996,3569,33792,34.601914405822754,300000
F14,14,ARPSO-Local,16,21663445,82428.43831601202,1400.0,81028.43831601202,3704,35209,34.39255619049072,300000
F14,14,ARPSO-Local,18,21663447,105506.34828810077,1400.0,104106.34828810077,3695,34481,28.475357055664062,300000
F14,14,ARPSO-Local,17,21663446,120113.29880908674,1400.0,118713.29880908674,3794,37767,34.773906230926514,300000
F14,14,ARPSO-Local,19,21663448,274297.62596013304,1400.0,272897.62596013304,4126,40549,30.48379683494568,300000
F14,14,ARPSO-Local,20,21663449,75298.38526322505,1400.0,73898.38526322505,3650,34515,28.222676038742065,300000
F14,14,ARPSO-Local,21,21663450,99557.75010627248,1400.0,98157.75010627248,4007,39519,29.476415395736694,300000
F14,14,ARPSO-Local,22,21663451,463282.13652027136,1400.0,461882.13652027136,3776,36391,33.17762041091919,300000
F14,14,ARPSO-Local,23,21663452,69674.67976925489,1400.0,68274.67976925489,3668,34295,34.698275566101074,300000
F14,14,ARPSO-Local,24,21663453,95732.19906411222,1400.0,94332.19906411222,3766,35400,29.845757722854614,300000
F14,14,ARPSO-Local,25,21663454,157534.10113007037,1400.0,156134.10113007037,3883,37632,29.312049865722656,300000
F14,14,ARPSO-Local,26,21663455,839829.5732424895,1400.0,838429.5732424895,3841,36003,32.81071901321411,300000
F14,14,ARPSO-Local,27,21663456,31011.34562917448,1400.0,29611.34562917448,3657,33982,29.964067697525024,300000
F14,14,ARPSO-Local,28,21663457,264131.640764253,1400.0,262731.640764253,3734,34700,32.33783316612244,300000
F14,14,ARPSO-Local,29,21663458,43917.98536680662,1400.0,42517.98536680662,3482,32059,29.795925617218018,300000
F14,14,ARPSO-Local,30,21663459,129181.38398037264,1400.0,127781.38398037264,3773,35948,30.552114009857178,300000
F14,14,ARPSO-SRR,1,21664430,94451.91232618832,1400.0,93051.91232618832,2113,14217,29.56759262084961,300000
F14,14,ARPSO-SRR,2,21664431,196864.06491760458,1400.0,195464.06491760458,2333,15931,28.71310043334961,300000
F14,14,ARPSO-SRR,3,21664432,63196.40136082796,1400.0,61796.40136082796,2157,14519,28.077221632003784,300000
F14,14,ARPSO-SRR,4,21664433,66106.49209650118,1400.0,64706.492096501184,2208,14504,27.5526180267334,300000
F14,14,ARPSO-SRR,5,21664434,98268.60894415631,1400.0,96868.60894415631,2180,14788,28.173693418502808,300000
F14,14,ARPSO-SRR,6,21664435,81249.4616132415,1400.0,79849.4616132415,2201,15100,28.01933979988098,300000
F14,14,ARPSO-SRR,7,21664436,56632.147316785,1400.0,55232.147316785,2166,14400,27.554522275924683,300000
F14,14,ARPSO-SRR,8,21664437,35828.31881081027,1400.0,34428.31881081027,2155,14600,27.997164726257324,300000
F14,14,ARPSO-SRR,9,21664438,69844.22242439854,1400.0,68444.22242439854,2268,15319,28.029125690460205,300000
F14,14,ARPSO-SRR,10,21664439,108669.16299339729,1400.0,107269.16299339729,2139,14413,28.49871587753296,300000
F14,14,ARPSO-SRR,11,21664440,108808.66695935067,1400.0,107408.66695935067,2261,15234,28.24613308906555,300000
F14,14,ARPSO-SRR,12,21664441,140830.6165845693,1400.0,139430.6165845693,2240,15060,28.468371391296387,300000
F14,14,ARPSO-SRR,13,21664442,113250.3317890335,1400.0,111850.3317890335,2136,14378,28.90345811843872,300000
F14,14,ARPSO-SRR,14,21664443,137004.95626235264,1400.0,135604.95626235264,2215,14983,28.221101999282837,300000
F14,14,ARPSO-SRR,15,21664444,71583.98277537116,1400.0,70183.98277537116,2193,14700,28.545771837234497,300000
F14,14,ARPSO-SRR,16,21664445,61879.08618595688,1400.0,60479.08618595688,2132,14050,28.51116418838501,300000
F14,14,ARPSO-SRR,17,21664446,499220.4595842692,1400.0,497820.4595842692,2328,15827,28.843634843826294,300000
F14,14,ARPSO-SRR,18,21664447,276721.845300957,1400.0,275321.845300957,2142,14500,29.08362340927124,300000
F14,14,ARPSO-SRR,19,21664448,81993.72560940003,1400.0,80593.72560940003,2162,14350,28.634448289871216,300000
F14,14,ARPSO-SRR,20,21664449,125038.61787478175,1400.0,123638.61787478175,2177,14885,28.349014043807983,300000
F14,14,ARPSO-SRR,21,21664450,124853.2853259221,1400.0,123453.2853259221,2189,14688,28.5662522315979,300000
F14,14,ARPSO-SRR,22,21664451,74070.36579333218,1400.0,72670.36579333218,2166,14480,29.099857091903687,300000
F14,14,ARPSO-SRR,23,21664452,115501.974062199,1400.0,114101.974062199,2304,15731,28.66447901725769,300000
F14,14,ARPSO-SRR,25,21664454,135026.09240039455,1400.0,133626.09240039455,2258,14993,28.928194522857666,300000
F14,14,ARPSO-SRR,24,21664453,30492.22389181121,1400.0,29092.22389181121,2174,14500,31.803322076797485,300000
F14,14,ARPSO-SRR,26,21664455,80610.35540586726,1400.0,79210.35540586726,2203,14600,27.958771467208862,300000
F14,14,ARPSO-SRR,27,21664456,67331.83130553442,1400.0,65931.83130553442,2165,14351,30.505491971969604,300000
F14,14,ARPSO-SRR,28,21664457,105871.79524331278,1400.0,104471.79524331278,2140,14434,29.81231951713562,300000
F14,14,ARPSO-SRR,29,21664458,21695.154568674025,1400.0,20295.154568674025,2171,14329,32.22898840904236,300000
F14,14,ARPSO-SRR,30,21664459,103507.1279319728,1400.0,102107.1279319728,2118,14249,32.150071144104004,300000
F14,14,ARPSO-EIS,1,21665430,228271.7934546727,1400.0,226871.7934546727,2039,13464,31.465798139572144,300000
F14,14,ARPSO-EIS,3,21665432,115398.76254234844,1400.0,113998.76254234844,2034,13033,31.87910008430481,300000
F14,14,ARPSO-EIS,4,21665433,112325.02075753304,1400.0,110925.02075753304,2065,13296,31.715630769729614,300000
F14,14,ARPSO-EIS,2,21665431,141403.24386883902,1400.0,140003.24386883902,2150,14013,34.64356303215027,300000
F14,14,ARPSO-EIS,5,21665434,100457.99691180093,1400.0,99057.99691180093,2101,13814,33.68917942047119,300000
F14,14,ARPSO-EIS,6,21665435,121636.84738561304,1400.0,120236.84738561304,2078,13389,33.07579016685486,300000
F14,14,ARPSO-EIS,7,21665436,151299.99213030946,1400.0,149899.99213030946,2060,13550,32.836708784103394,300000
F14,14,ARPSO-EIS,8,21665437,80869.610466742,1400.0,79469.610466742,2000,12985,33.102264642715454,300000
F14,14,ARPSO-EIS,9,21665438,72844.88012941476,1400.0,71444.88012941476,2026,13045,31.53762936592102,300000
F14,14,ARPSO-EIS,11,21665440,28870.355572795976,1400.0,27470.355572795976,2032,13243,32.70008611679077,300000
F14,14,ARPSO-EIS,10,21665439,141480.79118431194,1400.0,140080.79118431194,2155,14331,33.73026919364929,300000
F14,14,ARPSO-EIS,13,21665442,94857.8609296844,1400.0,93457.8609296844,2019,12818,29.536115169525146,300000
F14,14,ARPSO-EIS,12,21665441,565177.2009222936,1400.0,563777.2009222936,2198,14374,36.58095598220825,300000
F14,14,ARPSO-EIS,14,21665443,136355.3164810449,1400.0,134955.3164810449,2181,14466,30.36438751220703,300000
F14,14,ARPSO-EIS,15,21665444,86259.11780001651,1400.0,84859.11780001651,1988,12858,34.86464309692383,300000
F14,14,ARPSO-EIS,16,21665445,39975.984863323494,1400.0,38575.984863323494,2064,13150,34.2016236782074,300000
F14,14,ARPSO-EIS,17,21665446,1288008.3102206679,1400.0,1286608.3102206679,2186,14225,32.939902544021606,300000
F14,14,ARPSO-EIS,18,21665447,93779.77574807158,1400.0,92379.77574807158,2163,14015,31.52630877494812,300000
F14,14,ARPSO-EIS,19,21665448,181858.22415306442,1400.0,180458.22415306442,2054,13738,31.333316802978516,300000
F14,14,ARPSO-EIS,21,21665450,41755.21727693987,1400.0,40355.21727693987,1943,12829,30.346253871917725,300000
F14,14,ARPSO-EIS,20,21665449,136858.01403867983,1400.0,135458.01403867983,2121,13569,32.566861152648926,300000
F14,14,ARPSO-EIS,22,21665451,138740.3031047099,1400.0,137340.3031047099,2084,13699,31.521918773651123,300000
F14,14,ARPSO-EIS,23,21665452,106802.58924761161,1400.0,105402.58924761161,2017,13227,30.43000864982605,300000
F14,14,ARPSO-EIS,24,21665453,22757.21844100805,1400.0,21357.21844100805,1962,12945,30.005592346191406,300000
F14,14,ARPSO-EIS,25,21665454,67165.77389481921,1400.0,65765.77389481921,2046,13379,30.163285732269287,300000
F14,14,ARPSO-EIS,26,21665455,48268.5004505839,1400.0,46868.5004505839,2078,13404,29.176494598388672,300000
F14,14,ARPSO-EIS,27,21665456,83634.74361669358,1400.0,82234.74361669358,2243,14718,29.223822593688965,300000
F14,14,ARPSO-EIS,28,21665457,53186.132544162305,1400.0,51786.132544162305,2071,13508,29.18350386619568,300000
F14,14,ARPSO-EIS,29,21665458,107960.04035456869,1400.0,106560.04035456869,2078,13641,29.52223300933838,300000
F14,14,ARPSO-EIS,30,21665459,115156.5678258116,1400.0,113756.5678258116,2057,13442,29.168053150177002,300000
F15,15,PSO-RS,1,21760430,4714.263541882071,1500.0,3214.263541882071,1187,8281,93.04919505119324,300000
F15,15,PSO-RS,2,21760431,36007.86961059179,1500.0,34507.86961059179,1112,7721,93.33425736427307,300000
F15,15,PSO-RS,3,21760432,13358.043337074721,1500.0,11858.043337074721,1131,7890,93.04905128479004,300000
F15,15,PSO-RS,4,21760433,2081.6210232126023,1500.0,581.6210232126023,1392,9150,92.33730340003967,300000
F15,15,PSO-RS,5,21760434,57049.818548082876,1500.0,55549.818548082876,1524,10432,94.36604928970337,300000
F15,15,PSO-RS,6,21760435,3019.9875410042223,1500.0,1519.9875410042223,1327,8947,93.03535032272339,300000
F15,15,PSO-RS,7,21760436,1648.1648406733016,1500.0,148.16484067330157,1272,8654,93.88879346847534,300000
F15,15,PSO-RS,8,21760437,4530.207001675139,1500.0,3030.2070016751386,844,6105,93.38474822044373,300000
F15,15,PSO-RS,9,21760438,2717.0615774748867,1500.0,1217.0615774748867,913,6570,94.60683870315552,300000
F15,15,PSO-RS,10,21760439,1285.189226276689,1500.0,0.0,916,6628,93.60785126686096,300000
F15,15,PSO-RS,11,21760440,5096.191205616546,1500.0,3596.1912056165456,1254,8575,93.4939317703247,300000
F15,15,PSO-RS,13,21760442,5442.751780265474,1500.0,3942.751780265474,993,7065,93.97618293762207,300000
F15,15,PSO-RS,12,21760441,2538.2960065896486,1500.0,1038.2960065896486,1252,8562,98.32701063156128,300000
