source_file,Algorithm,FunctionID,Function,CurveBin,__rows,FE__mean,MeanBestError__mean,MeanBestError__min,MeanBestError__max,StdBestError__mean,StdBestError__min,StdBestError__max
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,55,2,42500.0,5.269331569818233,5.160463005443023,5.378200134193443,3.2251778406716634,3.2171784930633303,3.2331771882799965
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,56,2,52500.0,4.722053281997021,4.545999033793305,4.898107530200737,2.7313997212437684,2.57179297402647,2.8910064684610672
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,57,2,62500.0,4.393318065967931,4.369312948656868,4.417323183278995,2.532153891495085,2.5307827338306645,2.533525049159505
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,58,3,75000.0,4.053775993271875,3.945467255562001,4.191591132665784,2.3337809868473975,2.312083560348313,2.3737037610392746
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,59,3,90000.0,3.743787977057904,3.633451751727129,3.852311251775268,2.2950370384941903,2.274525260205826,2.3148730237473463
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,60,5,110000.0,3.3530949530073393,3.1819669354952604,3.503788977852317,2.183174631036422,2.0714779676916764,2.233954082385657
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,61,5,135000.0,3.019120333723399,2.951410225157349,3.113032945815682,1.9788520496132633,1.9539339142089287,2.02229415271245
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,62,6,162500.0,2.879880182849765,2.839951752337754,2.929017340433578,1.915940298072978,1.895913738888483,1.9423932304718703
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,63,8,197500.0,2.7976633607364167,2.7734135171772967,2.824497100283069,1.8927677595954548,1.885883362321314,1.8979407233752288
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,64,9,240000.0,2.7035422895117467,2.616450481203151,2.772339358971533,1.850539745848593,1.7972128121992723,1.89686742978382
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,8,F8,65,8,282500.0,2.582653413763956,2.487666667931189,2.615041446092122,1.813559021401712,1.8015514474156868,1.8782636131522048
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,44,1,5000.0,3915.326400830149,3915.326400830149,3915.326400830149,706.8484684403215,706.8484684403215,706.8484684403215
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,48,1,10000.0,3649.595394230625,3649.595394230625,3649.595394230625,832.972395448429,832.972395448429,832.972395448429
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,50,1,15000.0,3482.86308646789,3482.86308646789,3482.86308646789,843.7262463904765,843.7262463904765,843.7262463904765
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,51,1,20000.0,3295.284150561281,3295.284150561281,3295.284150561281,858.6646156980061,858.6646156980061,858.6646156980061
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,52,1,25000.0,3213.457186088749,3213.457186088749,3213.457186088749,802.0810821828434,802.0810821828434,802.0810821828434
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,53,1,30000.0,3157.983556128776,3157.983556128776,3157.983556128776,802.6987613400064,802.6987613400064,802.6987613400064
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,54,1,35000.0,3035.834678445085,3035.834678445085,3035.834678445085,862.581354810892,862.581354810892,862.581354810892
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,55,2,42500.0,2825.258591093376,2777.977164113594,2872.540018073158,847.9292982375547,818.0135984400866,877.8449980350227
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,56,2,52500.0,2470.763043186016,2285.3180986051857,2656.2079877668466,932.3499578791569,845.7869791059203,1018.9129366523936
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,57,2,62500.0,1710.9379460576488,1598.7570991821156,1823.118792933182,1115.4267712342262,1093.497047887097,1137.3564945813555
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,58,3,75000.0,1287.465653255476,1185.1658307303376,1394.807911954719,961.4996963728009,936.4297988741084,1009.5611746377316
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,59,3,90000.0,1125.1274288607376,1067.5627379939745,1177.0847875168788,965.3064784317331,936.52439178795,995.2387925184617
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,60,5,110000.0,711.3896853422527,362.10389913247127,1049.552278719951,868.4119788632661,651.427510666101,974.7814004351316
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,61,5,135000.0,146.92600346284328,63.18145084212562,312.6216182191528,398.5523562769046,233.8015830308085,633.6693318161115
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,62,6,162500.0,24.71887723504791,19.55554422881517,36.100141258889806,127.82526787475625,107.11012698412038,162.443180167552
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,63,8,197500.0,16.739024822140973,15.01337985690352,19.226211581342675,91.68341485725513,82.23166812019741,105.30629778468456
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,64,9,240000.0,12.21554462338649,10.062747318229716,14.76608319279864,66.9072934243973,55.11593696669031,80.8771685069372
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,9,F9,65,8,282500.0,10.013729373207166,9.84324739951638,10.931234867529415,54.46339504417128,53.91368639819186,56.80036254008818
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,44,1,5000.0,532637.2825583455,532637.2825583455,532637.2825583455,416617.408991273,416617.408991273,416617.408991273
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,48,1,10000.0,441963.2284566712,441963.2284566712,441963.2284566712,280517.11207226,280517.11207226,280517.11207226
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,50,1,15000.0,341482.71184566704,341482.71184566704,341482.71184566704,213339.5804709616,213339.5804709616,213339.5804709616
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,51,1,20000.0,279571.8431351048,279571.8431351048,279571.8431351048,75511.36888006663,75511.36888006663,75511.36888006663
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,52,1,25000.0,260401.3081939445,260401.3081939445,260401.3081939445,75050.16186764886,75050.16186764886,75050.16186764886
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,53,1,30000.0,251957.7498259488,251957.7498259488,251957.7498259488,71293.34534316602,71293.34534316602,71293.34534316602
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,54,1,35000.0,245123.85769288611,245123.85769288611,245123.85769288611,72755.30880360577,72755.30880360577,72755.30880360577
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,55,2,42500.0,227659.5938319487,223348.0825018044,231971.10516209304,69371.3527410226,68528.39717990416,70214.30830214103
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,56,2,52500.0,208248.68457388738,202707.95040343283,213789.4187443419,65931.99682101402,64932.49740033683,66931.49624169122
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,57,2,62500.0,189039.59811968694,185099.64790447772,192979.5483348962,63399.45333097089,63212.29935918113,63586.60730276066
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,58,3,75000.0,168923.8934930214,160747.74103078514,178162.91359043066,60176.34144852046,57789.42026983715,61870.06732606876
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,59,3,90000.0,144334.34846015155,137791.55073792912,150729.4661810654,53938.633736110634,53153.49960512865,55232.313249932886
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,60,5,110000.0,124714.90947234894,117968.04470630884,132549.96088560065,53946.44361190205,52882.73004613927,55291.59290110545
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,61,5,135000.0,110726.2461979135,104958.71925884893,115622.4211162759,52121.92206270297,49799.451899669846,53081.808056717
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,62,6,162500.0,93976.03995296487,83012.69941398875,103083.85184767704,45466.03565657096,42475.330640821645,49871.7124898052
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,63,8,197500.0,70746.2890310021,60728.11736173926,79241.66327438816,43651.46673861993,43051.41540803473,45141.47740652088
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,64,9,240000.0,48999.02732847325,40604.131307205054,57478.11796371629,38444.36072611412,32492.455144156414,43224.6691596341
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,10,F10,65,8,282500.0,31899.427834227514,23615.71184822962,39344.279054349376,25193.884534847362,20880.00795625685,30848.613168727385
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,44,1,5000.0,655287314.1777325,655287314.1777325,655287314.1777325,271235251.7431117,271235251.7431117,271235251.7431117
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,48,1,10000.0,491413805.2448679,491413805.2448679,491413805.2448679,174301789.32415134,174301789.32415134,174301789.32415134
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,50,1,15000.0,412368352.4640886,412368352.4640886,412368352.4640886,195540917.6331272,195540917.6331272,195540917.6331272
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,51,1,20000.0,358575071.4136889,358575071.4136889,358575071.4136889,174510868.82458538,174510868.82458538,174510868.82458538
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,52,1,25000.0,309688655.3391741,309688655.3391741,309688655.3391741,138085909.59024578,138085909.59024578,138085909.59024578
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,53,1,30000.0,275917444.71876884,275917444.71876884,275917444.71876884,129087949.0118932,129087949.0118932,129087949.0118932
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,54,1,35000.0,255201713.8207081,255201713.8207081,255201713.8207081,121689317.45509017,121689317.45509017,121689317.45509017
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,55,2,42500.0,208651923.33632547,189579449.14924964,227724397.5234013,107093137.47809654,97972362.32810605,116213912.62808704
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,56,2,52500.0,126455837.58413692,110994977.1787414,141916697.98953244,60253654.86829809,57484755.98497267,63022553.75162351
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,57,2,62500.0,87735285.74048379,80568707.93287565,94901863.54809192,50040685.29076977,48442951.8995681,51638418.68197144
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,58,3,75000.0,54937552.67502382,45537576.24571635,66002698.28622281,41513940.49793496,40439043.945633866,42809449.223184526
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,59,3,90000.0,32407840.79769663,26492634.569534384,37300476.6657872,30008350.66258173,25768009.977982625,33108518.223242834
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,60,5,110000.0,15989635.048014045,12807858.046082264,20056119.99677509,13892845.024261307,13082353.96544477,15472882.392919714
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,61,5,135000.0,10378065.066340705,9189873.65027557,11984170.465450449,12848420.636600634,12657585.125104122,13181818.606276195
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,62,6,162500.0,7319685.969178575,6469459.69034167,8786229.789279127,11613134.40427995,11284325.644844,12637033.310870556
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,63,8,197500.0,6022628.063160062,5830056.257653249,6292846.846937459,11186957.01072145,11144032.955570005,11253968.871105136
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,64,9,240000.0,5702012.417159184,5620241.055410806,5810267.819557007,11131725.54075899,11128576.84289216,11142453.50526186
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,11,F11,65,8,282500.0,4900811.651674411,3675066.070760389,5613268.119168117,8994259.027250884,5406261.431273439,11138509.001621475
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,44,1,5000.0,289221612.4007078,289221612.4007078,289221612.4007078,193657141.6243026,193657141.6243026,193657141.6243026
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,48,1,10000.0,193375076.5064179,193375076.5064179,193375076.5064179,89953150.43987145,89953150.43987145,89953150.43987145
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,50,1,15000.0,159555742.349137,159555742.349137,159555742.349137,66206446.34207016,66206446.34207016,66206446.34207016
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,51,1,20000.0,138406279.4964634,138406279.4964634,138406279.4964634,54967769.73472731,54967769.73472731,54967769.73472731
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,52,1,25000.0,121954623.55975138,121954623.55975138,121954623.55975138,47536020.94687965,47536020.94687965,47536020.94687965
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,53,1,30000.0,103112294.5376298,103112294.5376298,103112294.5376298,40699216.05807413,40699216.05807413,40699216.05807413
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,54,1,35000.0,88457850.33298776,88457850.33298776,88457850.33298776,39433178.12072136,39433178.12072136,39433178.12072136
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,55,2,42500.0,63397912.50972074,55157265.62069262,71638559.39874886,32092793.17471014,31373889.193193916,32811697.156226367
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,56,2,52500.0,41191011.02152355,36725511.68547151,45656510.35757558,28911242.953182958,27824677.15781535,29997808.74855057
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,57,2,62500.0,27936076.8670619,25518574.45605968,30353579.278064124,26423116.444975473,25740569.30904374,27105663.580907203
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,58,3,75000.0,18306873.785427447,15948779.87385104,21556164.689147305,25332624.764551546,24994578.907238096,25989225.079698864
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,59,3,90000.0,10271305.758461185,5938322.742301787,15260093.725999352,15815350.368016936,7044590.19478999,25027100.784820344
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,60,5,110000.0,4658647.262857287,4002578.3687337744,5274219.698512305,6626630.737565013,6442350.3407968925,6798772.378562479
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,61,5,135000.0,3461295.5369844427,3117098.6457706625,3868474.179964319,6071984.845256539,5679817.906205226,6410725.6141512245
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,62,6,162500.0,2700067.973960739,2216660.227598744,2917243.210236301,5412743.309369891,4658290.654240634,5641036.406370831
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,63,8,197500.0,1579665.936967332,903234.9214965372,2200664.126971881,3152044.7508322294,1972384.7729271525,4635180.761151223
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,64,9,240000.0,695193.1056901214,666427.8431697547,890460.8831883614,1678890.5662213508,1640539.7193474462,1973912.5617629448
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,12,F12,65,8,282500.0,577709.187837274,234240.0633588885,658619.11394859,1355812.9466930656,155306.46048102787,1644645.2309965938
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,44,1,5000.0,3060550.685746339,3060550.685746339,3060550.685746339,2777534.4843033515,2777534.4843033515,2777534.4843033515
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,48,1,10000.0,1707354.831074827,1707354.831074827,1707354.831074827,1452612.5806538358,1452612.5806538358,1452612.5806538358
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,50,1,15000.0,978393.3104570552,978393.3104570552,978393.3104570552,685730.5316745569,685730.5316745569,685730.5316745569
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,51,1,20000.0,697297.4539195508,697297.4539195508,697297.4539195508,406488.48976448405,406488.48976448405,406488.48976448405
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,52,1,25000.0,601128.3165117992,601128.3165117992,601128.3165117992,270244.8483175981,270244.8483175981,270244.8483175981
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,53,1,30000.0,554652.4202118253,554652.4202118253,554652.4202118253,243072.9766449853,243072.9766449853,243072.9766449853
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,54,1,35000.0,504997.9067729696,504997.9067729696,504997.9067729696,199641.91750941143,199641.91750941143,199641.91750941143
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,55,2,42500.0,456716.6270571358,444225.4623445133,469207.7917697583,167452.22135684133,166796.94750451148,168107.49520917115
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,56,2,52500.0,398341.5915201701,374536.03478256206,422147.1482577782,158209.62018813353,153023.8420344726,163395.39834179447
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,57,2,62500.0,356619.94486725866,348197.9338915251,365041.9558429922,152166.710827632,151989.4374495355,152343.98420572848
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,58,3,75000.0,323552.0621840077,315033.3985711811,334759.8357086223,144185.05529585647,134160.71208212638,154552.63878083153
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,59,3,90000.0,293181.02778385486,282608.5547895402,302732.986217279,122584.7698562647,121425.21805462196,123327.9491586076
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,60,5,110000.0,246129.11341250976,224600.63191006615,265935.6053610516,122314.171346799,120245.07087171386,124586.95375666766
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,61,5,135000.0,197594.46624505715,182882.49154334705,215567.84731264817,122001.86992013582,119703.02284930547,124745.73744320685
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,62,6,162500.0,168602.7672082358,161124.90313794604,177675.13531730324,117580.76403908177,115803.31604553395,119306.09856776166
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,63,8,197500.0,150208.80589460695,141239.81543715435,158880.58695406295,109812.60196450437,103987.41460599554,115651.02211254626
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,64,9,240000.0,134858.13063009776,128721.53994695678,140520.87720443768,104197.19000533626,102588.06462249672,105417.06228024432
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,13,F13,65,8,282500.0,113866.43643995914,107165.60954948976,124009.52142644551,91629.22449034516,86880.24694499161,99098.91021376844
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,44,1,5000.0,83132879.79427573,83132879.79427573,83132879.79427573,29306321.087187905,29306321.087187905,29306321.087187905
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,48,1,10000.0,58623729.36864296,58623729.36864296,58623729.36864296,22816754.26253233,22816754.26253233,22816754.26253233
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,50,1,15000.0,39205743.49103027,39205743.49103027,39205743.49103027,17720642.466851808,17720642.466851808,17720642.466851808
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,51,1,20000.0,31110592.286236037,31110592.286236037,31110592.286236037,14457712.218588296,14457712.218588296,14457712.218588296
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,52,1,25000.0,27317930.34501229,27317930.34501229,27317930.34501229,15366758.398844544,15366758.398844544,15366758.398844544
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,53,1,30000.0,19226434.597543035,19226434.597543035,19226434.597543035,9193496.760157444,9193496.760157444,9193496.760157444
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,54,1,35000.0,15414482.747798724,15414482.747798724,15414482.747798724,7739641.806393911,7739641.806393911,7739641.806393911
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,55,2,42500.0,10114611.259388963,8476368.086641481,11752854.432136444,6103888.259390652,5372039.895951258,6835736.622830046
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,56,2,52500.0,4931087.676618827,3945984.894404474,5916190.458833179,3443121.768756816,2738527.4354749448,4147716.102038688
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,57,2,62500.0,2536076.308870294,2317369.9751984766,2754782.642542111,2047972.3150264143,1960855.4483184223,2135089.1817344064
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,58,3,75000.0,1356705.006953398,1057575.003471101,1733862.506667245,1138282.3458125032,966205.134504306,1343762.9219321709
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,59,3,90000.0,673870.2070734501,576600.305210702,808414.1031696664,915184.55796143,901548.7349064804,936270.8066793296
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,60,5,110000.0,448888.1408341841,408804.7024553762,511486.74130408576,847984.9878368644,841606.3056974435,861850.8007619325
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,61,5,135000.0,386445.22568091017,375796.8222831309,400520.53659539326,837862.5132634512,836902.7324293392,840297.3850392915
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,62,6,162500.0,363708.77950396365,353160.2923125403,372941.8717347302,834557.4937077725,833112.285597005,836666.7996158176
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,63,8,197500.0,276524.48898093123,206085.4994881496,349879.3989440485,614851.4235086322,394873.9885620858,834276.4707067003
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,64,9,240000.0,194012.1952017851,158581.4340346006,204665.25925935848,359468.68864696746,203171.52487792476,394835.70873424417
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,14,F14,65,8,282500.0,121468.06079665887,110556.71045698988,144673.80546984207,104820.3855258445,88188.68208423229,157432.02951383378
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,44,1,5000.0,5488101.931353007,5488101.931353007,5488101.931353007,5477367.5413683485,5477367.5413683485,5477367.5413683485
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,48,1,10000.0,3646633.448714672,3646633.448714672,3646633.448714672,2999561.809158823,2999561.809158823,2999561.809158823
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,50,1,15000.0,2972822.682739707,2972822.682739707,2972822.682739707,2622509.9858407797,2622509.9858407797,2622509.9858407797
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,51,1,20000.0,2526981.168220693,2526981.168220693,2526981.168220693,2363883.490736252,2363883.490736252,2363883.490736252
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,52,1,25000.0,2263496.8245159043,2263496.8245159043,2263496.8245159043,2402592.603183547,2402592.603183547,2402592.603183547
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,53,1,30000.0,2120832.878157827,2120832.878157827,2120832.878157827,2355078.2500875182,2355078.2500875182,2355078.2500875182
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,54,1,35000.0,1991800.9693620603,1991800.9693620603,1991800.9693620603,2328044.9609069643,2328044.9609069643,2328044.9609069643
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,55,2,42500.0,1777374.939984377,1714544.070184857,1840205.809783897,2289604.244469752,2266702.77254488,2312505.716394624
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,56,2,52500.0,1467747.829190718,1409806.5997383026,1525689.0586431334,2116510.0160585037,2097690.438898246,2135329.593218761
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,57,2,62500.0,1211280.8544865767,1142954.9500154683,1279606.758957685,2018094.4589472767,1975922.6358067307,2060266.2820878224
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,58,3,75000.0,808182.8376579554,673361.1896744351,964304.8976041062,1691992.7308188516,1607392.3378538012,1809320.64653942
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,59,3,90000.0,545934.9300005225,494224.5429449535,603401.6978945023,1586147.7196075448,1580748.4544156606,1594906.9787351214
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,60,5,110000.0,225674.02049507815,66283.76064866326,416086.2856803935,732842.9576102927,107107.3069068514,1392673.5073278816
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,61,5,135000.0,42381.951905746755,39577.24239024206,49211.627927950285,35494.517890601,32178.397145965664,47219.176218387
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,62,6,162500.0,37729.77021535631,36827.37714393923,39093.06499700335,32266.603188464695,31781.96810452432,32984.40400717021
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,63,8,197500.0,33982.951803233,27912.698697045857,36323.42462068258,31064.785797614353,28068.280049726574,32280.28413535089
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,64,9,240000.0,18512.43441723827,10463.810899198756,26572.716084614905,20862.785465127494,10496.73705906984,28351.92669388975
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,15,F15,65,8,282500.0,5864.434851635044,2589.270992841592,8269.170261253937,6245.130252941574,2788.656425123171,8770.676775192189
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,44,1,5000.0,47583346.61648481,47583346.61648481,47583346.61648481,225479653.5715953,225479653.5715953,225479653.5715953
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,48,1,10000.0,2668722.9563082247,2668722.9563082247,2668722.9563082247,6579281.744491246,6579281.744491246,6579281.744491246
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,50,1,15000.0,1373899.06151251,1373899.06151251,1373899.06151251,2724757.2399999383,2724757.2399999383,2724757.2399999383
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-SRR,16,F16,51,1,20000.0,417048.2633236621,417048.2633236621,417048.2633236621,419352.9355554668,419352.9355554668,419352.9355554668
