source_file,Algorithm,FunctionID,Function,__rows,BestFitness__sum,BestFitness__count,BestFitness__min,BestFitness__max,BestError__sum,BestError__count,BestError__min,BestError__max,RestartCount__sum,RestartCount__count,RestartCount__min,RestartCount__max,RestartedParticlesTotal__sum,RestartedParticlesTotal__count,RestartedParticlesTotal__min,RestartedParticlesTotal__max,Runtime__sum,Runtime__count,Runtime__min,Runtime__max,FEs__sum,FEs__count,FEs__min,FEs__max,BestFitness__mean,BestError__mean,RestartCount__mean,RestartedParticlesTotal__mean,Runtime__mean,FEs__mean
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,14,F14,30,3346403.2876589736,30,21695.154568674025,499220.4595842692,3304403.2876589736,30,20295.154568674025,497820.4595842692,65794,30,2113,2333,442113,30,14050,15931,867.70756316185,30,27.5526180267334,32.22898840904236,9000000,30,300000,300000,111546.77625529912,110146.77625529912,2193.133333333333,14737.1,28.92358543872833,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,15,F15,30,145623.9044510151,30,1253.5477081452354,14219.806434002783,100938.01903950592,30,0.0,12719.806434002783,54128,30,1160,2163,364714,30,8294,14250,2825.4487726688385,30,92.5517783164978,98.64192366600037,9000000,30,300000,300000,4854.1301483671705,3364.600634650197,1804.2666666666667,12157.133333333333,94.18162575562795,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,16,F16,30,80044.12616640066,30,1575.3827803656711,4673.177134743239,32068.743386034996,30,0.0,3073.177134743238,55404,30,1536,2290,362062,30,10222,15150,10433.5698928833,30,318.2906291484833,369.6164333820343,9000000,30,300000,300000,2668.137538880022,1068.9581128678333,1846.8,12068.733333333334,347.78566309611,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,17,F17,30,1671037.2155051592,30,13594.905212347472,110665.99078708788,1620037.2155051592,30,11894.905212347472,108965.99078708788,51177,30,1289,1917,312957,30,8123,11710,1284.0355401039124,30,35.69491791725159,50.22334718704224,9000000,30,300000,300000,55701.24051683864,54001.24051683864,1705.9,10431.9,42.80118467013041,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,18,F18,30,2531447.6373891337,30,1955.0536023802883,213937.2273197008,2477447.6373891337,30,155.05360238028834,212137.2273197008,59866,30,1791,2213,386809,30,11712,14200,5041.78241109848,30,163.51112985610962,185.2372395992279,9000000,30,300000,300000,84381.58791297112,82581.58791297112,1995.5333333333333,12893.633333333333,168.05941370328267,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,19,F19,30,56029.69594119229,30,1461.7013802533577,2653.9560934067663,2147.584623138717,30,0.0,753.9560934067663,57802,30,1652,2365,361820,30,10114,15097,9015.383638620377,30,292.597264289856,314.1703131198883,9000000,30,300000,300000,1867.6565313730762,71.58615410462389,1926.7333333333333,12060.666666666666,300.51278795401254,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,20,F20,30,70520.87468036484,30,2100.000114586162,3172.73121492202,10520.874680364832,30,100.000114586162,1172.7312149220202,76284,30,2477,2626,499231,30,16310,17047,1557.2544412612915,30,47.79755926132202,60.79280090332031,9000000,30,300000,300000,2350.695822678828,350.6958226788277,2542.8,16641.033333333333,51.90848137537638,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,21,F21,30,-72804.81536737682,30,-5924.288156592345,1618.3471073360936,0.0,30,0.0,0.0,63447,30,1970,2405,436683,30,13441,16848,2211.285598754883,30,69.30416917800903,86.62687397003174,9000000,30,300000,300000,-2426.8271789125606,0.0,2114.9,14556.1,73.70951995849609,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,22,F22,30,73784.68486689297,30,2300.000138017616,3121.0952805623947,7784.684866892974,30,100.00013801761588,921.0952805623948,74306,30,2282,2566,492535,30,15389,16862,2484.3320801258087,30,80.85705852508545,86.63470697402954,9000000,30,300000,300000,2459.4894955630994,259.4894955630991,2476.866666666667,16417.833333333332,82.81106933752696,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,23,F23,30,75308.7079990688,30,2400.000088290497,2766.783788373884,6308.707999068813,30,100.00008829049692,466.7837883738839,76772,30,2471,2622,506906,30,16438,17216,1950.793370962143,30,60.264479875564575,74.78287601470947,9000000,30,300000,300000,2510.2902666356267,210.2902666356271,2559.0666666666666,16896.866666666665,65.0264456987381,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,24,F24,30,84963.36350447142,30,2821.219995889286,2953.634046846445,12963.363504471416,30,421.2199958892861,553.6340468464455,68354,30,2197,2349,456525,30,14723,15515,2215.151246547699,30,70.96007752418518,80.46588158607483,9000000,30,300000,300000,2832.1121168157138,432.1121168157139,2278.4666666666667,15217.5,73.8383748849233,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,25,F25,30,100210.54363648678,30,3326.7780840416453,3375.038106387188,25210.543636486782,30,826.7780840416453,875.0381063871873,79961,30,2520,2777,553463,30,17250,19674,9142.653272867203,30,302.2580707073212,308.8931005001068,9000000,30,300000,300000,3340.351454549559,840.3514545495594,2665.366666666667,18448.766666666666,304.7551090955734,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,26,F26,30,94074.85691967161,30,3076.527644064249,3242.343245634549,16074.856919671609,30,476.5276440642492,642.3432456345486,79553,30,2462,2791,556042,30,17034,19989,9611.891357183456,30,312.1192407608032,349.2828423976898,9000000,30,300000,300000,3135.8285639890537,535.8285639890536,2651.766666666667,18534.733333333334,320.3963785727819,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,27,F27,30,87339.48356954053,30,2715.656532361176,3215.396623984177,6339.483569540536,30,15.656532361175325,515.396623984177,69290,30,2156,2510,458853,30,14388,16227,8917.676709651947,30,295.13292813301086,299.58706188201904,9000000,30,300000,300000,2911.3161189846846,211.31611898468455,2309.6666666666665,15295.1,297.25589032173156,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,28,F28,30,830686.794615384,30,5568.9814878819225,117632.57750476769,746686.794615384,30,2768.9814878819225,114832.57750476769,58808,30,1731,2386,377337,30,11180,15482,13493.342001914978,30,440.52172684669495,476.0009903907776,9000000,30,300000,300000,27689.559820512797,24889.559820512797,1960.2666666666667,12577.9,449.7780667304993,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,ARPSO-SRR,29,F29,30,16865374.398700483,30,14454.973251004269,7323233.761771696,16778374.398700483,30,11554.973251004269,7320333.761771696,59919,30,1845,2156,390278,30,12098,14551,7615.368052244186,30,245.9736409187317,273.7874855995178,9000000,30,300000,300000,562179.1466233494,559279.1466233494,1997.3,13009.266666666666,253.84560174147288,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,1,F1,30,242093546.91476712,30,149.15099504164195,241848262.53513396,242090546.91476712,30,49.15099504164195,241848162.53513396,49606,30,1618,1690,310969,30,10200,10577,204.25845742225647,30,5.886143445968628,8.270376920700073,9000000,30,300000,300000,8069784.897158904,8069684.897158904,1653.5333333333333,10365.633333333333,6.808615247408549,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,3,F3,30,10791.949084126763,30,332.41446206028303,504.43613574051415,1791.9490841267634,30,32.41446206028303,204.43613574051412,44451,30,1434,1573,302908,30,9795,10343,389.09487223625183,30,11.697059154510498,15.350366592407228,9000000,30,300000,300000,359.7316361375588,59.73163613755878,1481.7,10096.933333333332,12.969829074541728,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,4,F4,30,17485.70702374849,30,503.2525429451893,1078.8225022751344,5485.707023748492,30,103.25254294518923,678.8225022751344,48049,30,1565,1643,302751,30,9918,10299,292.6897933483124,30,9.14986801147461,11.201281070709229,9000000,30,300000,300000,582.8569007916163,182.8569007916164,1601.6333333333334,10091.7,9.756326444943745,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,5,F5,30,15000.001084589936,30,500.0000001245164,500.0001665921261,0.0010845899353737255,30,1.245163616658829e-07,0.0001665921260496,31162,30,684,1262,182835,30,3751,7612,1717.6661734580994,30,52.22163391113281,65.33157086372375,9000000,30,300000,300000,500.0000361529979,3.615299784579085e-05,1038.7333333333333,6094.5,57.255539115269976,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,6,F6,30,41950.85624681545,30,756.8018155873274,16769.181886081544,23950.85624681545,30,156.80181558732738,16169.181886081544,46460,30,1496,1618,301742,30,9837,10262,669.0988931655884,30,17.070996522903442,31.946508407592773,9000000,30,300000,300000,1398.3618748938484,798.3618748938483,1548.6666666666667,10058.066666666668,22.303296438852946,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,7,F7,30,26499.53807580861,30,796.0000000064415,1002.0000000223226,5499.538075808609,30,96.0000000064415,302.00000002232264,28953,30,882,1056,169026,30,5107,6081,1302.8685235977173,30,39.57165026664734,48.810038805007935,9000000,30,300000,300000,883.317935860287,183.31793586028698,965.1,5634.2,43.428950786590576,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,8,F8,30,24077.05438832488,30,800.0000042343073,809.6023498379556,77.05438832487982,30,4.234307311890007e-06,9.602349837955558,46431,30,1273,1655,287539,30,8012,10231,576.3791809082031,30,17.68050456047058,22.919055461883545,9000000,30,300000,300000,802.5684796108293,2.5684796108293275,1547.7,9584.633333333333,19.212639363606772,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,9,F9,30,-86579.85706885076,30,-5494.56316033686,-1178.6323431669953,0.0,30,0.0,0.0,9262,30,198,399,53803,30,1184,2259,1270.847894668579,30,37.75446820259094,49.59160923957825,9000000,30,300000,300000,-2885.995235628359,0.0,308.73333333333335,1793.4333333333334,42.361596488952635,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,10,F10,30,1062869.037343787,30,3153.9805116409207,94812.31939544776,1032869.0373437869,30,2153.9805116409207,93812.31939544776,35944,30,986,1369,227964,30,6512,8972,807.0651698112488,30,24.60998272895813,32.35528755187988,9000000,30,300000,300000,35428.96791145957,34428.967911459564,1198.1333333333334,7598.8,26.902172327041626,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,11,F11,30,95105800.24034192,30,87219.27375877652,24866533.914585203,95072800.24034192,30,86119.27375877652,24865433.914585203,41949,30,1344,1473,294513,30,9413,10426,1403.1098272800446,30,44.90898895263672,51.69756460189819,9000000,30,300000,300000,3170193.3413447305,3169093.3413447305,1398.3,9817.1,46.770327576001485,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,12,F12,30,13123661.036304662,30,50653.07299708576,2680501.1962289056,13087661.036304662,30,49453.07299708576,2679301.1962289056,42747,30,1360,1495,296643,30,9350,10378,888.6410858631134,30,26.95856809616089,34.10323429107666,9000000,30,300000,300000,437455.36787682207,436255.36787682207,1424.9,9888.1,29.621369528770447,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,13,F13,30,2642077.5482353116,30,4110.922064736279,243117.61527867,2603077.5482353116,30,2810.922064736279,241817.61527867,21814,30,631,864,122934,30,3537,4924,1063.925613641739,30,33.986520767211914,40.718810081481934,9000000,30,300000,300000,88069.25160784372,86769.25160784372,727.1333333333333,4097.8,35.4641871213913,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,14,F14,30,5163086.686977351,30,28303.79356183727,1397815.2768177288,5121086.686977351,30,26903.79356183727,1396415.2768177288,42085,30,1320,1501,284139,30,8929,10276,890.8065137863159,30,27.362067461013797,34.11613631248474,9000000,30,300000,300000,172102.8895659117,170702.8895659117,1402.8333333333333,9471.3,29.693550459543864,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,15,F15,30,382013.45378841535,30,1136.9445442163342,85643.33482196464,337591.3200179224,30,0.0,84143.33482196464,34739,30,751,1524,239436,30,5341,10432,2894.166660308838,30,92.33730340003969,109.83326077461244,9000000,30,300000,300000,12733.781792947178,11253.044000597412,1157.9666666666667,7981.2,96.4722220102946,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,16,F16,30,86517.16564596306,30,1691.5805513771272,4501.540220006437,38517.16564596307,30,91.58055137712722,2901.5402200064373,36222,30,292,1582,247396,30,2252,10986,9020.490577936172,30,295.4216470718384,305.34976172447205,9000000,30,300000,300000,2883.905521532102,1283.9055215321023,1207.4,8246.533333333333,300.6830192645391,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,17,F17,30,1380981.0188475163,30,19618.411098553104,116009.41441573876,1329981.0188475163,30,17918.411098553104,114309.41441573876,25105,30,703,1011,146619,30,4072,5842,1269.9956467151642,30,36.316150188446045,53.15043497085571,9000000,30,300000,300000,46032.70062825054,44332.70062825054,836.8333333333334,4887.3,42.3331882238388,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,18,F18,30,2731062.7970385402,30,3171.850179694733,258915.8658407556,2677062.7970385402,30,1371.850179694733,257115.8658407556,39799,30,1215,1442,262405,30,8125,9459,5035.758210659027,30,162.46693563461304,187.07787823677063,9000000,30,300000,300000,91035.42656795135,89235.42656795135,1326.6333333333334,8746.833333333334,167.85860702196757,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,19,F19,30,60442.74014901886,30,1527.9156976758663,3162.794048279768,5164.933964000726,30,0.0,1262.7940482797676,33543,30,753,1336,197986,30,4093,8096,9165.34484219551,30,301.7724759578705,315.5809087753296,9000000,30,300000,300000,2014.7580049672952,172.16446546669084,1118.1,6599.533333333334,305.5114947398504,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,20,F20,30,70657.41360702507,30,2100.6011186692303,2689.046457139045,10657.41360702506,30,100.60111866923036,689.0464571390448,49581,30,1581,1720,310293,30,9988,11032,1506.5166375637054,30,46.041834592819214,59.47905516624451,9000000,30,300000,300000,2355.247120234169,355.2471202341687,1652.7,10343.1,50.217221252123515,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,21,F21,30,-78006.1093229902,30,-5777.696818263051,1109.1755844116003,0.0,30,0.0,0.0,33197,30,421,1323,198988,30,2510,8462,2132.2284877300262,30,69.06320929527283,77.16786599159241,9000000,30,300000,300000,-2600.2036440996735,0.0,1106.5666666666666,6632.933333333333,71.07428292433421,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,22,F22,30,75288.90164212145,30,2400.686225171684,3361.272272524876,9288.901642121446,30,200.68622517168387,1161.272272524876,48995,30,1432,1732,313338,30,9724,10970,2598.245316505432,30,81.25320291519165,100.7241702079773,9000000,30,300000,300000,2509.6300547373817,309.6300547373815,1633.1666666666667,10444.6,86.60817721684774,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,23,F23,30,77070.19339577523,30,2500.2927529796675,2853.30418760412,8070.19339577524,30,200.2927529796675,553.3041876041198,49280,30,1603,1689,310347,30,10098,10599,1850.6607794761658,30,59.65234422683716,69.00956654548645,9000000,30,300000,300000,2569.006446525841,269.00644652584134,1642.6666666666667,10344.9,61.68869264920553,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,24,F24,30,85033.01475015195,30,2821.4078069800926,2933.726378891846,13033.014750151948,30,421.4078069800926,533.7263788918458,43525,30,1416,1517,290843,30,9498,10000,2262.103290081024,30,70.7876365184784,85.6097960472107,9000000,30,300000,300000,2834.433825005065,434.43382500506493,1450.8333333333333,9694.766666666666,75.40344300270081,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,25,F25,30,100331.197900858,30,3250.2204602310835,3375.9326475081025,25331.197900857987,30,750.2204602310835,875.9326475081025,53862,30,1433,1871,389145,30,9925,14106,9255.546570777893,30,300.9201467037201,330.6677825450897,9000000,30,300000,300000,3344.3732633619334,844.3732633619329,1795.4,12971.5,308.5182190259298,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,26,F26,30,94280.9268623147,30,3086.8784647391585,3255.101852501326,16280.926862314709,30,486.8784647391585,655.101852501326,51476,30,1498,1801,366601,30,10246,13491,9382.409442186356,30,309.9511501789093,317.7147696018219,9000000,30,300000,300000,3142.697562077157,542.6975620771569,1715.8666666666666,12220.033333333333,312.74698140621183,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,27,F27,30,92728.10700065602,30,2700.0939086243684,3238.657692970834,11728.107000656015,30,0.0939086243683959,538.657692970834,44341,30,1395,1605,304581,30,9762,11025,9005.361599445343,30,291.9258596897125,324.63331270217896,9000000,30,300000,300000,3090.936900021867,390.9369000218672,1478.0333333333333,10152.7,300.17871998151145,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,28,F28,30,1856042.8450837927,30,8438.66519591451,418770.0883109949,1772042.8450837927,30,5638.665195914509,415970.0883109949,39729,30,1087,1566,263756,30,7159,10760,13258.540170431137,30,433.0058002471924,475.82332611083984,9000000,30,300000,300000,61868.09483612642,59068.09483612642,1324.3,8791.866666666667,441.95133901437123,300000.0
results\cec2017_ablation6\ablation6_raw_results.csv,PSO-RS,29,F29,30,25577029.273486163,30,10889.912694566803,13521145.737408206,25490029.273486163,30,7989.912694566803,13518245.737408206,40573,30,1218,1482,272706,30,8042,10303,7433.705978870392,30,244.4959077835083,251.48426032066345,9000000,30,300000,300000,852567.6424495388,849667.6424495388,1352.4333333333334,9090.2,247.79019929567974,300000.0
