source_file,Algorithm,Function,__rows,BestValue__sum,BestValue__count,BestValue__min,BestValue__max,RestartCount__sum,RestartCount__count,RestartCount__min,RestartCount__max,RuntimeSeconds__sum,RuntimeSeconds__count,RuntimeSeconds__min,RuntimeSeconds__max,BestValue__mean,RestartCount__mean,RuntimeSeconds__mean
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F15,30,14577839.381111234,30,33975.56076475389,11020957.456677442,0,30,0,0,622.5777933000209,30,17.468670200003544,23.747829799998726,485927.97937037447,0.0,20.752593110000696
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F16,30,34850214.19940476,30,-237.537271328345,21386741.87831333,0,30,0,0,1822.0122748999784,30,59.87458090000291,61.4760466000007,1161673.8066468253,0.0,60.73374249666595
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F17,30,786842.261808718,30,-187.20867682260476,150071.09747973137,0,30,0,0,6204.932849299999,30,197.84899989999397,240.3385436000026,26228.07539362393,0.0,206.83109497666663
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F18,30,1253096.981938579,30,8136.681291545667,144453.69483942434,0,30,0,0,581.1652609000084,30,18.61189469999954,20.640337299999373,41769.89939795263,0.0,19.372175363333614
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F19,30,22369662522.807533,30,10860.029820719868,8284861650.151701,0,30,0,0,2778.1606222000555,30,90.79474160000971,94.90662330000488,745655417.4269178,0.0,92.60535407333518
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F20,30,87.9168926570769,30,-250.94771298211413,1005.67409871376,0,30,0,0,5950.87274640004,30,171.6475538000086,230.58287050000217,2.93056308856923,0.0,198.36242488000136
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F21,30,66376.10603930251,30,300.85193062087546,5957.852780333529,0,30,0,0,842.7420293000177,30,27.180299400002696,29.11365919999662,2212.5368679767503,0.0,28.09140097666726
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F22,30,-85825.08894594209,30,-5923.46399673731,171.28517663717048,0,30,0,0,1225.5423331000202,30,39.21941000000516,42.14870789999259,-2860.8362981980695,0.0,40.85141110333401
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F23,30,302512.9375035182,30,1450.162297943306,17569.487770431417,0,30,0,0,1480.3747970999539,30,46.37949089999893,52.373099000004,10083.764583450606,0.0,49.345826569998465
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F24,30,173817.3728666897,30,407.11321103702176,10457.801029561397,0,30,0,0,1350.5178563999652,30,40.69237449999491,49.61642560000473,5793.912428889656,0.0,45.01726187999884
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F25,30,13888.761836406748,30,421.1589353201612,562.9045427752962,0,30,0,0,1620.562925399965,30,41.567618400004,60.11371879999933,462.9587278802249,0.0,54.01876417999883
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F26,30,30991.475588753805,30,852.5573842667395,1209.5909985313656,0,30,0,0,7223.776238500039,30,229.2654830000101,248.9146247000026,1033.0491862917936,0.0,240.79254128333463
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F27,30,16700.373684282724,30,480.1525951019848,672.1641816670308,0,30,0,0,6475.561278900001,30,211.01386450001155,221.38367370000924,556.6791228094241,0.0,215.85204263000003
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F28,30,17867.123501476453,30,303.84198758165803,990.3938265461752,0,30,0,0,6376.7428564998845,30,209.17585490000783,216.98209629999477,595.5707833825485,0.0,212.55809521666282
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F29,30,284734726.6834078,30,4527.592351080186,194317285.39178067,0,30,0,0,9924.759279499936,30,324.6587542000052,338.0831397000002,9491157.556113593,0.0,330.8253093166646
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F3,30,50724.35970764869,30,5.684341886080803e-14,10156.116093617537,0,30,0,0,188.49576149999848,30,5.384974800002965,8.274468499999784,1690.8119902549563,0.0,6.28319204999995
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F30,30,92763344.07201648,30,11754.994914051986,29963312.34289965,0,30,0,0,4135.348392200103,30,136.16182330000447,139.71243620000314,3092111.469067216,0.0,137.84494640667012
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F4,30,5675.104328967276,30,32.41442508094474,1521.3003851588987,0,30,0,0,243.30607060000693,30,7.430616700003156,8.684230399998341,189.1701442989092,0.0,8.110202353333564
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F5,30,119792.19492241253,30,92.5308942581753,13575.906795438788,0,30,0,0,183.0091883999885,30,5.807053199998336,6.403221900000062,3993.0731640804174,0.0,6.100306279999616
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F6,30,0.0013243354164841066,30,3.64717266165826e-07,0.0002200597090222,0,30,0,0,1083.8256359000043,30,35.15706599999976,38.09537090000231,4.4144513882803555e-05,0.0,36.12752119666681
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F7,30,3912151.871687003,30,109.44513264623674,365506.4430987296,0,30,0,0,353.5385858000045,30,11.32299570000032,12.611890700001824,130405.06238956677,0.0,11.784619526666818
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F8,30,4773.12877718904,30,80.0,240.0,0,30,0,0,744.5339046999943,30,23.82516129999567,26.12614780000149,159.104292572968,0.0,24.817796823333143
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F9,30,84.19469326099113,30,0.0895282504166061,12.923686102027888,0,30,0,0,362.6146122000282,30,11.730406200003928,12.87474839999777,2.806489775366371,0.0,12.08715374000094
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F1,30,169669413.72515008,30,11.483579276631588,166347305.51388976,113,30,1,8,126.6935608000058,30,3.3982591000021785,5.062383700002101,5655647.12417167,3.7666666666666666,4.223118693333527
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F10,30,-100527.46841153826,30,-6069.296302224007,565.9652482085385,265,30,2,20,738.481733899971,30,23.57491519999894,25.9877278999993,-3350.915613717942,8.833333333333334,24.6160577966657
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F11,30,1573360.5160716653,30,3732.878840302961,172065.14696092278,262,30,2,21,575.0712379000106,30,18.234569100000957,20.08604980000382,52445.35053572218,8.733333333333333,19.169041263333686
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F12,30,75562521.59804489,30,10934.424648491264,13766593.994589448,297,30,3,20,1009.101726199995,30,31.7884825000001,35.32487270000274,2518750.7199348295,9.9,33.6367242066665
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F13,30,12613281.796744095,30,8416.60032660867,6653833.337201964,191,30,1,25,553.0101787000167,30,17.569804500002647,19.87039840000216,420442.7265581365,6.366666666666666,18.43367262333389
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F14,30,2566462.1985583673,30,20458.237747530577,234648.7531915235,487,30,7,29,710.0839593000055,30,22.58844069999759,24.69656009999744,85548.73995194558,16.233333333333334,23.669465310000184
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F15,30,2229633.232551842,30,20217.25440078888,175835.77174876045,266,30,0,21,560.7391607000027,30,17.18270730000222,22.269554999998945,74321.10775172806,8.866666666666667,18.691305356666756
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F16,30,718027.8638055482,30,-101.10342502004778,111885.7813699807,249,30,0,31,1818.3736281999736,30,60.2083960999953,61.081264399996144,23934.262126851605,8.3,60.61245427333245
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F17,30,43039.696139147345,30,212.1184361916255,5300.093139001974,338,30,4,20,5937.138259699997,30,166.66663899999548,216.6185781000022,1434.6565379715782,11.266666666666667,197.90460865666657
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F18,30,1086731.4181296823,30,4460.263134790181,101357.38865904964,449,30,10,20,582.9507394999964,30,18.60806869999942,20.65108980000514,36224.380604322745,14.966666666666667,19.431691316666548
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F19,30,1434465.1431287448,30,1970.301767800349,139302.1744084464,377,30,0,34,2790.277031200021,30,91.16699470000458,95.07576659999904,47815.50477095816,12.566666666666666,93.00923437333404
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F20,30,2310.0750099000243,30,-329.1263476390677,504.6350054197537,600,30,6,31,6510.786813900064,30,167.54482379999536,264.6667094000004,77.00250033000081,20.0,217.02622713000213
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F21,30,19463.741208601677,30,128.1162957791753,1769.4653754623878,379,30,1,33,840.3702250000206,30,26.89441920000536,29.116946800000733,648.7913736200559,12.633333333333333,28.01234083333402
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F22,30,-166954.7102602326,30,-10107.185886504214,-1409.2206024517347,101,30,0,9,1231.7440130000323,30,39.63527759999852,42.03226720000384,-5565.15700867442,3.3666666666666667,41.058133766667744
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F23,30,39872.14916139152,30,138.94090744586038,6455.893735146168,159,30,1,24,1566.4527008000587,30,47.43557140001212,61.863948600002914,1329.0716387130508,5.3,52.21509002666862
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F24,30,15070.703506479738,30,200.23979343660267,2775.457212975547,113,30,1,32,1395.126464200046,30,41.94527389999712,49.89117930000066,502.35678354932463,3.7666666666666666,46.50421547333487
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F25,30,13035.348383138602,30,421.1674057123186,634.2684573345341,174,30,0,11,1545.9365966000332,30,41.29301150000538,60.96529829999781,434.5116127712867,5.8,51.53121988666778
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F26,30,25818.162964557385,30,826.0784997727151,902.0710404695868,255,30,2,26,7670.990775300015,30,233.2646966000029,324.0577038000047,860.6054321519129,8.5,255.69969251000052
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F27,30,16426.490335066843,30,490.0736750885453,637.4201117465018,254,30,1,28,6426.781839400006,30,206.70037030000825,223.86619220000284,547.5496778355614,8.466666666666667,214.22606131333353
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F28,30,12962.581867196219,30,28.58362409028814,618.9913627178312,74,30,1,7,6401.1590650000435,30,209.7985588000156,215.689801200002,432.08606223987397,2.466666666666667,213.3719688333348
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F29,30,6011995.87606517,30,4771.249144630489,2465597.188892573,150,30,1,15,9998.357809100096,30,329.14157129998785,336.53960829999414,200399.86253550567,5.0,333.2785936366699
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F3,30,2180.4857691026714,30,0.0019972262028318,1243.918903774089,172,30,0,10,155.15326950000235,30,4.687467499999912,6.213158900001872,72.68285897008904,5.733333333333333,5.171775650000078
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F30,30,21913798.58618555,30,4697.745831002574,8895982.13659247,167,30,0,32,4165.757403199939,30,136.93123459999333,140.7492057000054,730459.9528728516,5.566666666666666,138.85858010666465
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F4,30,1798.6785089022849,30,31.828752677466525,241.3387052117156,83,30,0,7,242.27290499999071,30,7.622721499999898,8.570336499997211,59.95595029674283,2.7666666666666666,8.07576349999969
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F5,30,6782.2104337079345,30,125.50203054376608,339.96279425308467,507,30,2,34,181.55730309999853,30,5.726674900000944,6.385537999998633,226.07368112359782,16.9,6.0519101033332845
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F6,30,0.004667606193378718,30,2.021661202888936e-07,0.0007700710391418,261,30,4,16,1081.0817158000027,30,35.19088940000074,37.13023130000147,0.00015558687311262393,8.7,36.03605719333343
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F7,30,29882.349752943348,30,208.2756136883803,14707.594770696043,265,30,1,25,356.82319389999975,30,11.327910500000144,12.820997499999066,996.0783250981116,8.833333333333334,11.894106463333324
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F8,30,5942.695115255248,30,94.10092816706695,350.0049545882566,574,30,8,26,755.7609623000099,30,24.26246469999751,26.34923449999769,198.08983717517495,19.133333333333333,25.192032076666994
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-RS,CEC2017-F9,30,132.47464490734149,30,0.0025967119142933,10.79989520626532,198,30,1,15,372.97604650002177,30,11.6348685999983,13.8105643999952,4.4158214969113825,6.6,12.432534883334059
