source_file,Algorithm,FunctionID,Function,CurveBin,__rows,BestFitness__min,BestError__min,BestFitness__max,BestError__max
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,55,60,56952536.090156,56951436.090156,418386911.347812,418385811.347812
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,56,60,52972806.50284703,52971706.50284703,199528859.9964389,199527759.9964389
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,57,60,34252668.72275275,34251568.72275275,184621905.67475572,184620805.67475572
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,58,90,9795061.944714889,9793961.944714889,167321575.4631202,167320475.4631202
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,59,90,6259125.455347205,6258025.455347205,141855536.580705,141854436.580705
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,60,150,934660.5083970552,933560.5083970552,79914182.15132688,79913082.15132688
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,61,150,170352.68108778322,169252.68108778322,75078273.50530559,75077173.50530559
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,62,180,69580.01935995644,68480.01935995644,73743697.0536851,73742597.0536851
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,63,240,20857.192391219636,19757.192391219636,73736944.81510074,73735844.81510074
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,64,270,17701.45778486404,16601.45778486404,73736901.1665113,73735801.1665113
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,11,F11,65,235,16651.538921545587,15551.538921545589,19561703.513262022,19560603.513262022
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,44,30,59624710.000512674,59623510.000512674,894526522.7239943,894525322.7239943
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,48,30,59624710.000512674,59623510.000512674,722098332.8896314,722097132.8896314
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,50,30,48007023.14089297,48005823.14089297,650385428.2295853,650384228.2295853
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,51,30,34884919.93317284,34883719.93317284,512817930.7785098,512816730.7785098
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,52,30,31886905.25047289,31885705.25047289,212774567.8043071,212773367.8043071
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,53,30,31886905.25047289,31885705.25047289,165326876.04460353,165325676.04460353
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,54,30,26295403.726613365,26294203.726613365,139124441.612569,139123241.612569
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,55,60,17750030.045930892,17748830.045930892,139124441.612569,139123241.612569
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,56,60,5444075.272378068,5442875.272378068,115150225.592211,115149025.592211
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,57,60,1943365.721772464,1942165.721772464,101064006.49029474,101062806.49029474
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,58,90,1246954.2068936394,1245754.2068936394,83783268.50005183,83782068.50005183
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,59,90,512197.6617424166,510997.6617424166,26015384.332322244,26014184.332322244
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,60,150,87923.94561466498,86723.94561466498,20442422.486431163,20441222.486431163
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,61,150,57758.52913654904,56558.52913654904,14308676.578789104,14307476.578789104
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,62,180,31000.890748042388,29800.890748042388,13705140.733642705,13703940.733642705
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,63,240,27937.21498882043,26737.21498882043,13660180.528191198,13658980.528191198
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,64,270,27729.026960504525,26529.026960504525,6672336.116079103,6671136.116079103
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,12,F12,65,231,27715.9537464238,26515.9537464238,659385.9445259019,658185.9445259019
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,44,30,427427.5937301277,426127.5937301277,7991967.1995409345,7990667.1995409345
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,48,30,197524.84661847688,196224.84661847688,5281602.193842602,5280302.193842602
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,50,30,197524.84661847688,196224.84661847688,4734381.000305443,4733081.000305443
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,51,30,197524.84661847688,196224.84661847688,2729702.811611586,2728402.811611586
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,52,30,197524.84661847688,196224.84661847688,1432145.9345779016,1430845.9345779016
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,53,30,197524.84661847688,196224.84661847688,1016431.0941792226,1015131.0941792226
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,54,30,197524.84661847688,196224.84661847688,946107.4586213032,944807.4586213032
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,55,60,197524.84661847688,196224.84661847688,661908.2376187119,660608.2376187119
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,56,60,103431.55792402508,102131.55792402508,563341.2767154276,562041.2767154276
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,57,60,101844.73087571576,100544.73087571576,563341.2767154276,562041.2767154276
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,58,90,70595.06170599401,69295.06170599401,516794.0479534136,515494.0479534136
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,59,90,69813.41558422254,68513.41558422254,466317.6045075981,465017.6045075981
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,60,150,46992.37013836584,45692.37013836584,428667.7515058458,427367.7515058458
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,61,150,43674.41623429698,42374.41623429698,367177.46296008816,365877.46296008816
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,62,180,40444.32328556628,39144.32328556628,332251.69228986226,330951.69228986226
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,63,240,28876.891790747068,27576.891790747068,315642.2199503705,314342.2199503705
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,64,270,20458.642845566435,19158.642845566435,242210.6137574109,240910.6137574109
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,13,F13,65,233,19315.16306118168,18015.16306118168,224227.0518669078,222927.0518669078
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,44,30,34152536.983787134,34151136.983787134,186434496.93431684,186433096.93431684
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,48,30,18303495.05933452,18302095.05933452,130983172.1493476,130981772.1493476
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,50,30,10690127.2362791,10688727.2362791,87839744.6174235,87838344.6174235
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,51,30,8221143.604126204,8219743.604126204,68932623.67268553,68931223.67268553
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,52,30,5382104.537311652,5380704.537311652,68932623.67268553,68931223.67268553
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,53,30,3738486.3635479086,3737086.3635479086,61826037.63607314,61824637.63607314
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,54,30,3738486.3635479086,3737086.3635479086,26013209.91814676,26011809.91814676
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,55,60,1813292.5040443945,1811892.5040443945,23916146.63569744,23914746.63569744
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,56,60,621819.5837709055,620419.5837709055,13163348.286533728,13161948.286533728
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,57,60,335233.5615914513,333833.5615914513,7954590.534850694,7953190.534850694
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,58,90,268943.12818906014,267543.12818906014,4545710.601524605,4544310.601524605
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,59,90,143478.26482843744,142078.26482843744,2047145.8999741012,2045745.8999741012
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,60,150,86309.74405508235,84909.74405508235,1469236.613258585,1467836.613258585
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,61,150,65807.76153411582,64407.76153411582,1373292.459527307,1371892.459527307
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,62,180,60900.13444385901,59500.13444385901,1267304.05198483,1265904.05198483
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,63,240,31200.91347770282,29800.91347770282,1241260.4011622025,1239860.4011622025
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,64,270,31077.018441968125,29677.018441968125,1222670.228128502,1221270.228128502
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,14,F14,65,235,31011.34562917448,29611.34562917448,1222627.513679804,1221227.513679804
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,44,30,1210219.2724420666,1208719.2724420666,75179368.51023062,75177868.51023062
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,48,30,286275.74926757306,284775.74926757306,18618930.48533114,18617430.48533114
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,50,30,286275.74926757306,284775.74926757306,8118769.796277353,8117269.796277353
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,51,30,231500.6044999698,230000.6044999698,7804405.164772468,7802905.164772468
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,52,30,195310.81963370572,193810.81963370572,7419198.508233565,7417698.508233565
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,53,30,125049.75089683472,123549.75089683472,7414125.303295404,7412625.303295404
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,54,30,125049.75089683472,123549.75089683472,7365697.836266294,7364197.836266294
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,55,60,76787.37304084832,75287.37304084832,6851111.353418549,6849611.353418549
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,56,60,47609.47405843247,46109.47405843247,6611080.5097601125,6609580.5097601125
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,57,60,25103.855672015707,23603.855672015707,6477826.96601007,6476326.96601007
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,58,90,8631.740310125742,7131.740310125742,6412544.557889668,6411044.557889668
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,59,90,5629.502425023189,4129.502425023189,6344839.193539315,6343339.193539315
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,60,150,3275.538171024076,1775.5381710240758,6294921.481124489,6293421.481124489
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,61,150,2876.2785768974272,1376.2785768974272,343672.5940925276,342172.5940925276
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,62,180,1219.1719501560335,0.0,194343.9868289684,192843.9868289684
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,63,240,1088.2170201665622,0.0,194218.6126850111,192718.6126850111
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,64,270,1079.9355733085215,0.0,169767.2975071196,168267.2975071196
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,15,F15,65,234,1079.8199147443024,0.0,107711.66046160908,106211.66046160908
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,44,30,96732.67650036722,95132.67650036722,51569431.40237744,51567831.40237744
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,48,30,96732.67650036722,95132.67650036722,16892972.039886784,16891372.039886784
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,50,30,96732.67650036722,95132.67650036722,8088357.443700951,8086757.443700951
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,51,30,93356.89877653112,91756.89877653112,1469293.299746066,1467693.299746066
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,52,30,93356.89877653112,91756.89877653112,531646.9916420489,530046.9916420489
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,53,30,71937.39019935405,70337.39019935405,399606.8046385329,398006.8046385329
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,54,30,66568.91097494491,64968.91097494491,379714.3701654559,378114.3701654559
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,55,60,27921.18388701575,26321.18388701575,375733.0407335527,374133.0407335527
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,56,60,16629.293048517877,15029.293048517877,362550.3638851817,360950.3638851817
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,57,60,11334.98769472822,9734.98769472822,340840.6747847813,339240.6747847813
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,58,90,7638.288523493829,6038.288523493829,273280.0987878035,271680.0987878035
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,59,90,7156.265691389322,5556.265691389322,231438.8798880715,229838.8798880715
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,60,150,3056.3160428221886,1456.3160428221886,187989.2489808371,186389.2489808371
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,61,150,2999.513795582849,1399.5137955828495,147311.9532408497,145711.9532408497
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,62,180,2962.751202303648,1362.751202303648,85712.09681116678,84112.09681116678
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,63,240,2152.753944572405,552.7539445724055,52301.51948256236,50701.51948256236
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,64,270,1951.6828186161315,351.68281861613127,17933.87142353862,16333.87142353862
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,16,F16,65,236,1650.9925508008075,50.99255080080775,3952.559745383947,2352.559745383947
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,44,30,132969.18038529332,131269.18038529332,2346345.5635461817,2344645.5635461817
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,48,30,132969.18038529332,131269.18038529332,2346345.5635461817,2344645.5635461817
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,50,30,97706.98371648965,96006.98371648965,1386554.1049223193,1384854.1049223193
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,51,30,96407.48859955656,94707.48859955656,1386554.1049223193,1384854.1049223193
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,52,30,96407.48859955656,94707.48859955656,356191.62098152016,354491.62098152016
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,53,30,96407.48859955656,94707.48859955656,292757.4887105232,291057.4887105232
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,54,30,96407.48859955656,94707.48859955656,292757.4887105232,291057.4887105232
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,55,60,83742.4532670328,82042.4532670328,243997.13516627625,242297.13516627625
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,56,60,83742.4532670328,82042.4532670328,208747.64218055652,207047.64218055652
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,57,60,81684.80789611035,79984.80789611035,205914.39987168025,204214.39987168025
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,58,90,64886.2196024782,63186.2196024782,199738.7423258347,198038.7423258347
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,59,90,64562.88927215512,62862.88927215512,199738.7423258347,198038.7423258347
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,60,150,64562.88927215512,62862.88927215512,198956.3625947254,197256.3625947254
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,61,150,47216.33748280449,45516.33748280449,191952.2154621577,190252.2154621577
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,62,180,43301.07712205347,41601.07712205347,161825.6252000825,160125.6252000825
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,63,240,36367.752117105454,34667.752117105454,156296.53770397627,154596.53770397627
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,64,270,32950.99519291913,31250.99519291913,136428.66113925783,134728.66113925783
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,17,F17,65,235,30755.8815788928,29055.8815788928,99292.76963033609,97592.76963033609
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,44,30,631287210.5646458,631285410.5646458,126432413145.57053,126432411345.57053
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,48,30,245120842.18081728,245119042.18081728,95588225775.72932,95588223975.72932
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,50,30,245120842.18081728,245119042.18081728,95588225775.72932,95588223975.72932
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,51,30,185849078.1235722,185847278.1235722,11463163097.948175,11463161297.948175
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,52,30,152648973.47828948,152647173.47828948,6126589802.427975,6126588002.427975
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,53,30,58651214.62676492,58649414.62676492,6124449540.606508,6124447740.606508
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,54,30,21187570.919033308,21185770.919033308,6121262832.212067,6121261032.212067
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,55,60,12639799.188734584,12637999.188734584,2657802565.7695603,2657800765.7695603
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,56,60,4799430.098228774,4797630.098228774,1897336560.5989451,1897334760.5989451
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,57,60,2722124.9879969186,2720324.9879969186,609942755.6882148,609940955.6882148
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,58,90,435459.4223409251,433659.4223409251,118302080.36486895,118300280.36486895
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,59,90,111036.95899091368,109236.95899091368,107955164.16470765,107953364.16470765
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,60,150,61254.39108185447,59454.39108185447,8156244.294515953,8154444.294515953
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,61,150,43978.86607625522,42178.86607625522,905643.79096545,903843.79096545
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,62,180,30726.65891773717,28926.65891773717,373380.7739004931,371580.7739004931
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,63,240,20297.83878164946,18497.83878164946,286292.5602973033,284492.5602973033
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,64,270,6915.931948739563,5115.931948739563,284112.8082335454,282312.8082335454
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,18,F18,65,239,6802.789471589432,5002.789471589432,262983.32962165494,261183.3296216549
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,44,30,2844.845093830252,944.8450938302522,6162.043444109089,4262.043444109089
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,48,30,2824.9585756726187,924.9585756726188,5169.836709368417,3269.8367093684174
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,50,30,2470.2554422528283,570.2554422528283,5169.836709368417,3269.8367093684174
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,51,30,2470.2554422528283,570.2554422528283,4801.288154000833,2901.288154000833
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,52,30,2470.2554422528283,570.2554422528283,4801.288154000833,2901.288154000833
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,53,30,2428.5183843024247,528.5183843024247,4566.254870740331,2666.254870740331
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,54,30,2163.126397550185,263.1263975501852,4566.254870740331,2666.254870740331
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,55,60,1937.9253488893144,37.92534888931459,4566.254870740331,2666.254870740331
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,56,60,1846.04226679466,0.0,4566.254870740331,2666.254870740331
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,57,60,1808.0034027499505,0.0,4197.6080809961495,2297.608080996149
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,58,90,1801.0145080268142,0.0,4099.9148988915385,2199.9148988915385
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,59,90,1794.1575419477706,0.0,3336.8392861642533,1436.8392861642533
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,60,150,1644.4156528884528,0.0,3237.716537042099,1337.716537042099
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,61,150,1595.0505940436904,0.0,3137.4571611832885,1237.4571611832885
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,62,180,1564.1369379313333,0.0,3028.064469664074,1128.0644696640738
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,63,240,1532.5438919908368,0.0,2889.868935225695,989.8689352256952
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,64,270,1523.471682589559,0.0,2872.6411738923143,972.6411738923144
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,19,F19,65,236,1523.3365998831214,0.0,2842.185089899122,942.185089899122
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,44,30,3978.845707268937,1978.845707268937,14840.590731537726,12840.590731537726
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,48,30,3978.845707268937,1978.845707268937,10562.943682733669,8562.943682733669
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,50,30,3941.9702586807007,1941.970258680701,9483.068723844415,7483.068723844415
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,51,30,3823.217231802008,1823.2172318020075,8238.265426411584,6238.2654264115845
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,52,30,3799.2125874567328,1799.2125874567328,7620.453066146577,5620.453066146577
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,53,30,3780.9809655054178,1780.9809655054178,6779.011492159883,4779.011492159883
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,54,30,3680.485839776648,1680.4858397766477,6480.344911841334,4480.344911841334
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,55,60,3620.132003036087,1620.132003036087,6384.651014937813,4384.651014937813
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,56,60,3561.222353176493,1561.2223531764926,5677.556561959636,3677.556561959637
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,57,60,3140.1555535158013,1140.155553515801,5436.713959424455,3436.7139594244545
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,58,90,2598.192362589718,598.192362589718,5144.013286572053,3144.0132865720534
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,59,90,2597.013965135681,597.0139651356812,4197.471733793526,2197.4717337935263
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,60,150,2534.850712932016,534.850712932016,3782.36788635256,1782.3678863525602
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,61,150,2217.0141031209782,217.01410312097823,3298.44157739674,1298.4415773967398
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,62,180,2105.7047280605902,105.70472806059024,3260.2737386782374,1260.2737386782374
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,63,240,2100.0163969005184,100.01639690051844,3198.7006630658766,1198.7006630658766
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,64,270,2100.0000015520063,100.00000155200632,3192.9711905061185,1192.9711905061183
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,20,F20,65,231,2100.0000000000296,100.00000000002956,2451.011013794903,451.0110137949032
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,44,30,2339.883350108065,239.8833501080649,6536.20058465373,4436.20058465373
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,48,30,2311.5078844221166,211.5078844221166,4830.327085320554,2730.327085320554
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,50,30,2311.5078844221166,211.5078844221166,4830.327085320554,2730.327085320554
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,51,30,2309.454698294602,209.45469829460217,4830.327085320554,2730.327085320554
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,52,30,2309.454698294602,209.45469829460217,2427.786355655469,327.7863556554689
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,53,30,2295.3639310349563,195.3639310349563,2422.1622355288814,322.1622355288814
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,54,30,2286.379843331916,186.37984333191616,2413.710873830166,313.71087383016584
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,55,60,2273.621827093818,173.62182709381796,2402.031327969948,302.03132796994805
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,56,60,2258.3992458199773,158.3992458199773,2387.276138425141,287.2761384251412
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,57,60,2237.235056476978,137.23505647697812,2382.6069457912176,282.60694579121764
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,58,90,2230.656940228915,130.65694022891512,2365.811369733575,265.8113697335748
results\cec2017_ablation6\ablation6_curve_records.csv,ARPSO-Local,21,F21,59,90,2177.812076660192,77.8120766601919,2354.7075974807435,254.70759748074352
