source_file,Algorithm,FunctionID,Function,__rows,FE__sum,FE__count,RestartIndex__sum,RestartIndex__count,RestartedParticles__sum,RestartedParticles__count,RestartRatio__sum,RestartRatio__count,Diversity__sum,Diversity__count,Stagnation__sum,Stagnation__count,BestFitnessAfterRestart__sum,BestFitnessAfterRestart__count,BestErrorAfterRestart__sum,BestErrorAfterRestart__count,FE__min,RestartIndex__min,RestartedParticles__min,RestartRatio__min,Diversity__min,Stagnation__min,BestFitnessAfterRestart__min,BestErrorAfterRestart__min,FE__max,RestartIndex__max,RestartedParticles__max,RestartRatio__max,Diversity__max,Stagnation__max,BestFitnessAfterRestart__max,BestErrorAfterRestart__max,FE__mean,RestartIndex__mean,RestartedParticles__mean,RestartRatio__mean,Diversity__mean,Stagnation__mean,BestFitnessAfterRestart__mean,BestErrorAfterRestart__mean
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,3,F3,47750,9133168513,47750,38049490,47750,338760,47750,6282.639352780442,47750,2019.2759497863954,47750,82675,47750,19698210.4946722,47750,5373210.4946722025,47750,4160,1,2,0.0800042162947049,0.0269417338891763,0,333.3298986069208,33.32989860692078,300000,1717,12,0.2275729031092712,0.0922052617552682,50,1590.5186711426988,1290.5186711426988,191270.5447748691,796.8479581151832,7.094450261780104,0.13157359901110874,0.04228850156620723,1.7314136125654451,412.5279684748105,112.52796847481052
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,4,F4,56700,11093240270,56700,53618594,56700,385329,56700,7126.614052341445,56700,2448.9790355151326,56700,88925,56700,76068360.4845208,56700,53388360.48452079,56700,4260,1,2,0.0800053463859062,0.0268894009198481,0,448.75294312121787,48.75294312121787,300000,1928,12,0.2279078341129715,0.0875672104491165,50,17852.080837730467,17452.080837730467,195647.97654320986,945.6542151675485,6.795925925925926,0.1256898421929708,0.043191870114905336,1.568342151675485,1341.593659338991,941.5936593389911
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,5,F5,47576,9757866107,47576,37822815,47576,310952,47576,5726.642631625368,47576,2114.8676702960074,47576,91790,47576,23788014.76236017,47576,14.762360173870622,47576,3060,1,4,0.080003884785832,0.0282898780586236,0,500.000000102123,1.0212301049250529e-07,300000,1699,11,0.2189447804248089,0.1143644334355588,50,500.0448418456568,0.0448418456567765,205100.59918866656,794.9977930048764,6.5359004540104255,0.12036830821475887,0.04445240605128652,1.9293341180427106,500.0003102900658,0.0003102900658708303
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,6,F6,55461,10816715169,55461,51298113,55461,383820,55461,7106.900311214578,55461,2373.9288633108617,55461,90937,55461,1467196109.3906703,55461,1433919509.3906703,55461,4110,1,5,0.0800214680692129,0.0253338664863847,0,709.3893372255606,109.38933722556057,299998,1888,12,0.2378632544871375,0.0931561116726214,50,918523.5193883586,917923.5193883586,195032.81889976742,924.9402823605777,6.920538756964353,0.128142303802935,0.04280357121780822,1.6396566956960748,26454.555622701904,25854.555622701904
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,7,F7,45937,9857950247,45937,35213685,45937,334761,45937,6223.93714373674,45937,1942.7964666588334,45937,130043,45937,40352523.503527306,45937,8196623.503527303,45937,3110,1,5,0.0800269872605149,0.0262573550439947,0,812.0,112.0,300000,1613,12,0.2319529277184339,0.1101774156209504,50,1345.7746276851758,645.7746276851758,214597.17106036528,766.5647517251889,7.287393604284128,0.13548854177975792,0.04229262830961607,2.830898839715262,878.4318415117946,178.4318415117945
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,8,F8,55066,10934713911,55066,50588675,55066,369006,55066,6814.762410317026,55066,2398.3060311664676,55066,90641,55066,44167281.80526584,55066,114481.80526583905,55066,3710,1,2,0.0800070537773182,0.0267940746536791,0,800.0000001189086,1.1890858786500759e-07,300000,1895,12,0.2285179222164532,0.1064096204233591,50,818.7469589330135,18.746958933013502,198574.69057131442,918.6916609159917,6.701158609668398,0.12375626358037674,0.043553300242735404,1.6460429303018196,802.0789925773769,2.0789925773769484
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,9,F9,36946,8274937160,36946,22925459,36946,235583,36946,4324.977031272509,36946,1688.5666853837047,36946,100312,36946,-108654112.79601255,36946,2253783.6165877166,36946,2560,1,3,0.0800050907085131,0.0293597421334248,0,-5982.348645206344,0.0,300000,1408,11,0.2120976503460808,0.1425852239560865,50,6669.711586204253,5769.711586204253,223973.83099658962,620.5126130027608,6.37641422616792,0.11706211853170867,0.04570364005260934,2.7150977101716016,-2940.889752503994,61.00210081166342
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,10,F10,38089,7930086584,38089,24703647,38089,244435,38089,4494.265995125379,38089,1704.836134698483,38089,76709,38089,2927094679.770832,38089,2889005679.770832,38089,3310,1,1,0.0800019201204479,0.0297657071599517,0,2690.2442674824388,1690.2442674824388,300000,1439,11,0.2094994741763089,0.1084858857926554,50,885114.7471153052,884114.7471153052,208198.8653942083,648.5769382236341,6.417469610648744,0.11799380385742285,0.044759277867585996,2.0139410328441283,76848.81933815096,75848.81933815096
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,11,F11,45693,8552209923,45693,34868213,45693,343381,45693,6401.375098378138,45693,1874.0062641111047,45693,75712,45693,998883125490.4904,45693,998832863190.4904,45693,3960,1,5,0.0800020356634864,0.0265233461019168,0,15938.545220684346,14838.545220684346,299999,1663,12,0.2302505849477324,0.0979009497417431,50,1150837304.0903747,1150836204.0903747,187166.74157967305,763.0974766375593,7.5149585275643975,0.14009531215674476,0.04101298369796478,1.6569715273674304,21860747.280556984,21859647.280556984
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,12,F12,45166,8486340499,45166,34036001,45166,332180,45166,6182.732793128997,45166,1875.4259033058763,45166,76862,45166,561267209936.6683,45166,561213010736.6683,45166,3760,1,4,0.0800053254708416,0.0266478576767457,0,24254.39911465945,23054.39911465945,300000,1572,12,0.2294537108688272,0.0975326892955188,50,1187936630.500197,1187935430.500197,187892.23085949608,753.5757206748439,7.354647301067175,0.13688909341382893,0.041522957607622465,1.701766815746358,12426763.714667412,12425563.714667412
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,13,F13,27875,6094568620,27875,13023340,27875,164465,27875,2992.381314996562,27875,1313.0429594318987,27875,78420,27875,4044099166.838944,27875,4007861666.838944,27875,3110,1,4,0.0800010736194109,0.0342952372091331,0,6920.709411391703,5620.709411391703,300000,1058,10,0.1866666666666666,0.1186752149474656,50,7359489.874120113,7358189.874120113,218639.2330044843,467.2050224215247,5.900089686098655,0.10735000233171524,0.04710468015899188,2.813273542600897,145079.79073861684,143779.79073861684
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,14,F14,44825,8436638759,44825,33536577,44825,320035,44825,5943.617726876782,44825,1892.115186949935,44825,75993,44825,39061716700.47045,44825,38998961700.47045,44825,3060,1,2,0.080013926616698,0.0278930235743757,0,49421.91623626196,48021.91623626196,300000,1589,12,0.2214846491239953,0.0969060638986052,50,261133080.79491368,261131680.79491368,188212.79997769103,748.166804238706,7.139654210819855,0.1325960452175523,0.04221115866034434,1.6953262688232014,871427.0318007909,870027.0318007909
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,15,F15,39950,7797712357,39950,26814693,39950,281407,39950,5218.014099967498,39950,1703.6886530409645,39950,80376,39950,12640067545.776232,39950,12580351032.349163,39950,3760,1,1,0.0800087821062853,0.0270852184964186,0,925.7841432279656,0.0,300000,1577,12,0.2266546016229206,0.1069709914498445,50,82633548.61358245,82632048.61358245,195186.7924155194,671.2063329161451,7.043979974968711,0.13061361952359193,0.04264552323006169,2.0119148936170212,316397.18512581306,314902.40381349594
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,16,F16,38416,7718004427,38416,24699854,38416,261370,38416,4833.976685237691,38416,1670.0703599975784,38416,101305,38416,1096558483.9094648,38416,1035092883.9094648,38416,3260,1,4,0.0800081062837874,0.0290871734192335,0,1748.5080009434785,148.50800094347846,300000,1430,11,0.2138420901169053,0.1036253481396871,50,44125200.976254165,44123600.976254165,200905.9877915452,642.957465639317,6.803675551853394,0.1258323793533343,0.043473301749208104,2.6370522698875467,28544.31705303688,26944.31705303688
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,17,F17,31864,6787814779,31864,17023632,31864,193700,31864,3539.415540748669,31864,1477.6002135769904,31864,97511,31864,1928275467.0217588,31864,1874106667.0217588,31864,3510,1,5,0.0800050972261529,0.0337985590266253,0,11606.45446608525,9906.45446608525,299999,1221,10,0.1866666666666666,0.1144229589989257,50,5362391.667783499,5360691.667783499,213024.56625031383,534.259101180015,6.078960582475521,0.11107882063609933,0.04637208804848702,3.060224704996234,60515.80049654026,58815.80049654026
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,18,F18,40777,7901738801,40777,27765295,40777,273880,40777,5061.57806389892,40777,1777.1009355591016,40777,92645,40777,928931456678.4113,40777,928858058078.4113,40777,4110,1,4,0.0800005011091689,0.0292435844552213,0,14091.977081966828,12291.977081966828,300000,1447,11,0.2128410594865833,0.1125349823190686,50,58933226565.72009,58933224765.72009,193779.30698678177,680.9057802192413,6.716531377982687,0.12412826014417244,0.043580963179221166,2.2719915638717905,22780769.960477997,22778969.960477997
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,19,F19,38166,7908576070,38166,24497611,38166,238330,38166,4372.62864456108,38166,1736.8837868931862,38166,96347,38166,74193756.65889914,38166,5120577.795576125,38166,3560,1,1,0.0800011720341584,0.0307003258065881,0,1475.3249170011638,0.0,300000,1481,11,0.2035179148378356,0.1087857107728378,50,6559.409510806077,4659.409510806077,207215.219567154,641.870015196772,6.244563223811769,0.11456869057698162,0.04550866705688797,2.5244196405177384,1943.9751784022203,134.16595387455132
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,20,F20,55796,10794237482,55796,51965986,55796,379155,55796,7013.46747268764,55796,2407.6459534761298,55796,89621,55796,173744460.2001943,55796,62152460.200194284,55796,4010,1,5,0.0800033732438673,0.0265612811367705,0,2105.615645903281,105.61564590328088,299999,1945,12,0.2300078007246687,0.0911201042185648,50,19136.93668859416,17136.936688594156,193458.98419241523,931.3568356154564,6.795379597103735,0.1256983918683712,0.043150870196360484,1.606226252777977,3113.9232238904992,1113.923223890499
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,21,F21,40607,7908384046,40607,27542573,40607,274187,40607,5067.008130925874,40607,1770.0929369815299,40607,104085,40607,-30722261.32021894,40607,1604498.404298816,40607,3310,1,5,0.0800085654424651,0.0267066187018274,0,-6495.812766079422,0.0,300000,1437,12,0.229077640308304,0.0949924315075241,50,2491.086080978933,391.0860809789328,194754.2060728446,678.271554165538,6.752210210062304,0.12478164185795242,0.04359083254073263,2.5632280148742828,-756.5754997960681,39.51285256972483
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,22,F22,55904,10848301366,55904,52191401,55904,390593,55904,7239.316580857758,55904,2377.2998610664267,55904,88296,55904,345286065.53700304,55904,222297265.53700304,55904,4010,1,1,0.0800007153752772,0.0259075811744351,0,2400.000045239598,200.000045239598,300000,1956,12,0.2341914804836152,0.0876410044728632,50,18230.608487264937,16030.608487264935,194052.32838437322,933.5897431310818,6.986852461362336,0.12949550266273893,0.04252468268936797,1.5794218660560961,6176.410731557725,3976.410731557725
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,23,F23,57434,11278305613,57434,55017766,57434,410098,57434,7619.255926007399,57434,2416.116034503764,57434,84204,57434,227348375.41889846,57434,95250175.41889848,57434,4210,1,1,0.0800084406851167,0.0254915776324698,0,2400.031134430442,100.03113443044184,300000,1962,12,0.236853903152193,0.0899650560674452,50,12162.22310463185,9862.22310463185,196369.84387296723,957.9302503743427,7.140334993209597,0.1326610705506738,0.04206769569425364,1.4661002193822474,3958.4283772486415,1658.4283772486415
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,24,F24,48551,9431831325,48551,39325575,48551,335624,48551,6211.869152632257,48551,2081.443242787564,48551,86341,48551,138443519.95386338,48551,21921119.953863394,48551,3860,1,5,0.0800047558914604,0.0268241360407313,0,2821.348809437104,421.34880943710414,300000,1701,12,0.2283255293393191,0.0932934436807805,50,3274.2663588401674,874.2663588401674,194266.468764804,809.9848612798912,6.912813330312455,0.12794523599168414,0.04287127438750106,1.778356779469012,2851.5070740842284,451.5070740842288
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,25,F25,55865,8729095217,55865,52060555,55865,415377,55865,7742.679736236896,55865,2282.6512758150648,55865,110264,55865,188336151.10243,55865,48673651.10243,55865,506,1,3,0.0800224121175362,0.0214294489350537,0,3327.1592427995934,827.1592427995934,300000,1909,14,0.262851526815656,0.0499999689641037,33,5021.370145057796,2521.3701450577964,156253.38256511232,931.8993108386288,7.43537098362123,0.13859625411683338,0.040860132029268144,1.9737581670097557,3371.272730733554,871.2727307335541
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,26,F26,53966,8709078256,53966,48627301,53966,396668,53966,7385.007208283352,53966,2221.184747888834,53966,110404,53966,169273377.61304116,53966,28961777.613041148,53966,1005,1,3,0.0800052072604926,0.0197671286047414,0,3091.17149130083,491.17149130083,300000,1875,14,0.2734903769296546,0.0734799884800599,50,3327.8932371311626,727.8932371311626,161380.83711966794,901.0729162806211,7.350331690323537,0.13684555476194923,0.04115896579121732,2.045806618982322,3136.667116574161,536.6671165741606
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,27,F27,47481,8842915464,47481,37659004,47481,340457,47481,6325.622958728435,47481,1990.739070609362,47481,81520,47481,150853759.9172338,47481,22655059.917233817,47481,1856,1,5,0.0800104817004783,0.0270814636353864,0,2700.0016248194047,0.0016248194046966,300000,1747,12,0.2266786327335269,0.0885138398706573,50,4533.005288374106,1833.0052883741064,186241.13780248942,793.1383921989849,7.170383943050904,0.13322429937719163,0.04192706705017506,1.7168972852298814,3177.1394856307534,477.1394856307537
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,28,F28,41689,7872628715,41689,29154543,41689,280856,41689,5193.051369135585,41689,1809.0336105016136,41689,85172,41689,173665773173.1103,41689,173549043973.1103,41689,4760,1,5,0.0800072319214392,0.0257197097179701,0,8422.658464673077,5622.658464673077,299994,1656,12,0.2353938578049911,0.1074890666253508,50,2649146845.760189,2649144045.760189,188841.8699177241,699.3341888747631,6.736933003909904,0.12456646523388869,0.04339354771046591,2.04303293434719,4165745.7164506293,4162945.7164506293
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,29,F29,41111,7900397551,41111,28234168,41111,278941,41111,5160.041040326972,41111,1782.3029590197318,41111,75887,41111,194816244493.76593,41111,194697022593.76593,41111,3560,1,5,0.0800075460695743,0.0274816225947295,0,31519.31800428172,28619.31800428172,299991,1547,12,0.2241176153937307,0.1043512981529842,50,6649047643.543903,6649044743.543903,192172.35170635596,686.7789156186909,6.785069689377539,0.12551485102106424,0.043353432390837776,1.8459049889324026,4738786.3222438255,4735886.3222438255
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,1,F1,103012,19890778025,103012,176940707,103012,1067013,103012,20305.0522963298,103012,3286.0677561227567,103012,88736,103012,6369401587669.887,103012,6369391286469.887,103012,3260,1,5,0.080000067463278,0.0153468759758923,0,312.9374383737739,212.9374383737739,300000,3523,16,0.301779993754289,0.0933531135731343,50,13830610657.405235,13830610557.405235,193091.85361899584,1717.6708247582806,10.358142740651575,0.19711346538587543,0.03189985395995376,0.8614142041703879,61831646.67873536,61831546.67873536
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,3,F3,109368,20688972480,109368,199448553,109368,989625,109368,18685.641319659837,109368,3931.692765608693,109368,87742,109368,38782442.105159394,109368,5972042.105159391,109368,4560,1,5,0.0800419699411246,0.0195703507724644,0,331.81209621592114,31.812096215921144,300000,3726,14,0.2747497550562273,0.0899151050485945,50,1548.615157040752,1248.615157040752,189168.42659644503,1823.6463407943822,9.04857910906298,0.17085108367767388,0.03594920603475142,0.8022639163192159,354.60502254004274,54.605022540042704
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,4,F4,103751,20004884535,103751,179472529,103751,1045769,103751,19871.121017365746,103751,3399.720160252621,103751,98403,103751,79129400.34728804,103751,37629000.34728804,103751,4060,1,3,0.0800090604777734,0.0152940055580424,0,469.6469623005943,69.64696230059428,300000,3531,16,0.302118364428528,0.091572969709829,50,17683.774539269114,17283.774539269114,192816.30572235447,1729.8390280575609,10.079604052009138,0.19152703123213988,0.032768071249940925,0.9484535088818421,762.6856642084225,362.6856642084225
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,5,F5,103826,20248049783,103826,179902374,103826,939063,103826,17731.697733494246,103826,3750.1234364938437,103826,97140,103826,51913035.54269999,103826,35.542699996345654,103826,2660,1,1,0.0800077878222967,0.0221451024190625,0,500.0000000130373,1.3037322332820622e-08,300000,3710,13,0.2582713445179996,0.1181078523634352,50,500.0604291466028,0.0604291466028144,195019.06827769536,1732.7295089861884,9.044584208194479,0.1707828263969935,0.03611930958039262,0.9356037986631479,500.0003423294742,0.0003423294742775957
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,6,F6,103086,19912025106,103086,177188851,103086,1054679,103086,20054.46681255217,103086,3327.5969428144726,103086,94336,103086,611990422.120001,103086,550138822.120001,103086,4160,1,2,0.080018001676648,0.0157714157352426,0,707.8564159632415,107.85641596324147,300000,3547,15,0.2990629392944472,0.0859034761613972,50,723983.5245059546,723383.5245059546,193159.3534136546,1718.8449546980191,10.231059503715345,0.1945411288880369,0.03227981435708508,0.9151194148574976,5936.697729274596,5336.697729274596
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,7,F7,89607,18379345351,89607,134038519,89607,971698,89607,18520.681011785495,89607,2747.2458101367783,89607,123846,89607,80513311.45883344,89607,17788411.458833437,89607,2660,1,1,0.0800131599420909,0.0153605307568828,0,782.0,82.0,300000,3250,16,0.3016926031559498,0.1135011957828247,50,1363.0346388760445,663.0346388760443,205110.59795551686,1495.8487506556407,10.843996562768533,0.2066878816586371,0.030658830338442068,1.3821018447219526,898.5158688365133,198.5158688365132
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,8,F8,104801,20422320704,104801,183174514,104801,896803,104801,16873.646747600447,104801,3935.1943266801277,104801,88655,104801,84100341.1559008,104801,259541.15590080764,104801,3060,1,1,0.0800052670650137,0.0186362123417631,0,800.0895282504256,0.0895282504255874,300000,3685,15,0.2807282410127161,0.1020878848391498,50,832.2553843496198,32.25538434961982,194867.6129426246,1747.8317382467724,8.557198881690061,0.16100654333069767,0.037549205891929734,0.8459365845745747,802.4765141162852,2.4765141162852227
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,9,F9,91977,18602160022,91977,141411984,91977,1027183,91977,19609.027952198703,91977,2724.4096077525355,91977,108002,91977,-189837680.85244918,91977,4053192.267602086,91977,2710,1,5,0.0800022948134644,0.0149037280784058,0,-5014.848952180422,0.0,300000,3489,16,0.3046161402982029,0.1252418384965415,50,6307.81263893138,5407.81263893138,202247.95353186122,1537.4711503962947,11.167824564836861,0.21319490690279855,0.0296205530486158,1.174228339693619,-2063.969045005264,44.067454554965764
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,10,F10,98774,19978338180,98774,163831309,98774,759375,98774,14188.761678340834,98774,3981.506133995997,98774,90345,98774,7131138544.940735,98774,7032364544.940735,98774,2960,1,3,0.08001724333217,0.0251586072188104,0,2491.394984378844,1491.394984378844,300000,3997,12,0.238984913799613,0.1057397861857498,50,745685.8366964259,744685.8366964259,202263.12774616803,1658.6481159009456,7.688004940571405,0.1436487504640982,0.04030925277903089,0.9146637779172657,72196.514719873,71196.514719873
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,11,F11,110205,20512991038,110205,202775998,110205,1124079,110205,21370.999236680902,110205,3567.674186523674,110205,85109,110205,1167932975213.5984,110205,1167811749713.5984,110205,4010,1,1,0.0800060032163351,0.0169294826583812,0,16583.204286176646,15483.204286176646,300000,3972,15,0.2916513109863599,0.0999192155882584,50,1823845878.910868,1823844778.910868,186134.84903588766,1839.9890930538543,10.199891112018511,0.19392041410717212,0.032373070065093906,0.7722789347125811,10597822.01545845,10596722.01545845
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,12,F12,112639,20745436835,112639,211880646,112639,1122701,112639,21323.626511721806,112639,3725.464131834867,112639,85661,112639,338073657201.5802,112639,337938490401.5802,112639,3210,1,2,0.080004065127647,0.015553965394992,0,27715.9537464238,26515.9537464238,300000,4241,16,0.3004546214720506,0.0947436834171727,50,774438827.515514,774437627.515514,184176.32289881835,1881.0593666492068,9.96724935413134,0.1893094444350696,0.033074371503962814,0.7604914816360231,3001390.7900601053,3000190.7900601053
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,13,F13,97697,19749544737,97697,160114325,97697,793682,97697,14883.92553738212,97697,3813.0400767750425,97697,99848,97697,14361415190.668343,97697,14234409090.668343,97697,2910,1,3,0.0800185502996253,0.0225250456941862,0,19315.16306118168,18015.16306118168,300000,3801,13,0.255839707557208,0.114333765402215,50,8062118.906903665,8060818.906903665,202150.98454404945,1638.8868133105418,8.123913733277378,0.15234782580204223,0.039029244263130314,1.0220170527242392,146999.5515795607,145699.5515795607
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,14,F14,112732,20864054781,112732,212191564,112732,1073762,112732,20341.875668142835,112732,3886.058307171864,112732,82506,112732,47601187368.31317,112732,47443362568.31317,112732,3310,1,3,0.0800962569409565,0.0195180298472649,0,31011.348020845595,29611.348020845595,300000,4126,14,0.2750846089775045,0.0976948736175368,50,230090786.1364649,230089386.1364649,185076.59565163395,1882.2655856367314,9.524908632863783,0.18044455583279667,0.03447165230078295,0.7318773728843629,422250.8903267322,420850.8903267322
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,15,F15,97829,19483180634,97829,163005569,97829,888362,97829,16782.964505421638,97829,3514.3658635968004,97829,75961,97829,9726898194.499556,97829,9581012686.684437,97829,3060,1,2,0.0800035977258277,0.0184796387979465,0,1079.6713937048771,0.0,300000,3941,15,0.281730311693142,0.1034978677509828,50,43441478.41295268,43439978.41295268,199155.47162906703,1666.2295331650125,9.08076337282401,0.171554084222691,0.035923559104118416,0.7764671007574441,99427.55414549423,97936.32447111221
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,16,F16,104797,20405597960,104797,185839375,104797,855277,104797,16049.69973350241,104797,4063.8141510609244,104797,113004,104797,2681894929.0379357,104797,2514219729.0379357,104797,3210,1,3,0.08005863487484,0.0233723598127649,0,1650.9925508008075,50.99255080080775,300000,4335,13,0.2504168971983044,0.1005093376647145,50,16892972.039886784,16891372.039886784,194715.47811483152,1773.3272421920474,8.161273700583031,0.15315037389908498,0.038777962642641724,1.0783133104955294,25591.333044246836,23991.333044246836
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,17,F17,100287,20007830854,100287,168847898,100287,812352,100287,15231.833625486892,100287,3921.1717016043895,100287,111726,100287,8507777446.933639,100287,8337289546.933639,100287,3360,1,2,0.080006989399246,0.0214382412290752,0,30755.88157791672,29055.88157791672,300000,3810,14,0.2627952561339187,0.1138002657893304,50,2346345.5635461817,2344645.5635461817,199505.72710321378,1683.6469133586606,8.100272218732238,0.15188243367023535,0.03909950144689132,1.1140626402225613,84834.3000282553,83134.3000282553
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,18,F18,110685,21032106646,110685,204561723,110685,896786,110685,16813.921996872017,110685,4309.104391875445,110685,102125,110685,811303571408.5616,110685,811104338408.5616,110685,4610,1,5,0.0800080526218617,0.0226254779126104,0,6802.789471589432,5002.789471589432,300000,4058,13,0.2551969413592934,0.1071499033752078,50,95588225775.72932,95588223975.72932,190017.67760762526,1848.1431359262772,8.102145728870218,0.1519078646327146,0.038931240835483084,0.9226634141934318,7329842.08708101,7328042.08708101
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,19,F19,98263,19787554802,98263,161638902,98263,789059,98263,14779.250301859196,98263,3862.9607165026814,98263,103899,98263,200157328.26983482,98263,18749565.855709385,98263,4060,1,1,0.0800072260612007,0.020529984533735,0,1523.336600414592,0.0,300000,3716,14,0.2686080989840959,0.1085958917408672,50,6162.043444109089,4262.043444109089,201373.4040483193,1644.96201011571,8.03007235683828,0.15040503853799697,0.03931246467645687,1.0573562785585622,2036.9551944255195,190.81002875659593
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,103224,19910825984,103224,177688424,103224,1050935,103224,19979.25159334055,103224,3348.8514926197417,103224,96533,103224,257487513.8797704,103224,51039513.87977041,103224,3960,1,1,0.08000375722442,0.0152749496477037,0,2100.0000000000296,100.00000000002956,300000,3588,16,0.302240322254696,0.090971864103199,50,14840.590731537726,12840.590731537726,192889.50228629002,1721.386731767806,10.181110981942185,0.19355238697725866,0.032442566579668895,0.935179803146555,2494.4539436542896,494.45394365428984
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,105523,19885292283,105523,186007326,105523,1174274,105523,22433.540470858836,105523,3111.9407047156874,105523,106141,105523,-27966329.38980689,105523,3976256.994278476,105523,3210,1,1,0.0800143643563217,0.014037553618965,0,-5483.451339681928,0.0,300000,3990,16,0.3101596568386235,0.1129932737584691,50,6536.20058465373,4436.20058465373,188445.0999592506,1762.7183268102688,11.12813320318793,0.21259384656291838,0.029490639052298432,1.0058565431233002,-265.02591273757275,37.68142484840723
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,22,F22,100167,19447445167,100167,167392082,100167,1127288,100167,21572.34401971736,100167,2905.5334179927668,100167,92627,100167,299308975.96988195,100167,78941575.96988195,100167,4010,1,1,0.0800013825112329,0.014913701407654,0,2400.0000000000023,200.00000000000227,300000,3561,16,0.304552310991014,0.0872432932581672,50,26834.2050060048,24634.2050060048,194150.2208012619,1671.1300328451487,11.254085676919544,0.21536378268009782,0.029006892669170153,0.9247257080675272,2988.09963331119,788.0996333111898
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,23,F23,99285,19301989980,99285,164402313,99285,1164327,99285,22331.93232341626,99285,2733.225980996409,99285,93410,99285,279459816.098012,99285,51104316.098011956,99285,4660,1,1,0.0800064347832014,0.0148530089073145,0,2500.0000000000014,200.00000000000136,300000,3484,16,0.3049407429931871,0.0888442890106671,50,11488.32297894732,9188.32297894732,194409.93080525758,1655.8625472125698,11.727118900135972,0.22492755525423033,0.02752909282365321,0.9408269124238304,2814.723433529858,514.7234335298581
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,24,F24,109183,20868237888,109183,198765990,109183,907569,109183,17047.052247285625,109183,4177.3580377092085,109183,88181,109183,309331276.03275746,109183,47292076.03275746,109183,4160,1,1,0.0800393375906111,0.0175806913491837,0,2821.0760927781066,421.0760927781066,300000,3756,15,0.2874835753652238,0.0934986828645054,50,3333.8348948771486,933.8348948771486,191130.83436066055,1820.484782429499,8.312365478142201,0.15613284345809902,0.03826015073508887,0.8076440471501973,2833.1450503536034,433.1450503536032
