source_file,Algorithm,FunctionID,Function,Run,__rows,FE__sum,FE__count,RestartIndex__sum,RestartIndex__count,RestartedParticles__sum,RestartedParticles__count,RestartRatio__sum,RestartRatio__count,Diversity__sum,Diversity__count,Stagnation__sum,Stagnation__count,BestFitnessAfterRestart__sum,BestFitnessAfterRestart__count,BestErrorAfterRestart__sum,BestErrorAfterRestart__count,FE__min,RestartIndex__min,RestartedParticles__min,RestartRatio__min,Diversity__min,Stagnation__min,BestFitnessAfterRestart__min,BestErrorAfterRestart__min,FE__max,RestartIndex__max,RestartedParticles__max,RestartRatio__max,Diversity__max,Stagnation__max,BestFitnessAfterRestart__max,BestErrorAfterRestart__max,FE__mean,RestartIndex__mean,RestartedParticles__mean,RestartRatio__mean,Diversity__mean,Stagnation__mean,BestFitnessAfterRestart__mean,BestErrorAfterRestart__mean
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,24,F24,29,1569,308531723,1569,1231665,1569,10908,1569,202.01010246005004,1569,66.99885560445787,1569,2539,1569,4437685.108696074,1569,672085.1086960742,1569,11010,1,5,0.080392312601416,0.0291143380619121,0,2825.488265370198,425.488265370198,299908,1569,11,0.2136682364037624,0.0820178684617811,50,3115.0818292636054,715.0818292636054,196642.2708731676,785.0,6.952198852772467,0.12875086198855962,0.04270162881099928,1.6182281708094328,2828.352523069518,428.3525230695183
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Global,24,F24,30,1630,318999676,1630,1329265,1630,11198,1630,207.4276358596201,1630,70.07022890627594,1630,2719,1630,4659394.3258821545,1630,747394.3258821547,1630,7910,1,5,0.0801474370271733,0.0293965730636033,0,2837.333103022799,437.3331030227992,299948,1630,11,0.2118619323929386,0.084391014629857,50,2993.1872588117626,593.1872588117626,195705.3226993865,815.5,6.869938650306748,0.12725621831878534,0.04298787049464782,1.6680981595092024,2858.52412630807,458.5241263080704
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,1,3406,661470566,3406,5802121,3406,34060,3406,646.5597389747932,3406,112.58481278545675,3406,3142,3406,8709603.239747003,3406,1897603.2397470027,3406,6360,1,5,0.08000375722442,0.0179197940766727,0,2365.6066884894767,365.6066884894767,299960,3406,15,0.2853133179092946,0.0871486499429343,50,8262.660277168452,6262.660277168452,194207.44744568408,1703.5,10.0,0.18982963563558225,0.03305484814605307,0.9224897240164416,2557.1354197730484,557.1354197730484
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,2,3380,654226396,3380,5713890,3380,34808,3380,661.2956885315534,3380,108.50875481103165,3380,3352,3380,8165656.382454367,3380,1405656.3824543674,3380,6660,1,5,0.0802793120064436,0.0162277813442089,0,2100.000000001124,100.00000000112414,299958,3380,15,0.2961421993970626,0.0748228956549119,50,3998.2777465260087,1998.2777465260087,193558.1053254438,1690.5,10.298224852071005,0.19564961199158384,0.03210318189675493,0.991715976331361,2415.8746693651974,415.87466936519746
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,3,3555,674100240,3555,6320790,3555,35893,3555,681.9479769539868,3555,116.26769007559784,3555,3372,3555,9166556.858906982,3555,2056556.8589069825,3555,9610,1,5,0.0801348830267869,0.0158413195872022,0,2358.2957391579303,358.29573915793026,299993,3555,15,0.2986155546419057,0.0858115714470569,50,6700.507114608167,4700.507114608167,189620.3206751055,1778.0,10.09648382559775,0.19182784161856167,0.03270539805220755,0.9485232067510548,2578.4970067248896,578.4970067248896
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,4,3402,661647611,3402,5788503,3402,34443,3402,654.869857822082,3402,110.90004985352195,3402,2812,3402,8508509.151859995,3402,1704509.151859996,3402,9760,1,5,0.080245478236489,0.0172392896186947,0,2356.248432837232,356.2484328372316,299993,3402,15,0.2896685464403533,0.0887225740812323,50,10562.943682733669,8562.943682733669,194487.8339212228,1701.5,10.124338624338625,0.19249554903647326,0.032598486141540844,0.8265726043503822,2501.031496725454,501.0314967254544
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,5,3526,667922388,3526,6218101,3526,35450,3526,673.681156267689,3526,115.51353950002046,3526,3111,3526,8601704.844488535,3526,1549704.8444885355,3526,6910,1,4,0.080028367436365,0.0158110418228996,0,2100.0000000000387,100.00000000003864,300000,3526,15,0.298809332333442,0.0721348112365045,50,4373.585550963569,2373.5855509635694,189427.79013045944,1763.5,10.053885422575156,0.1910610199284427,0.03276050467952934,0.8823028927963699,2439.507896905427,439.507896905427
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,6,3469,668064772,3469,6018715,3469,35032,3469,666.7692510821813,3469,113.22728691669167,3469,2995,3469,10643859.824513832,3469,3705859.824513832,3469,5960,1,5,0.0801362642716378,0.0182246829103556,0,2450.994569123355,450.9945691233552,299982,3469,15,0.283362029373724,0.0859183520970491,50,7873.275882260931,5873.275882260931,192581.36984721821,1735.0,10.098587489189969,0.192207913255169,0.03263974831844672,0.8633611991928509,3068.2789923648984,1068.2789923648984
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,7,3588,676952178,3588,6438666,3588,36817,3588,699.793267533982,3588,115.61039229574001,3588,3419,3588,8683643.703956004,3588,1507643.7039560035,3588,3960,1,5,0.080170363040514,0.0159561854536587,0,2323.743135343662,323.74313534366183,299967,3588,15,0.2978804130965842,0.0869619100726204,50,8158.356816648103,6158.356816648103,188671.17558528428,1794.5,10.261148272017838,0.19503714256799942,0.032221402535044595,0.9528985507246377,2420.19055294203,420.19055294202997
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,8,3437,665082480,3437,5908203,3437,35036,3437,666.8826831137021,3437,111.29946593145075,3437,3501,3437,8720115.806392573,3437,1846115.8063925721,3437,6560,1,5,0.0821333333333333,0.0152749496477037,0,2436.0293835251373,436.0293835251373,299986,3437,16,0.302240322254696,0.0813275514787018,50,8281.772156545001,6281.772156545001,193506.68606342742,1719.0,10.193773639802153,0.19403045769965147,0.03238273666902844,1.018620890311318,2537.129998950414,537.1299989504138
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,9,3317,648955312,3317,5502903,3317,34719,3317,661.3023629127587,3317,104.65102315562861,3317,3334,3317,7433316.672171505,3317,799316.6721715054,3317,6360,1,5,0.0807661118017136,0.017027618119866,0,2100.000000000162,100.00000000016188,299969,3317,15,0.2910232440328575,0.0766549613889164,50,3978.845707268937,1978.845707268937,195645.25535122099,1659.0,10.4669882423877,0.1993676101636294,0.0315499014638615,1.0051251130539645,2240.975782988093,240.97578298809327
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,10,3400,661694681,3400,5781700,3400,34400,3400,654.0796364631844,3400,111.00629272808757,3400,3167,3400,8257516.501880858,3400,1457516.5018808579,3400,5910,1,1,0.0804661454399363,0.0182581100627329,0,2280.053770283944,280.0537702839433,300000,3400,15,0.2831480955985091,0.0866829758458346,50,9699.254404209303,7699.254404209303,194616.08264705882,1700.5,10.117647058823529,0.19237636366564248,0.03264890962590811,0.9314705882352942,2428.6813240826054,428.6813240826053
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,11,3437,663841940,3437,5908203,3437,35491,3437,675.4523026115831,3437,110.03117075688911,3437,3588,3437,8671298.015473993,3437,1797298.015473993,3437,6110,1,5,0.0801801767519561,0.0156176256705897,0,2388.1543653795743,388.1543653795743,299991,3437,16,0.3000471957082254,0.08511155913994,50,8534.57593238541,6534.575932385411,193145.7491998836,1719.0,10.32615653185918,0.19652380058527297,0.03201372439828022,1.0439336630782658,2522.926393795168,522.9263937951682
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,12,3437,663990190,3437,5908203,3437,35123,3437,667.4145703550181,3437,111.25032193088923,3437,3449,3437,8898147.59736918,3437,2024147.59736918,3437,5510,1,5,0.0800980009965073,0.0160877808018737,0,2418.1842452354385,418.18424523543854,299973,3437,15,0.2970382028680082,0.0878508921153286,50,14840.590731537726,12840.590731537726,193188.8827465813,1719.0,10.219086412569101,0.19418521104306607,0.03236843815271726,1.0034914169333722,2588.9285997582715,588.9285997582717
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,13,3495,670054737,3495,6109260,3495,35378,3495,672.4373765894609,3495,113.87169884487766,3495,3001,3495,8575010.10748275,3495,1585010.1074827504,3495,7160,1,5,0.0809263519792015,0.0156133398370782,0,2341.4028870187,341.40288701869986,299978,3495,16,0.3000746250426991,0.0878387883633264,50,8542.427591921962,6542.427591921962,191718.09356223175,1748.0,10.122460658082975,0.1923998216278858,0.03258131583544425,0.8586552217453505,2453.5078991366954,453.5078991366954
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,14,3412,661477031,3412,5822578,3412,34950,3412,664.2565695243931,3412,110.21573078766676,3412,3620,3412,8652824.188759588,3412,1828824.1887595875,3412,9410,1,5,0.0801599735309228,0.0154192620463143,0,2349.7545655250688,349.7545655250688,300000,3412,16,0.301316722903588,0.086745950822742,50,8742.253812192437,6742.253812192437,193867.82854630714,1706.5,10.243259085580306,0.1946824646906193,0.032302382997557666,1.0609613130128956,2535.9977106563856,535.9977106563855
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,15,3438,660520018,3438,5911641,3438,35307,3438,671.1061814332518,3438,110.42588775167194,3438,3081,3438,7981253.179027557,3438,1105253.1790275571,3438,7660,1,5,0.0804789701573857,0.0167547446391283,0,2100.0000000006594,100.00000000065938,299957,3438,15,0.2927696343095782,0.0688127305567535,50,4696.840760316202,2696.8407603162022,192123.33275159978,1719.5,10.269633507853403,0.1952024960538836,0.032119222731725405,0.8961605584642234,2321.481436599057,321.48143659905674
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,16,3345,651501861,3345,5596185,3345,34800,3345,661.2698617512203,3345,106.30483169026219,3345,3263,3345,7897228.092405675,3345,1207228.092405675,3345,8210,1,5,0.0800312908465933,0.0164036058295698,0,2100.000000000768,100.00000000076808,300000,3345,15,0.2950169226907527,0.0727209412179297,50,4087.0383469421463,2087.0383469421467,194768.867264574,1673.0,10.403587443946188,0.19768904686135136,0.031780218741483464,0.9754857997010463,2360.905259314103,360.90525931410315
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,17,3489,668450604,3489,6088305,3489,35933,3489,684.2293414104378,3489,111.81147069619001,3489,3154,3489,8643493.360198606,3489,1665493.360198606,3489,6310,1,5,0.0805875025879839,0.0159033272279045,0,2385.1861513749304,385.1861513749304,299983,3489,15,0.2982187057414112,0.090971864103199,50,8761.089019661684,6761.089019661684,191588.02063628548,1745.0,10.298939524218975,0.19611044465762045,0.03204685316600459,0.9039839495557467,2477.3555059325327,477.35550593253254
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,18,3419,663313521,3419,5846490,3419,34832,3419,662.0255414780269,3419,111.10797620240992,3419,3319,3419,8531623.906471407,3419,1693623.9064714073,3419,9360,1,5,0.0801376482386438,0.0179016486391229,0,2346.9446236210997,346.94462362109925,299982,3419,15,0.2854294487096133,0.0826215710538977,50,7075.577058246661,5075.577058246661,194008.04942965778,1710.0,10.187774202983329,0.19363133708044072,0.03249721444937406,0.9707516817782977,2495.356509643582,495.3565096435821
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,19,3434,663802647,3434,5897895,3434,35302,3434,671.0199797940962,3434,110.44970124312826,3434,3248,3434,8521295.369998092,3434,1653295.3699980916,3434,8410,1,5,0.0807108563975984,0.0160039293317734,0,2353.79518122365,353.79518122365016,299952,3434,15,0.2975748522766499,0.0833837833851092,50,9254.163517445617,7254.163517445617,193303.04222481072,1717.5,10.28013977868375,0.19540476988762268,0.032163570542553366,0.9458357600465929,2481.448855561471,481.4488555614711
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,20,3461,667679597,3461,5990991,3461,34550,3461,656.1336171583899,3461,114.57292801269139,3461,3268,3461,8630131.884851886,3461,1708131.8848518867,3461,6560,1,3,0.0802006473411539,0.0178080100493432,0,2360.457118164697,360.457118164697,300000,3461,15,0.2860287356842032,0.0887554743253262,50,8467.484934548083,6467.484934548083,192915.22594625832,1731.0,9.982663969950881,0.18957920172158044,0.03310399538072563,0.944235770008668,2493.5370947275023,493.5370947275026
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,21,3371,653734883,3371,5683506,3371,35122,3371,668.8357239913857,3371,106.79599938874465,3371,3165,3371,7788630.563179148,3371,1046630.563179148,3371,6860,1,5,0.0803844273014755,0.0163951621036526,0,2100.0000000000296,100.00000000002956,299972,3371,15,0.2950709625366228,0.0779929236938233,50,4059.1220500045342,2059.1220500045342,193929.0664491249,1686.0,10.418866805102343,0.19840869889984744,0.03168080670090319,0.9388905369326609,2310.4807366298273,310.48073662982733
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,22,3390,660201826,3390,5747745,3390,34069,3390,647.508808061534,3390,111.40346667223717,3390,3094,3390,8781639.417268973,3390,2001639.4172689721,3390,8310,1,5,0.0821333333333333,0.0182855588829428,0,2415.3457894536173,415.3457894536173,299969,3390,15,0.2829724231491656,0.0890788744154413,50,8088.113902723671,6088.113902723671,194749.80117994102,1695.5,10.04985250737463,0.1910055481007475,0.0328623795493325,0.9126843657817109,2590.4541053890775,590.4541053890773
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,23,3439,665338952,3439,5915080,3439,34766,3439,660.3475083860199,3439,112.43474709467293,3439,3164,3439,8632156.974278243,3439,1754156.974278243,3439,6510,1,5,0.0811250640186943,0.0181662914526544,0,2297.007517498567,297.0075174985668,299966,3439,15,0.2837357347030115,0.0845957743258801,50,8090.250307191943,6090.250307191943,193468.72695551033,1720.0,10.109334108752543,0.19201730397965103,0.032694023580887736,0.9200348938644954,2510.0776313690735,510.0776313690733
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,24,3432,664430295,3432,5891028,3432,35259,3432,670.4985483105423,3432,110.44192383648173,3432,3233,3432,8409760.167847507,3432,1545760.167847507,3432,9610,1,5,0.0807424676516398,0.0176289584873619,0,2354.541773771488,354.5417737714879,299959,3432,15,0.2871746656808837,0.0856613084911588,50,8895.226802105535,6895.226802105535,193598.5708041958,1716.5,10.273601398601398,0.19536670988069416,0.0321800477379026,0.942016317016317,2450.3963193028867,450.39631930288664
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,25,3504,670566557,3504,6140760,3504,35650,3504,677.6530196242256,3504,113.55828434997306,3504,3304,3504,8670930.106375316,3504,1662930.106375316,3504,9160,1,1,0.0821333333333333,0.0162879605384747,0,2342.588231599029,342.58823159902886,300000,3504,15,0.2957570525537615,0.0837893769539392,50,9874.678170408471,7874.678170408471,191371.73430365298,1752.5,10.174086757990867,0.19339412660508723,0.03240818617293752,0.9429223744292238,2474.580509810307,474.58050981030703
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,26,3397,660902786,3397,5771503,3397,34030,3397,646.1872839671702,3397,112.00394655314118,3397,2945,3397,8605116.434399506,3397,1811116.4343995058,3397,6760,1,5,0.0800184142583644,0.0179060861648375,0,2373.562581195777,373.5625811957775,299980,3397,15,0.2854010485450399,0.0866538681716255,50,7978.216395825832,5978.216395825832,194554.8383868119,1699.0,10.017662643508979,0.19022292727911985,0.03297142965944692,0.8669414188990285,2533.151732234179,533.1517322341789
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,27,3439,660173344,3439,5915080,3439,35200,3439,669.520779023742,3439,110.8355614274645,3439,3193,3439,8268148.4258223325,3439,1390148.4258223325,3439,5410,1,5,0.0803761015779568,0.0161685955542723,0,2100.000000000085,100.00000000008504,300000,3439,15,0.296520988452657,0.0704154399278479,50,4227.633572909412,2227.633572909412,191966.66007560337,1720.0,10.235533585344577,0.19468472783476068,0.032229008847765195,0.9284675777842396,2404.2304233272266,404.2304233272267
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,28,3500,671747644,3500,6126750,3500,35000,3500,665.456344233446,3500,115.42769309371991,3500,2962,3500,8837285.781982102,3500,1837285.7819821006,3500,6610,1,5,0.080812304347977,0.0185842053067188,0,2440.8094677190456,440.8094677190456,300000,3500,15,0.2810610860369995,0.0864504750204205,50,7656.605738617826,5656.605738617826,191927.8982857143,1750.5,10.0,0.19013038406669885,0.032979340883919975,0.8462857142857143,2524.938794852029,524.9387948520288
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,29,3473,668379893,3473,6032601,3473,34650,3473,658.3421184176876,3473,114.78350820588581,3473,3033,3473,9402239.270843595,3473,2456239.270843595,3473,9260,1,5,0.0803010837639632,0.0157076563927974,0,2444.794088047681,444.7940880476808,300000,3473,15,0.2994709990860963,0.0867939593812087,50,6974.027990713758,4974.027990713758,192450.30031672906,1737.0,9.976965159804204,0.18956006864891667,0.03305024710794294,0.8733083789231212,2707.238488581513,707.238488581513
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,20,F20,30,3432,660601034,3432,5891028,3432,34865,3432,662.3744975630019,3432,111.55533602751693,3432,3244,3432,8198818.0493633,3432,1334818.0493633002,3432,6560,1,5,0.0802917778970543,0.0161976561372973,0,2100.000000000173,100.0000000001728,299965,3432,15,0.296335000721297,0.0716471793907437,50,4566.157431585817,2566.157431585817,192482.81876456877,1716.5,10.158799533799534,0.19299956222698192,0.032504468539486284,0.9452214452214452,2388.9329980662296,388.9329980662297
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,1,3500,660165419,3500,6126750,3500,40217,3500,769.7255356910542,3500,99.15370906011015,3500,3393,3500,-4252677.282572262,3500,47286.11520835609,3500,9060,1,5,0.08020367593533,0.0145177351807949,0,-3367.226906296569,0.0,299967,3500,16,0.3070864948429124,0.0822696495650249,50,2448.6386721753183,348.63867217531833,188618.69114285713,1750.5,11.490571428571428,0.2199215816260155,0.02832963116003147,0.9694285714285714,-1215.0506521635034,13.510318630958883
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,2,3990,697710129,3990,7962045,3990,42754,3990,814.7001206067014,3990,122.45976508922976,3990,3595,3990,5963042.242488775,3990,307414.7393200807,3990,10160,1,5,0.0821333333333333,0.0151257372369113,0,-671.4717424104429,0.0,299954,3990,16,0.3031952816837676,0.0775923291429617,50,2422.507031889046,322.50703188904663,174864.69398496242,1995.5,10.715288220551379,0.20418549388639132,0.03069167044842851,0.9010025062656641,1494.4968026287659,77.04630058147387
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,3,3408,654475886,3408,5808936,3408,37725,3408,720.4860412683784,3408,101.25229732743436,3408,3585,3408,-5309124.6970228655,3408,35968.57860603992,3408,5460,1,5,0.0800166570565757,0.0152253580303358,0,-3465.3430749223508,0.0,299975,3408,16,0.3025577086058509,0.0900829888163132,50,2389.3467173630465,289.34671736304654,192041.04636150235,1704.5,11.069542253521126,0.2114102233768716,0.029710181140679096,1.0519366197183098,-1557.8417538212634,10.55416038909622
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,4,3594,669491190,3594,6460215,3594,40001,3594,764.925142252697,3594,105.81528046454793,3594,3861,3594,-1369996.8710546389,3594,149227.5273902706,3594,7460,1,5,0.0804159398713712,0.014479451379677,0,-2263.690162835833,0.0,299951,3594,16,0.3073315111700668,0.0836726938769924,50,2352.151756266047,252.15175626604696,186280.24207011686,1797.5,11.129938786867001,0.21283392939696633,0.029442203802044497,1.0742904841402336,-381.19000307585947,41.52129309690334
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,5,3608,671912366,3608,6510636,3608,39583,3608,756.0933393301955,3608,108.01852781297693,3608,3582,3608,3326058.251492457,3608,131537.11608639554,3608,11910,1,5,0.0802965098867028,0.0149101355621725,0,-481.7632716592966,0.0,299983,3608,16,0.3045751324020955,0.0875778573077101,50,2374.75154360072,274.75154360071974,186228.48281596453,1804.5,10.97089800443459,0.2095602381735575,0.0299386163561466,0.9927937915742794,921.8564998593284,36.457072086029804
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,6,3525,663887353,3525,6214575,3525,40146,3525,767.9799455809061,3525,100.85365750504188,3525,3001,3525,2860351.351588234,3525,159746.23215686122,3525,11710,1,5,0.080532227151739,0.0145668964142062,0,-735.3619457774762,0.0,299996,3525,16,0.3067718629490802,0.0803577766264784,50,2403.6943995133,303.6943995132997,188336.83773049645,1763.0,11.388936170212766,0.21786665122862586,0.02861096666809699,0.8513475177304964,811.4471919399244,45.31808004449964
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,7,3534,665196066,3534,6246345,3534,39370,3534,752.2944352123127,3534,104.13579548742082,3534,3817,3534,4556484.0623630015,3534,197287.69659258405,3534,6410,1,5,0.0800720748877502,0.0143702981430682,0,217.6667334141723,0.0,299970,3534,16,0.308030091884363,0.0792729297753083,50,2386.9949622659337,286.99496226593374,188227.52292020374,1767.5,11.140350877192983,0.21287335461582135,0.02946683516904947,1.0800792303338993,1289.3276916703458,55.82560741159707
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,8,3467,655778582,3467,6011778,3467,40600,3467,778.4432830275449,3467,95.83658604197231,3467,3904,3467,-7680716.206497828,3467,66532.97408654785,3467,3210,1,5,0.0813337965838799,0.0143733750964464,0,-3555.930688387521,0.0,300000,3467,16,0.3080103993827426,0.0838848942315282,50,2424.414671362236,324.4146713622358,189148.71127776176,1734.0,11.710412460340352,0.22452935766586238,0.027642511116807704,1.1260455725411018,-2215.3781962785774,19.190358836616053
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,9,3422,654502500,3422,5856753,3422,38127,3422,729.4152672275886,3422,100.82299915252501,3422,3941,3422,-4541693.781745426,3422,94052.208222636,3422,4810,1,5,0.0806702129102996,0.0150756811789903,0,-3264.965254838128,0.0,299977,3422,16,0.3035156404544618,0.0901545584038064,50,2348.0624154555608,248.0624154555608,191263.15020455874,1711.5,11.141729982466394,0.2131546660513117,0.02946317917958066,1.15166569257744,-1327.2044949577516,27.484572829525426
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,10,3482,660495962,3482,6063903,3482,38750,3482,739.6716472559233,3482,102.83069385253202,3482,3337,3482,-979656.0182209865,3482,93900.34096211838,3482,4860,1,5,0.0801537483031456,0.014855547643154,0,-1947.244035127518,0.0,299950,3482,16,0.304924495083814,0.086288982314125,50,2368.23067363279,268.23067363279006,189688.67375071798,1741.5,11.128661688684664,0.21242723930382634,0.02953207749929122,0.9583572659391154,-281.3486554339421,26.967358116633655
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,11,3651,677320109,3651,6666726,3651,38650,3651,736.1649523719497,3651,113.77261044655462,3651,3570,3651,6099821.2098916415,3651,281236.2589607807,3651,7760,1,5,0.081805120866498,0.0152963642207292,0,384.61507543389575,0.0,299950,3651,16,0.3021032689873328,0.0771773722029721,50,2493.881015569512,393.8810155695119,185516.32675979185,1826.0,10.586140783347028,0.20163378591398237,0.031162040659149445,0.9778142974527527,1670.7261599264973,77.02992576301854
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,12,3546,665608688,3546,6288831,3546,39009,3546,745.1537757635895,3546,105.99896912594573,3546,3944,3546,-3152138.8069516155,3546,107709.57494581028,3546,4060,1,5,0.0802828873608973,0.0144308907494032,0,-3401.2440813255416,0.0,299959,3546,16,0.307642299203819,0.084692260897237,50,2434.240332366252,334.24033236625155,187706.90580936265,1773.5,11.000846023688663,0.21013924866429484,0.029892546284812672,1.1122391426959954,-888.9280335452949,30.374950633336233
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,13,3618,671313492,3618,6546771,3618,40266,3618,770.382059079963,3618,106.5537553641716,3618,3778,3618,1124212.5926319596,3618,94905.42391687434,3618,7060,1,5,0.0800143643563217,0.0146181292735828,0,-1471.7684343168237,0.0,299966,3618,16,0.3064439726490695,0.0836673792387737,50,2387.279049199329,287.2790491993292,185548.2288557214,1809.5,11.129353233830846,0.21293036458816003,0.029451010327300055,1.0442233278054174,310.72763754338297,26.23146045242519
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,14,3433,658130647,3433,5894461,3433,37954,3433,724.3888499798782,3433,102.22491123885507,3433,3363,3433,-993676.2877633844,3433,169672.4045342985,3433,6260,1,5,0.0812068880966598,0.0152426740455773,0,-2708.4121857154114,0.0,299954,3433,16,0.3024468861083048,0.087345251222858,50,2345.6883105292904,245.68831052929045,191707.15030585494,1717.0,11.055636469560152,0.2110075298514064,0.02977713697607197,0.9796096708418293,-289.4483797737793,49.42394539303772
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,15,3425,657324056,3425,5867025,3425,37104,3425,707.0601495319158,3425,104.40106037604961,3425,3471,3425,99945.04350465453,3425,168925.00685158424,3425,4460,1,5,0.0804836521442016,0.0146778308031627,0,-2326.4366420634,0.0,299954,3425,16,0.3060618828597584,0.0874852837017972,50,2374.8880107889595,274.8880107889595,191919.43240875914,1713.0,10.833284671532846,0.2064409195713623,0.030482061423664122,1.0134306569343066,29.18103459989913,49.32116988367423
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,16,3494,662359601,3494,6105765,3494,38344,3494,731.8798749406084,3494,104.80462568184562,3494,3421,3494,-923944.502407993,3494,153903.49360475314,3494,7360,1,5,0.0801442891537354,0.0141979705090833,0,-2573.715265878252,0.0,299994,3494,16,0.3091329887418668,0.0841041506287748,50,2376.8197883558983,276.81978835589825,189570.5784201488,1747.5,10.97424155695478,0.2094676230511186,0.029995599794460683,0.979107040641099,-264.4374649135641,44.04793749420525
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,17,3525,663728319,3525,6214575,3525,39463,3525,753.6263831095588,3525,103.23335363912615,3525,3361,3525,300573.96829988965,3525,152912.51808417268,3525,6610,1,5,0.080105677131049,0.0145248697356649,0,-1825.6726359617876,0.0,299963,3525,16,0.307040833691744,0.0821627059788247,50,2369.5243593068653,269.52435930686534,188291.72170212766,1763.0,11.195177304964538,0.2137947186126408,0.029286057769964867,0.9534751773049646,85.26921086521692,43.37943775437523
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,18,3470,661163392,3470,6022185,3470,38150,3470,728.4809324033604,3470,103.72081471020232,3470,3753,3470,2269153.1023889044,3470,184863.00536188224,3470,10660,1,5,0.0802124893472013,0.014037553618965,0,-962.506560431368,0.0,300000,3470,16,0.3101596568386235,0.086635537635731,50,2367.506409822656,267.50640982265577,190537.00057636888,1735.5,10.994236311239193,0.20993686812776957,0.02989072470034649,1.0815561959654179,653.9346116394537,53.27464131466347
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Local,21,F21,19,3417,654659972,3417,5839653,3417,38010,3417,726.5163784504265,3417,100.78265227109964,3417,3423,3417,-1955151.6026437366,3417,84849.69163497137,3417,5810,1,5,0.0800879704153189,0.0149830054325604,0,-3099.0588204019177,0.0,299960,3417,16,0.3041087652316132,0.0888966428366966,50,2375.072568990616,275.07256899061576,191589.1050629207,1709.0,11.12379280070237,0.2126181967955594,0.029494484129675046,1.0017559262510976,-572.1836706595659,24.831633489895047
