ExperimentMode,Function,Algorithm,Run,BestValue,RestartCount,RuntimeSeconds,Seed
full,CEC2017-F9,ARPSO-v4,13,1.714434083149854,74,12.893543800004409,252374603
full,CEC2017-F9,ARPSO-v4,14,0.5438522690074024,74,13.011918199998036,2219368782
full,CEC2017-F9,ARPSO-v4,15,1.0810535637260728,74,13.284956000003149,721363415
full,CEC2017-F9,ARPSO-v4,16,0.17905650083309865,74,13.178408599997056,3749208459
full,CEC2017-F9,ARPSO-v4,17,1.0877226879516684,74,12.217265700004646,2397796393
full,CEC2017-F9,ARPSO-v4,18,0.5438522690072887,74,12.270543699996779,4007202913
full,CEC2017-F9,ARPSO-v4,19,3.359303475054844,74,12.073724100002437,3186241850
full,CEC2017-F9,ARPSO-v4,20,0.5438530598960369,74,11.759596700001566,2207483145
full,CEC2017-F9,ARPSO-v4,21,4.270430043516285,74,12.076436600000306,2295051081
full,CEC2017-F9,ARPSO-v4,22,1.0877045580922413,74,12.119860600003449,560001353
full,CEC2017-F9,ARPSO-v4,23,0.1790582209546301,74,11.936217000002216,4192993031
full,CEC2017-F9,ARPSO-v4,24,0.8057862240581244,74,12.023522099996626,1789893574
full,CEC2017-F9,ARPSO-v4,25,1.910362106120715,74,12.258884700000635,202682760
full,CEC2017-F9,ARPSO-v4,26,0.26940236668212947,74,12.466881599997578,378907875
full,CEC2017-F9,ARPSO-v4,27,5.614128775801078,74,12.475070600004983,2819561209
full,CEC2017-F9,ARPSO-v4,28,0.8057860459683752,74,12.551405400001386,1365916914
full,CEC2017-F9,ARPSO-v4,29,0.17905650083321234,74,12.062076700000034,1745127768
full,CEC2017-F9,ARPSO-v4,30,0.9992442009879596,74,11.921758799995587,718657570
full,CEC2017-F9,ARPSO-EIS,1,1.3000496445237104,74,11.992541799998435,859321036
full,CEC2017-F9,ARPSO-EIS,2,5.633479293895562,74,11.820023600004788,4049844441
full,CEC2017-F9,ARPSO-EIS,3,4.449468534414564,74,12.499130700001842,4046679290
full,CEC2017-F9,ARPSO-EIS,4,0.8124551701937435,74,12.80334700000094,3776988397
full,CEC2017-F9,ARPSO-EIS,5,0.6333805194238948,74,12.68312159999914,2284919335
full,CEC2017-F9,ARPSO-EIS,6,2.450746640217062,74,12.92739419999998,2349311525
full,CEC2017-F9,ARPSO-EIS,7,0.20300050022831329,74,13.003981299996667,2203339184
full,CEC2017-F9,ARPSO-EIS,8,0.45432401859102356,74,12.888222900000983,2570700409
full,CEC2017-F9,ARPSO-EIS,9,0.7162577955518827,74,12.849318300002778,2856405852
full,CEC2017-F9,ARPSO-EIS,10,3.123006327957569,74,12.328725699997449,4128202929
full,CEC2017-F9,ARPSO-EIS,11,0.9086480371819334,74,11.991683000000194,4102017456
full,CEC2017-F9,ARPSO-EIS,12,0.7264677070949119,74,12.049829299998237,3375934127
full,CEC2017-F9,ARPSO-EIS,13,3.410605131648481e-13,74,12.07584090000455,729323057
full,CEC2017-F9,ARPSO-EIS,14,2.085859669698948,74,12.162727299997641,2525741687
full,CEC2017-F9,ARPSO-EIS,15,1.9068981823630793,74,11.808810800001083,703004377
full,CEC2017-F9,ARPSO-EIS,16,2.0868520328566547,74,11.938803100005316,2065438270
full,CEC2017-F9,ARPSO-EIS,17,2.0243617034452654,74,11.684305399998266,2580977115
full,CEC2017-F9,ARPSO-EIS,18,1.479739652601097,74,11.627785099997709,3466723423
full,CEC2017-F9,ARPSO-EIS,19,1.63239257035832,74,11.688294899999164,1197050396
full,CEC2017-F9,ARPSO-EIS,20,2.712589214834111,74,11.773003099995549,3402429887
full,CEC2017-F9,ARPSO-EIS,21,0.08952825041649248,74,11.660849899999448,778779407
full,CEC2017-F9,ARPSO-EIS,22,0.6333986693609859,74,11.717740400003095,3415018878
full,CEC2017-F9,ARPSO-EIS,23,0.9086661871187971,74,11.79257449999568,2788960763
full,CEC2017-F9,ARPSO-EIS,24,2.5401837196346833,74,12.01615469999524,2475291067
full,CEC2017-F9,ARPSO-EIS,25,0.8058774932846973,74,12.200100299996848,2531932927
full,CEC2017-F9,ARPSO-EIS,26,1.8172749828906944,73,12.273347300004389,2168113205
full,CEC2017-F9,ARPSO-EIS,27,1.4525055748378009,74,13.316188199998578,3382622006
full,CEC2017-F9,ARPSO-EIS,28,2.7259411062566414,74,13.579666600002383,1823790710
full,CEC2017-F9,ARPSO-EIS,29,0.17905650083309865,74,13.271287600000505,566772607
full,CEC2017-F9,ARPSO-EIS,30,0.3616719389206082,74,13.007594700000482,1974696270
full,CEC2017-F9,GA,1,4.585463052307318,0,24.825548099994194,819604410
full,CEC2017-F9,GA,2,0.9799033492042781,0,24.544355500001984,226304632
full,CEC2017-F9,GA,3,0.13248981728531817,0,24.51990829999704,3068332828
full,CEC2017-F9,GA,4,2.0366734337326307,0,24.47007279999525,1061860509
full,CEC2017-F9,GA,5,1.0742499515457666,0,24.48637549999694,3559095500
full,CEC2017-F9,GA,6,0.6086862836608589,0,24.464230500001577,3494653945
full,CEC2017-F9,GA,7,0.5866565805912387,0,24.15408159999788,2714717480
full,CEC2017-F9,GA,8,5.121743586152547,0,24.459485200000927,3906098641
full,CEC2017-F9,GA,9,0.5428185147796967,0,27.759908499996527,1881048805
full,CEC2017-F9,GA,10,1.0827366967457692,0,27.473976799999946,2217942303
full,CEC2017-F9,GA,11,0.2687463399565786,0,27.50433059999341,3259692683
full,CEC2017-F9,GA,12,1.52407283113223,0,28.281495499999437,3272523609
full,CEC2017-F9,GA,13,1.0754040476491582,0,27.401719200002844,2876709283
full,CEC2017-F9,GA,14,2.788800036167345,0,27.458426500001224,3962426570
full,CEC2017-F9,GA,15,1.1347881829112794,0,27.4231826000032,2721262212
full,CEC2017-F9,GA,16,1.1484877994389535,0,26.778392199994414,1918824213
full,CEC2017-F9,GA,17,1.0330293330828226,0,27.17543420000584,1830773103
full,CEC2017-F9,GA,18,1.4192337910162678,0,27.34606640000129,2950858371
full,CEC2017-F9,GA,19,0.5506000528963568,0,27.20306910000363,3985292330
full,CEC2017-F9,GA,20,1.622981514394155,0,27.482271100001526,2219132167
full,CEC2017-F9,GA,21,0.5453999704667467,0,25.809588799995254,884310038
full,CEC2017-F9,GA,22,0.9708733749311023,0,25.55883619999804,847316513
full,CEC2017-F9,GA,23,0.5304708473437358,0,25.3760958999992,4262731896
full,CEC2017-F9,GA,24,2.4423948872907886,0,25.38910290000058,1280357400
full,CEC2017-F9,GA,25,0.5760211961176083,0,25.860766400001012,1483877920
full,CEC2017-F9,GA,26,1.546456593242624,0,25.80696650000027,85750672
full,CEC2017-F9,GA,27,0.057961901500334534,0,25.840345600001456,1346284366
full,CEC2017-F9,GA,28,0.5388084777111999,0,26.078537200002756,726290997
full,CEC2017-F9,GA,29,3.0915169967050815,0,26.307467200000247,2623196820
full,CEC2017-F9,GA,30,0.034497405241722845,0,26.23672429999715,984813988
full,CEC2017-F9,DE,1,0.0,0,31.32782120000047,2909702476
full,CEC2017-F9,DE,2,0.08952825041649248,0,30.95773800000461,1763133064
full,CEC2017-F9,DE,3,1.1368683772161603e-13,0,29.153019199999108,2627407106
full,CEC2017-F9,DE,4,1.1368683772161603e-13,0,29.1259818000035,3327477952
full,CEC2017-F9,DE,5,0.4543240185907962,0,29.523008799995296,4091232752
full,CEC2017-F9,DE,6,0.08952825041660617,0,29.037389999997686,263939316
full,CEC2017-F9,DE,7,0.4543240185907962,0,30.450779999999213,2134458152
full,CEC2017-F9,DE,8,1.1368683772161603e-13,0,30.41096789999574,1659408262
full,CEC2017-F9,DE,9,0.08952825041649248,0,30.717821500002174,451196803
full,CEC2017-F9,DE,10,1.1368683772161603e-13,0,30.3909388999964,2537830776
full,CEC2017-F9,DE,11,0.4543240185907962,0,29.086407400005555,3004774568
full,CEC2017-F9,DE,12,2.2737367544323206e-13,0,29.22507549999864,277530232
full,CEC2017-F9,DE,13,0.08952825041649248,0,29.37328260000504,2644458318
full,CEC2017-F9,DE,14,0.08952825041649248,0,29.094503200001782,4237216034
full,CEC2017-F9,DE,15,0.08952825041660617,0,29.8686050000033,2960108276
full,CEC2017-F9,DE,16,1.1368683772161603e-13,0,30.21536030000425,3813564797
full,CEC2017-F9,DE,17,2.2737367544323206e-13,0,30.379139100004977,1848270032
full,CEC2017-F9,DE,18,1.1368683772161603e-13,0,30.4524081999989,3209986194
full,CEC2017-F9,DE,19,1.1368683772161603e-13,0,29.401635300004273,3636390586
full,CEC2017-F9,DE,20,1.1368683772161603e-13,0,29.30632699999842,91472979
full,CEC2017-F9,DE,21,1.1368683772161603e-13,0,29.251027100006468,1961892042
full,CEC2017-F9,DE,22,1.1368683772161603e-13,0,29.195995399997628,2973105249
full,CEC2017-F9,DE,23,0.0,0,29.169135600001027,1848468596
full,CEC2017-F9,DE,24,1.1368683772161603e-13,0,29.401391599996714,1096059294
full,CEC2017-F9,DE,25,1.1368683772161603e-13,0,30.63991089999763,2443359979
full,CEC2017-F9,DE,26,1.1368683772161603e-13,0,30.29486309999629,4038755310
full,CEC2017-F9,DE,27,2.8421709430404007e-12,0,30.58321910000086,2829263883
full,CEC2017-F9,DE,28,1.1368683772161603e-13,0,30.2721515000012,2928417913
full,CEC2017-F9,DE,29,0.45432401859102356,0,29.616840700000466,1665938513
full,CEC2017-F9,DE,30,1.1368683772161603e-13,0,29.338102400004573,10386649
full,CEC2017-F10,PSO,1,-2208.3186854104206,0,23.508091899995634,2334626060
full,CEC2017-F10,PSO,2,-1475.4415564210467,0,23.547322400001576,686621301
full,CEC2017-F10,PSO,3,-3307.4591024032234,0,23.86544039999717,876305745
full,CEC2017-F10,PSO,4,-3629.061755892966,0,23.55512020000606,3651394898
full,CEC2017-F10,PSO,5,-1457.7641608666781,0,25.27399609999702,1150453937
full,CEC2017-F10,PSO,6,-2049.820226648604,0,25.08131929999945,1726738107
full,CEC2017-F10,PSO,7,-1861.7281479305639,0,25.436808600003133,3790037795
full,CEC2017-F10,PSO,8,-4273.56146553066,0,25.10417260000395,1679077208
full,CEC2017-F10,PSO,9,-4198.479920181217,0,23.561599900000147,3945633349
full,CEC2017-F10,PSO,10,-3572.7916160350833,0,23.6263392999972,470442269
full,CEC2017-F10,PSO,11,-1654.9321006621176,0,23.853612800005067,1566786987
full,CEC2017-F10,PSO,12,-1719.669279958869,0,23.76244399999996,639715436
full,CEC2017-F10,PSO,13,-2613.055311220445,0,23.627524800001993,4012492322
full,CEC2017-F10,PSO,14,-2525.1083018303834,0,24.262691999996605,2745639908
full,CEC2017-F10,PSO,15,-2800.552638307827,0,24.106311700001243,4269389997
full,CEC2017-F10,PSO,16,-3779.834548533445,0,24.351786200000788,1918215831
full,CEC2017-F10,PSO,17,-5207.398074230492,0,25.103187600005185,3116200609
full,CEC2017-F10,PSO,18,-4771.1152039261,0,25.355291100000613,1920202202
full,CEC2017-F10,PSO,19,-2950.181581224939,0,25.02217969999765,2507056360
full,CEC2017-F10,PSO,20,-3862.9241573891486,0,25.071328099998937,1855983952
full,CEC2017-F10,PSO,21,-2824.9699501217,0,24.129547000004095,1906501229
full,CEC2017-F10,PSO,22,-3768.2608287721578,0,23.729432299995096,2872587127
full,CEC2017-F10,PSO,23,-3678.3574526927187,0,23.71154050000041,4116626170
full,CEC2017-F10,PSO,24,-2802.3712615330405,0,23.754752100001497,2374742198
full,CEC2017-F10,PSO,25,-2664.4345591373913,0,23.929381900001317,189384817
full,CEC2017-F10,PSO,26,-3180.780818837866,0,24.212346799999068,1543293474
full,CEC2017-F10,PSO,27,-1624.4226344063209,0,25.039548200002173,1633514507
full,CEC2017-F10,PSO,28,-3907.8917653137323,0,24.861569300002884,314518665
full,CEC2017-F10,PSO,29,-4747.631102726929,0,24.25419630000397,3413303151
full,CEC2017-F10,PSO,30,-3249.7522524260185,0,24.026177200001257,650410021
full,CEC2017-F10,PSO-AW,1,-1507.0967700054844,0,23.570479199996043,3210933906
full,CEC2017-F10,PSO-AW,2,-4105.684400899776,0,23.317899800000305,676104699
full,CEC2017-F10,PSO-AW,3,-3287.2110905365207,0,23.57971980000002,1451636209
full,CEC2017-F10,PSO-AW,4,-3164.3743927101496,0,24.366017900007137,3211072211
full,CEC2017-F10,PSO-AW,5,-2600.9891525201892,0,24.581706000004488,3655606
full,CEC2017-F10,PSO-AW,6,-2640.2615488691245,0,25.196984199996223,3122460319
full,CEC2017-F10,PSO-AW,7,-3570.1203380606694,0,26.63871950000612,2845888620
full,CEC2017-F10,PSO-AW,8,-1724.3208061000005,0,26.388417100002698,2259227266
full,CEC2017-F10,PSO-AW,9,-2578.697791719029,0,25.91509610000503,661436079
full,CEC2017-F10,PSO-AW,10,-2531.8623267051244,0,25.622101500004646,2471185080
full,CEC2017-F10,PSO-AW,11,-3833.637914499028,0,24.458476100000553,636051210
full,CEC2017-F10,PSO-AW,12,-4791.627476861377,0,24.048151500006497,504114917
full,CEC2017-F10,PSO-AW,13,-4169.846290385311,0,23.35423649999575,273483418
full,CEC2017-F10,PSO-AW,14,-4171.452520230589,0,23.88437939999858,2475293058
full,CEC2017-F10,PSO-AW,15,-3516.9541131809674,0,24.02979090000008,28846194
full,CEC2017-F10,PSO-AW,16,-3114.5759274929624,0,23.908126000002085,698270993
full,CEC2017-F10,PSO-AW,17,-2910.8582692082146,0,24.464732799999183,1016881234
full,CEC2017-F10,PSO-AW,18,-3683.7964732044293,0,24.293710300000384,2012333043
full,CEC2017-F10,PSO-AW,19,-5526.435816425743,0,25.687094000000798,2039712095
full,CEC2017-F10,PSO-AW,20,-5217.333942132947,0,25.612664200001745,1584362928
full,CEC2017-F10,PSO-AW,21,-3191.8692709616735,0,24.975473200000124,3065893666
full,CEC2017-F10,PSO-AW,22,-4003.9233114149865,0,24.910284199999296,2309240105
full,CEC2017-F10,PSO-AW,23,-5644.434412245242,0,24.03349419999722,666950846
full,CEC2017-F10,PSO-AW,24,-3533.6377329258776,0,23.626596800000698,1024270558
full,CEC2017-F10,PSO-AW,25,-2103.282357686632,0,23.93885639999644,3044724586
full,CEC2017-F10,PSO-AW,26,-6293.154079707245,0,23.4137422000058,2649768964
full,CEC2017-F10,PSO-AW,27,-2885.6101624976964,0,24.06164219999482,3129495642
full,CEC2017-F10,PSO-AW,28,-3894.619969776315,0,24.263252500000817,3759536390
full,CEC2017-F10,PSO-AW,29,-6117.172948304196,0,25.093397399999958,706903459
full,CEC2017-F10,PSO-AW,30,-4889.887962043289,0,25.10335650000343,1236079867
full,CEC2017-F10,PSO-RS,1,-6069.296302224007,6,25.427222999998776,2734481991
full,CEC2017-F10,PSO-RS,2,-3788.8068552640234,7,23.937939900002675,1578025501
full,CEC2017-F10,PSO-RS,3,-2712.8405450555056,9,24.13709209999797,2509080297
full,CEC2017-F10,PSO-RS,4,-1426.9333218204283,9,23.98903050000081,1312582209
full,CEC2017-F10,PSO-RS,5,-4335.32547303976,2,23.57491519999894,1405717379
full,CEC2017-F10,PSO-RS,6,-2285.4789454936417,11,23.760467100000824,533926454
full,CEC2017-F10,PSO-RS,7,-1131.8701156292154,11,24.03960289999668,912788326
full,CEC2017-F10,PSO-RS,8,-3141.683941199861,7,23.64343949999602,3381769587
full,CEC2017-F10,PSO-RS,9,-3179.107945595555,6,24.945622599996568,277202964
full,CEC2017-F10,PSO-RS,10,-3753.6735095496933,10,24.78243929999735,839273232
full,CEC2017-F10,PSO-RS,11,-5761.330283543364,6,25.474143699997512,3196388710
full,CEC2017-F10,PSO-RS,12,-3162.286430006272,5,25.077582600002643,3503148736
full,CEC2017-F10,PSO-RS,13,-5212.820630113234,7,24.11130580000463,1614075058
full,CEC2017-F10,PSO-RS,14,-2356.8754589341734,8,24.110468999999284,1761474337
full,CEC2017-F10,PSO-RS,15,-3849.393247080763,12,23.940459700002975,307012411
full,CEC2017-F10,PSO-RS,16,-2746.1833562220945,6,23.694523999998637,945318933
full,CEC2017-F10,PSO-RS,17,-5427.098719980455,19,24.211687999995775,4051889624
full,CEC2017-F10,PSO-RS,18,-3759.66746488412,11,25.249815999995917,3747101425
full,CEC2017-F10,PSO-RS,19,-2244.4593748735842,6,25.609261400000833,767882124
full,CEC2017-F10,PSO-RS,20,-4813.735572536436,7,25.72306689999823,1933897492
full,CEC2017-F10,PSO-RS,21,-2865.1273350229876,5,25.9877278999993,1080689405
full,CEC2017-F10,PSO-RS,22,565.9652482085385,12,25.98311709999689,3041864641
full,CEC2017-F10,PSO-RS,23,-2601.8530687353486,20,25.739354000004823,3534665691
full,CEC2017-F10,PSO-RS,24,-4192.314280175797,9,25.867463099995803,1044477615
full,CEC2017-F10,PSO-RS,25,-4145.547540853593,9,24.1565161000035,2789612718
full,CEC2017-F10,PSO-RS,26,-3328.292045768858,12,24.101561599993147,1409439658
full,CEC2017-F10,PSO-RS,27,-3620.648066188416,3,24.38625139999931,3081584
full,CEC2017-F10,PSO-RS,28,-3671.967312033008,8,24.43920029999572,4050445636
full,CEC2017-F10,PSO-RS,29,-2893.3249844747716,5,24.197126500002923,3494823920
full,CEC2017-F10,PSO-RS,30,-2615.491533447821,17,24.18332669999654,1010656890
full,CEC2017-F10,CLPSO,1,-4562.569978003761,0,29.44412200000079,2623565633
full,CEC2017-F10,CLPSO,2,-5941.4862385080705,0,29.60568300000159,2300230797
full,CEC2017-F10,CLPSO,3,-4862.997492631228,0,29.612188200000674,1321463370
full,CEC2017-F10,CLPSO,4,-5014.221386668109,0,29.540598699997645,1653908840
full,CEC2017-F10,CLPSO,5,-5235.814642407753,0,28.265326599997934,1628269375
full,CEC2017-F10,CLPSO,6,-5025.602729962044,0,28.451260199995886,3415893854
full,CEC2017-F10,CLPSO,7,-6818.082307167297,0,28.3951562000002,3979260749
full,CEC2017-F10,CLPSO,8,-4601.871319859678,0,28.10230770000635,1024437389
full,CEC2017-F10,CLPSO,9,-6088.959146574154,0,28.296341499997652,702180808
full,CEC2017-F10,CLPSO,10,-5416.555438469346,0,28.420513100005337,1479138640
full,CEC2017-F10,CLPSO,11,-5489.626797236226,0,29.014355799998157,731726607
full,CEC2017-F10,CLPSO,12,-4676.775284351799,0,28.984055399996578,1734302971
full,CEC2017-F10,CLPSO,13,-5159.003857912394,0,28.928834199999983,2883162457
full,CEC2017-F10,CLPSO,14,-5916.72886733256,0,28.997191399997973,3492213586
full,CEC2017-F10,CLPSO,15,-4951.151721008759,0,28.300373799997033,1560346574
full,CEC2017-F10,CLPSO,16,-3934.082603605628,0,28.304704900001525,2943789441
full,CEC2017-F10,CLPSO,17,-4576.235503368989,0,27.91163190000225,2405219145
full,CEC2017-F10,CLPSO,18,-5485.225712770272,0,28.103975700003502,3788913058
full,CEC2017-F10,CLPSO,19,-4558.854511933787,0,28.782377600000473,525786100
full,CEC2017-F10,CLPSO,20,-4542.177521106041,0,29.04773589999968,2945694730
full,CEC2017-F10,CLPSO,21,-4471.528829197934,0,28.835755000000063,2370609378
full,CEC2017-F10,CLPSO,22,-4652.7582219414835,0,29.490347500002827,3607814234
full,CEC2017-F10,CLPSO,23,-4360.744491630583,0,29.70470639999985,1715885312
full,CEC2017-F10,CLPSO,24,-5382.776368554198,0,29.603139899998496,513139282
full,CEC2017-F10,CLPSO,25,-4381.298084623646,0,29.777894599996216,2627825689
full,CEC2017-F10,CLPSO,26,-5544.319565243055,0,29.62213850000262,2985231520
full,CEC2017-F10,CLPSO,27,-3907.726747281544,0,28.602910099994915,1531472382
full,CEC2017-F10,CLPSO,28,-4679.0096929616775,0,28.418503399996553,3615880926
full,CEC2017-F10,CLPSO,29,-4820.341058642134,0,29.81454699999449,2027989729
full,CEC2017-F10,CLPSO,30,-5105.896847528282,0,30.034001599997282,134691893
full,CEC2017-F10,HPSO-TVAC,1,-3668.5606381006837,0,25.869716699999117,1913939773
full,CEC2017-F10,HPSO-TVAC,2,-3957.0634897310083,0,25.83357270000124,3860564990
full,CEC2017-F10,HPSO-TVAC,3,-1623.6324767392125,0,24.21151169999939,298189093
full,CEC2017-F10,HPSO-TVAC,4,-3780.4244398125375,0,24.294063399996958,1481694893
full,CEC2017-F10,HPSO-TVAC,5,-4699.88338450087,0,23.92680869999458,4029749475
full,CEC2017-F10,HPSO-TVAC,6,-2322.969523948861,0,23.57176559999789,3673330155
full,CEC2017-F10,HPSO-TVAC,7,-1393.8799784617822,0,23.38263790000201,540417097
full,CEC2017-F10,HPSO-TVAC,8,-2012.937961415315,0,23.75667550000071,629029965
full,CEC2017-F10,HPSO-TVAC,9,-4600.309735077539,0,24.818778799999563,407430724
full,CEC2017-F10,HPSO-TVAC,10,-4988.714294114467,0,24.910622800001875,553849995
full,CEC2017-F10,HPSO-TVAC,11,-6784.281000380921,0,25.380374100001063,1558517738
full,CEC2017-F10,HPSO-TVAC,12,-3097.9541912587374,0,25.288546099996893,2617996055
full,CEC2017-F10,HPSO-TVAC,13,-3078.9577606665807,0,24.40214140000171,2639898218
full,CEC2017-F10,HPSO-TVAC,14,-5144.565989054543,0,24.31334269999934,812162415
full,CEC2017-F10,HPSO-TVAC,15,-2619.348640344866,0,23.95691159999842,393786778
full,CEC2017-F10,HPSO-TVAC,16,-4585.457022803399,0,23.919345800000883,3329104019
full,CEC2017-F10,HPSO-TVAC,17,-3522.011120369625,0,23.755799500002468,1940120023
full,CEC2017-F10,HPSO-TVAC,18,-4856.69893550911,0,24.052634499996202,3954884777
full,CEC2017-F10,HPSO-TVAC,19,-5020.276506153583,0,23.906150399998296,4266278281
full,CEC2017-F10,HPSO-TVAC,20,-4807.47798973805,0,23.041090800004895,2428444915
full,CEC2017-F10,HPSO-TVAC,21,-2036.813530635296,0,25.78358460000163,2272922187
full,CEC2017-F10,HPSO-TVAC,22,-4121.132690885563,0,25.753756500002055,609737783
full,CEC2017-F10,HPSO-TVAC,23,-3404.2007406591347,0,25.43411520000518,937793069
full,CEC2017-F10,HPSO-TVAC,24,-4700.017052106006,0,25.070241300003545,3769575897
full,CEC2017-F10,HPSO-TVAC,25,-2747.6958240313543,0,23.844097099994542,580784716
full,CEC2017-F10,HPSO-TVAC,26,-4825.929276230596,0,24.14950470000622,2788342966
full,CEC2017-F10,HPSO-TVAC,27,-4494.8550402001165,0,22.90423020000162,2803278015
full,CEC2017-F10,HPSO-TVAC,28,-3490.9683607246316,0,23.802432299999055,3656430035
full,CEC2017-F10,HPSO-TVAC,29,-4580.582975723166,0,25.086262500000885,494564681
full,CEC2017-F10,HPSO-TVAC,30,-1846.7248032440875,0,25.303454600005352,4012583550
full,CEC2017-F10,ARPSO-v4,1,-2104.4737496980324,24,27.56528629999957,3262427174
full,CEC2017-F10,ARPSO-v4,2,-4329.482586580616,29,27.65749080000387,3392811215
full,CEC2017-F10,ARPSO-v4,3,-1485.8968177653296,1,26.874475299999176,801352457
full,CEC2017-F10,ARPSO-v4,4,-3748.2859313061053,36,26.322489300000598,1483992692
full,CEC2017-F10,ARPSO-v4,5,-3505.653093339519,28,24.286961199999496,1428559114
full,CEC2017-F10,ARPSO-v4,6,-2562.303499515325,30,24.309957800003758,1551576127
full,CEC2017-F10,ARPSO-v4,7,-4054.708396755341,28,23.731503700000758,4164855878
full,CEC2017-F10,ARPSO-v4,8,-5020.303145416565,45,23.614899799998966,426009671
full,CEC2017-F10,ARPSO-v4,9,-4757.830222172772,35,24.0174365999992,3611418176
full,CEC2017-F10,ARPSO-v4,10,-2513.7059894577305,54,24.311282000002393,2557234068
full,CEC2017-F10,ARPSO-v4,11,-3849.504621702883,48,24.760632700003043,1808796282
full,CEC2017-F10,ARPSO-v4,12,-3830.9577178999534,31,24.78468620000058,4253020704
full,CEC2017-F10,ARPSO-v4,13,-3425.290994794819,35,25.31323180000618,158083195
full,CEC2017-F10,ARPSO-v4,14,-970.5554115925806,1,25.359666399999696,2352039330
full,CEC2017-F10,ARPSO-v4,15,-2962.4826033258432,55,24.128381499998795,2290211173
full,CEC2017-F10,ARPSO-v4,16,-3046.148395019527,17,24.51647879999655,485227244
full,CEC2017-F10,ARPSO-v4,17,-3338.2021208745664,11,23.756473800000094,679812634
full,CEC2017-F10,ARPSO-v4,18,-2660.2307843292474,23,23.78467190000083,4181064809
full,CEC2017-F10,ARPSO-v4,19,-1824.8233179311064,28,23.559265799995046,1028824470
full,CEC2017-F10,ARPSO-v4,20,-5305.649900459965,42,23.687598899996374,377929462
full,CEC2017-F10,ARPSO-v4,21,-3551.4267940645714,40,24.037602600001264,844744435
full,CEC2017-F10,ARPSO-v4,22,-3211.176545552298,34,24.22035799999867,935498980
full,CEC2017-F10,ARPSO-v4,23,-5376.912211477142,28,25.181649300000572,3946902542
full,CEC2017-F10,ARPSO-v4,24,-3708.935417897361,43,25.154470300003595,655234381
full,CEC2017-F10,ARPSO-v4,25,-4205.019634766239,11,24.256646300003922,1753031978
full,CEC2017-F10,ARPSO-v4,26,-4239.40578491323,1,24.8703577999986,24919135
full,CEC2017-F10,ARPSO-v4,27,-4874.381465949664,46,24.091300400003092,2409401996
full,CEC2017-F10,ARPSO-v4,28,-4438.48813121445,49,23.647822899998573,321014461
full,CEC2017-F10,ARPSO-v4,29,-3716.8447291930333,33,23.356400299999223,2157751717
full,CEC2017-F10,ARPSO-v4,30,-1142.1814827223025,36,23.66627359999984,1232435306
full,CEC2017-F10,ARPSO-EIS,1,-1996.5177214730102,1,23.534396999995806,83622829
full,CEC2017-F10,ARPSO-EIS,2,-2584.7474871998056,63,23.802788599998166,497220649
full,CEC2017-F10,ARPSO-EIS,3,-3913.4956960156123,47,24.314693999993324,3404630960
full,CEC2017-F10,ARPSO-EIS,4,-3596.7684132913837,51,23.386893300004886,166929503
full,CEC2017-F10,ARPSO-EIS,5,-3560.0043282559673,51,24.473969400001806,1242492974
full,CEC2017-F10,ARPSO-EIS,6,-3076.8351437931633,34,24.391309300001012,948982781
full,CEC2017-F10,ARPSO-EIS,7,-2455.0157544730628,49,24.22177340000053,411857649
full,CEC2017-F10,ARPSO-EIS,8,-2517.564778156433,37,23.896299699998053,3427078550
full,CEC2017-F10,ARPSO-EIS,9,-4379.955145058109,54,23.47011900000507,1181197281
full,CEC2017-F10,ARPSO-EIS,10,-4246.907434804678,39,23.40400139999838,743046077
full,CEC2017-F10,ARPSO-EIS,11,-4465.267029530547,52,23.381343600005493,3373417746
full,CEC2017-F10,ARPSO-EIS,12,-6607.492975597244,57,24.170673700005864,740158681
full,CEC2017-F10,ARPSO-EIS,13,-3211.0104477134482,68,23.86434890000237,3959041465
full,CEC2017-F10,ARPSO-EIS,14,-4460.099413143482,39,23.9770847999971,2363427190
full,CEC2017-F10,ARPSO-EIS,15,-4434.9515090764,38,24.799316999997245,1980847417
full,CEC2017-F10,ARPSO-EIS,16,-6787.757928225863,51,24.97661739999603,1854001737
full,CEC2017-F10,ARPSO-EIS,17,-4011.4859015558613,21,24.073226799999247,1834663705
full,CEC2017-F10,ARPSO-EIS,18,-1555.6358280352342,30,24.744962699995085,1499446115
full,CEC2017-F10,ARPSO-EIS,19,-3409.8671984771354,44,24.279876000000513,4116771783
full,CEC2017-F10,ARPSO-EIS,20,-2473.235490648607,1,24.14893309999752,463589836
full,CEC2017-F10,ARPSO-EIS,21,-3008.386758714885,1,24.085219100001268,3082336929
full,CEC2017-F10,ARPSO-EIS,22,-2887.517473285072,67,24.012356400002318,3039242460
full,CEC2017-F10,ARPSO-EIS,23,-1521.5310151226859,61,23.35623900000064,2471598521
full,CEC2017-F10,ARPSO-EIS,24,-3005.3770072678035,26,23.8368455000018,339509692
full,CEC2017-F10,ARPSO-EIS,25,-4317.585981054715,49,24.28908650000085,121361608
full,CEC2017-F10,ARPSO-EIS,26,-3661.058465790342,18,24.231123799996567,2335031302
full,CEC2017-F10,ARPSO-EIS,27,-3070.054962295735,1,25.036002900000312,2375546784
full,CEC2017-F10,ARPSO-EIS,28,-3481.768183975717,31,25.024501699997927,3369871241
